rep,run,shelf,plate,line,trt,read time,start,end,start count,end count,germinated,notes
1,1,6,204,135-2,0,1/28/16 8:45,198.43,246.25,4,4,0,
1,1,6,204,135-2,0,1/30/16 9:48,246.25,295.3,4,4,0,
1,1,6,204,135-2,0,2/1/16 8:56,295.3,342.43,4,4,0,
1,1,6,204,135-2,0,2/3/16 8:42,342.43,390.2,4,4,0,
1,1,6,204,135-2,0,2/5/16 10:17,390.2,439.78,4,4,0,
1,1,7,247,135-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,247,135-2,15,1/28/16 8:47,198.48,246.28,6,6,0,
1,1,7,247,135-2,15,2/1/16 8:59,295.38,342.48,8,8,0,
1,1,7,247,135-2,15,2/3/16 8:42,342.48,390.2,8,8,0,
1,1,7,247,135-2,15,2/5/16 10:44,390.2,440.23,8,8,0,
1,1,8,287,135-2,20,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,287,135-2,20,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,287,135-2,20,1/24/16 9:10,102.28,150.67,0,0,0,
1,1,8,287,135-2,20,2/1/16 8:59,295.43,342.48,5,5,0,
1,1,8,287,135-2,20,2/3/16 8:53,342.48,390.38,5,5,0,
1,2,4,138,136-1,0,2/11/16 8:41,0,59.93,,0,0,
1,2,8,276,136-1,10,2/11/16 8:49,0,59.32,,0,0,
1,2,8,280,136-1,20,2/11/16 8:49,0,59.32,,0,0,
1,2,8,280,136-1,20,2/13/16 8:44,59.32,107.23,0,0,0,
1,2,9,321,136-1,15,2/11/16 8:51,0,59.1,0,0,0,
1,2,9,321,136-1,15,2/13/16 8:46,59.1,107.02,0,0,0,
1,2,2,67,136-2,15,2/11/16 8:37,0,60.37,,0,0,
1,2,5,176,136-2,0,2/11/16 8:43,0,59.72,,0,0,
1,2,6,194,136-2,20,2/11/16 8:45,0,59.58,,0,0,
1,2,6,194,136-2,20,2/13/16 8:39,59.58,107.48,0,0,0,
1,2,5,148,137-1,15,2/11/16 8:43,0,59.72,,0,0,
1,2,5,179,137-1,10,2/11/16 8:43,0,59.72,,0,0,
1,2,6,199,137-1,0,2/11/16 8:45,0,59.58,,0,0,
1,2,6,199,137-1,0,2/13/16 8:39,59.58,107.48,0,0,0,
1,2,8,269,137-1,20,2/11/16 8:49,0,59.32,,0,0,
1,2,8,269,137-1,20,2/13/16 8:44,59.32,107.23,0,0,0,
1,1,1,23,137-2,0,1/20/16 8:30,0,54,0,0,0,
1,1,1,23,137-2,0,1/28/16 8:28,198.12,245.97,10,10,0,
1,1,1,23,137-2,0,1/30/16 9:25,245.97,294.92,10,10,0,
1,1,1,23,137-2,0,2/1/16 8:32,294.92,342.03,10,10,0,
1,1,1,23,137-2,0,2/3/16 8:23,342.03,389.88,10,10,0,
1,1,1,23,137-2,0,2/5/16 8:08,389.88,437.63,10,10,0,
1,1,1,23,137-2,0,,437.63,Inf,10,10,0,
1,1,2,65,137-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,2,65,137-2,20,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,65,137-2,20,1/24/16 8:54,101.95,150.4,0,0,0,
1,1,2,65,137-2,20,2/1/16 8:38,294.98,342.13,7,7,0,
1,1,2,65,137-2,20,2/3/16 8:23,342.13,389.88,7,7,0,
1,1,2,65,137-2,20,2/5/16 8:08,389.88,437.63,7,7,0,
1,1,6,186,137-2,10,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,186,137-2,10,1/26/16 8:56,150.57,198.43,5,5,0,
1,1,6,186,137-2,10,1/28/16 8:45,198.43,246.25,5,5,0,
1,1,6,186,137-2,10,1/30/16 9:48,246.25,295.3,5,5,0,
1,1,6,186,137-2,10,2/1/16 8:56,295.3,342.43,5,5,0,
1,1,6,186,137-2,10,2/3/16 8:42,342.43,390.2,5,5,0,
1,1,6,186,137-2,10,2/5/16 10:17,390.2,439.78,5,5,0,
1,1,8,258,137-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,258,137-2,15,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,258,137-2,15,1/30/16 9:56,246.33,295.43,7,7,0,
1,1,8,258,137-2,15,2/1/16 8:59,295.43,342.48,7,7,0,
1,1,8,258,137-2,15,2/3/16 8:53,342.48,390.38,7,7,0,
1,1,8,258,137-2,15,2/5/16 10:54,390.38,440.4,7,7,0,
1,1,1,36,138-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,1,36,138-1,15,1/22/16 8:24,54,101.9,0,0,0,
1,1,1,36,138-1,15,1/28/16 8:28,198.12,245.97,5,5,0,
1,1,1,36,138-1,15,1/30/16 9:25,245.97,294.92,5,5,0,
1,1,1,36,138-1,15,2/3/16 8:23,342.03,389.88,7,7,0,
1,1,1,36,138-1,15,2/5/16 8:08,389.88,437.63,7,7,0,
1,1,5,169,138-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,5,169,138-1,20,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,169,138-1,20,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,169,138-1,20,1/26/16 8:53,150.53,198.38,0,0,0,
1,1,5,169,138-1,20,2/3/16 8:42,342.35,390.2,4,4,0,
1,1,7,234,138-1,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,234,138-1,0,1/24/16 9:07,102.18,150.62,3,3,0,
1,1,7,234,138-1,0,1/30/16 9:53,246.28,295.38,6,6,0,
1,1,7,234,138-1,0,2/1/16 8:59,295.38,342.48,6,6,0,
1,1,7,234,138-1,0,2/3/16 8:42,342.48,390.2,6,6,0,
1,1,7,234,138-1,0,2/5/16 10:44,390.2,440.23,6,6,0,
1,1,9,320,138-1,10,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,320,138-1,10,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,320,138-1,10,1/28/16 8:50,198.62,246.33,3,3,0,
1,1,9,320,138-1,10,1/30/16 9:56,246.33,295.43,3,3,0,
1,1,9,320,138-1,10,2/1/16 8:59,295.43,342.48,3,3,0,
1,1,9,320,138-1,10,2/3/16 8:58,342.48,390.47,3,3,0,
1,1,9,320,138-1,10,2/5/16 11:07,390.47,440.62,3,3,0,
1,2,2,50,138-2,15,2/11/16 8:37,0,60.37,,0,0,
1,2,5,161,138-2,0,2/11/16 8:43,0,59.72,,0,0,
1,2,6,190,138-2,10,2/11/16 8:45,0,59.58,,0,0,
1,2,6,204,138-2,20,2/11/16 8:45,0,59.58,,0,0,
1,2,6,204,138-2,20,2/13/16 8:39,59.58,107.48,0,0,0,
1,1,3,83,139-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,3,83,139-1,0,1/22/16 8:29,54,101.98,0,0,0,
1,1,3,83,139-1,0,1/30/16 9:33,246.05,295.05,7,7,0,
1,1,3,83,139-1,0,2/1/16 8:41,295.05,342.18,7,7,0,
1,1,3,83,139-1,0,2/3/16 8:32,342.18,390.03,7,7,0,
1,1,3,83,139-1,0,2/5/16 8:24,390.03,437.9,7,7,0,
1,1,3,89,139-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,3,89,139-1,10,1/22/16 8:29,54,101.98,0,0,0,
1,1,3,89,139-1,10,1/26/16 8:43,150.43,198.22,3,3,0,
1,1,3,89,139-1,10,1/30/16 9:33,246.05,295.05,4,4,0,
1,1,3,89,139-1,10,2/1/16 8:41,295.05,342.18,4,4,0,
1,1,3,89,139-1,10,2/3/16 8:32,342.18,390.03,4,4,0,
1,1,3,89,139-1,10,2/5/16 8:24,390.03,437.9,4,4,0,
1,1,9,317,139-1,15,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,317,139-1,15,1/24/16 9:14,102.32,150.73,1,1,0,
1,1,9,317,139-1,15,1/30/16 9:56,246.33,295.43,5,5,0,
1,1,9,317,139-1,15,2/1/16 8:59,295.43,342.48,5,5,0,
1,1,9,317,139-1,15,2/3/16 8:58,342.48,390.47,5,5,0,
1,1,9,321,139-1,20,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,321,139-1,20,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,321,139-1,20,1/24/16 9:14,102.32,150.73,0,0,0,
1,1,9,321,139-1,20,1/26/16 9:07,150.73,198.62,0,0,0,
1,1,9,321,139-1,20,1/28/16 8:50,198.62,246.33,0,0,0,
1,1,9,321,139-1,20,1/30/16 9:56,246.33,295.43,0,0,0,
1,1,9,321,139-1,20,2/3/16 8:58,342.48,390.47,1,1,0,
1,1,9,321,139-1,20,2/5/16 11:07,390.47,440.62,1,1,0,
1,2,1,6,139-2,20,2/11/16 8:35,0,60.58,,0,0,
1,2,1,6,139-2,20,2/13/16 8:26,60.58,108.43,0,0,0,
1,2,1,11,139-2,10,2/11/16 8:35,0,60.58,,0,0,
1,2,3,78,139-2,0,2/11/16 8:39,0,60.15,,0,0,
1,2,3,78,139-2,0,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,8,262,139-2,15,2/11/16 8:49,0,59.32,,0,0,
1,1,1,14,140-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,1,14,140-1,0,1/28/16 8:28,198.12,245.97,3,3,0,
1,1,1,14,140-1,0,1/30/16 9:25,245.97,294.92,3,3,0,
1,1,1,14,140-1,0,2/1/16 8:32,294.92,342.03,3,3,0,
1,1,1,14,140-1,0,2/3/16 8:23,342.03,389.88,3,3,0,
1,1,1,14,140-1,0,2/5/16 8:08,389.88,437.63,3,3,0,
1,1,5,151,140-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,5,151,140-1,15,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,151,140-1,15,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,151,140-1,15,1/26/16 8:53,150.53,198.38,0,0,0,
1,1,5,151,140-1,15,1/30/16 9:39,246.18,295.15,1,1,0,
1,1,5,151,140-1,15,2/5/16 8:57,390.2,438.45,3,3,0,
1,1,5,176,140-1,10,1/20/16 8:34,0,54.07,0,0,0,
1,1,5,176,140-1,10,1/24/16 9:02,102.07,150.53,4,4,0,
1,1,5,176,140-1,10,1/28/16 8:41,198.38,246.18,6,6,0,
1,1,5,176,140-1,10,1/30/16 9:39,246.18,295.15,6,6,0,
1,1,5,176,140-1,10,2/1/16 8:51,295.15,342.35,6,6,0,
1,1,5,176,140-1,10,2/3/16 8:42,342.35,390.2,6,6,0,
1,1,5,176,140-1,10,2/5/16 8:57,390.2,438.45,6,6,0,
1,1,8,281,140-1,20,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,281,140-1,20,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,281,140-1,20,1/26/16 9:03,150.67,198.55,2,2,0,
1,1,8,281,140-1,20,2/3/16 8:53,342.48,390.38,5,5,0,
1,1,8,281,140-1,20,2/5/16 10:54,390.38,440.4,5,5,0,
1,1,1,12,140-2,15,1/20/16 8:30,0,54,0,0,0,
1,1,1,12,140-2,15,1/22/16 8:24,54,101.9,0,0,0,
1,1,1,12,140-2,15,1/26/16 8:37,150.33,198.12,1,1,0,
1,1,1,12,140-2,15,1/30/16 9:25,245.97,294.92,2,2,0,
1,1,1,12,140-2,15,2/1/16 8:32,294.92,342.03,2,2,0,
1,1,1,12,140-2,15,2/3/16 8:23,342.03,389.88,2,2,0,
1,1,1,12,140-2,15,2/5/16 8:08,389.88,437.63,2,2,0,
1,1,4,128,140-2,0,1/20/16 8:30,0,54,0,0,0,
1,1,4,128,140-2,0,1/28/16 8:36,198.32,246.1,3,3,0,
1,1,4,128,140-2,0,1/30/16 9:39,246.1,295.15,3,3,0,
1,1,4,128,140-2,0,2/1/16 8:46,295.15,342.27,3,3,0,
1,1,4,128,140-2,0,2/3/16 8:32,342.27,390.03,3,3,0,
1,1,4,128,140-2,0,2/5/16 8:24,390.03,437.9,3,3,0,
1,1,7,217,140-2,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,217,140-2,10,1/28/16 8:47,198.48,246.28,5,5,0,
1,1,7,217,140-2,10,1/30/16 9:53,246.28,295.38,5,5,0,
1,1,7,217,140-2,10,2/1/16 8:59,295.38,342.48,5,5,0,
1,1,7,217,140-2,10,2/3/16 8:42,342.48,390.2,5,5,0,
1,1,7,217,140-2,10,2/5/16 10:44,390.2,440.23,5,5,0,
1,1,8,264,140-2,20,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,264,140-2,20,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,264,140-2,20,1/24/16 9:10,102.28,150.67,0,0,0,
1,1,8,264,140-2,20,1/26/16 9:03,150.67,198.55,0,0,0,
1,1,8,264,140-2,20,1/30/16 9:56,246.33,295.43,2,2,0,
1,1,8,264,140-2,20,2/1/16 8:59,295.43,342.48,2,2,0,
1,1,8,264,140-2,20,2/3/16 8:53,342.48,390.38,2,2,0,
1,1,8,264,140-2,20,2/5/16 10:54,390.38,440.4,2,2,0,
1,2,4,142,141-1,15,2/11/16 8:41,0,59.93,,0,0,
1,2,4,142,141-1,15,2/13/16 8:33,59.93,107.8,0,0,0,
1,2,5,170,141-1,10,2/11/16 8:43,0,59.72,,0,0,
1,2,8,256,141-1,0,2/11/16 8:49,0,59.32,,0,0,
1,2,8,256,141-1,0,2/13/16 8:44,59.32,107.23,0,0,0,
1,2,9,289,141-1,20,2/11/16 8:51,0,59.1,,0,0,
1,2,9,289,141-1,20,2/13/16 8:46,59.1,107.02,0,0,0,
1,2,3,96,141-2,20,2/11/16 8:39,0,60.15,,0,0,
1,2,3,96,141-2,20,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,3,101,141-2,0,2/11/16 8:39,0,60.15,,0,0,
1,2,3,101,141-2,0,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,7,244,141-2,10,2/11/16 8:47,0,59.45,,0,0,
1,2,9,304,141-2,15,2/11/16 8:51,0,59.1,,0,0,
1,2,9,304,141-2,15,2/13/16 8:46,59.1,107.02,0,0,0,
1,1,1,33,142-2,0,1/20/16 8:30,0,54,0,0,0,
1,1,1,33,142-2,0,1/28/16 8:28,198.12,245.97,6,6,0,
1,1,1,33,142-2,0,1/30/16 9:25,245.97,294.92,6,6,0,
1,1,1,33,142-2,0,2/1/16 8:32,294.92,342.03,6,6,0,
1,1,1,33,142-2,0,2/3/16 8:23,342.03,389.88,6,6,0,
1,1,1,33,142-2,0,2/5/16 8:08,389.88,437.63,6,6,0,
1,1,6,190,142-2,20,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,190,142-2,20,1/22/16 8:34,54.07,102.07,0,0,0,
1,1,6,190,142-2,20,1/24/16 9:04,102.07,150.57,0,0,0,
1,1,6,190,142-2,20,1/26/16 8:56,150.57,198.43,0,0,0,
1,1,6,190,142-2,20,2/5/16 10:17,390.2,439.78,5,5,0,
1,1,7,230,142-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,230,142-2,15,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,230,142-2,15,1/24/16 9:07,102.18,150.62,0,0,0,
1,1,7,230,142-2,15,1/30/16 9:53,246.28,295.38,5,5,0,
1,1,7,230,142-2,15,2/1/16 8:59,295.38,342.48,5,5,0,
1,1,7,230,142-2,15,2/3/16 8:42,342.48,390.2,5,5,0,
1,1,7,230,142-2,15,2/5/16 10:44,390.2,440.23,5,5,0,
1,1,9,309,142-2,10,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,309,142-2,10,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,309,142-2,10,1/28/16 8:50,198.62,246.33,7,7,0,
1,1,9,309,142-2,10,1/30/16 9:56,246.33,295.43,7,7,0,
1,1,9,309,142-2,10,2/1/16 8:59,295.43,342.48,7,7,0,
1,1,9,309,142-2,10,2/3/16 8:58,342.48,390.47,7,7,0,
1,1,9,309,142-2,10,2/5/16 11:07,390.47,440.62,7,7,0,
1,1,4,129,143-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,4,129,143-1,15,1/28/16 8:36,198.32,246.1,9,9,0,
1,1,4,129,143-1,15,1/30/16 9:39,246.1,295.15,9,9,0,
1,1,4,129,143-1,15,2/1/16 8:46,295.15,342.27,9,9,0,
1,1,4,129,143-1,15,2/3/16 8:32,342.27,390.03,9,9,0,
1,1,4,129,143-1,15,2/5/16 8:24,390.03,437.9,9,9,0,
1,1,5,154,143-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,5,154,143-1,0,1/26/16 8:53,150.53,198.38,9,9,0,
1,1,5,154,143-1,0,1/28/16 8:41,198.38,246.18,9,9,0,
1,1,5,154,143-1,0,1/30/16 9:39,246.18,295.15,9,9,0,
1,1,5,154,143-1,0,2/1/16 8:51,295.15,342.35,9,9,0,
1,1,5,154,143-1,0,2/3/16 8:42,342.35,390.2,9,9,0,
1,1,5,154,143-1,0,2/5/16 8:57,390.2,438.45,9,9,0,
1,1,6,182,143-1,20,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,182,143-1,20,1/22/16 8:34,54.07,102.07,0,0,0,
1,1,6,182,143-1,20,1/24/16 9:04,102.07,150.57,0,0,0,
1,1,6,182,143-1,20,1/30/16 9:48,246.25,295.3,8,8,0,
1,1,6,182,143-1,20,2/1/16 8:56,295.3,342.43,8,8,0,
1,1,6,182,143-1,20,2/3/16 8:42,342.43,390.2,8,8,0,
1,1,6,182,143-1,20,2/5/16 10:17,390.2,439.78,8,8,0,
1,1,6,199,143-1,10,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,199,143-1,10,1/26/16 8:56,150.57,198.43,9,9,0,
1,1,6,199,143-1,10,1/28/16 8:45,198.43,246.25,9,9,0,
1,1,6,199,143-1,10,1/30/16 9:48,246.25,295.3,9,9,0,
1,1,6,199,143-1,10,2/1/16 8:56,295.3,342.43,9,9,0,
1,1,6,199,143-1,10,2/3/16 8:42,342.43,390.2,9,9,0,
1,1,6,199,143-1,10,2/5/16 10:17,390.2,439.78,9,9,0,
1,1,3,94,144-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,3,94,144-1,20,1/22/16 8:29,54,101.98,0,0,0,
1,1,3,94,144-1,20,2/3/16 8:32,342.18,390.03,7,7,0,
1,1,3,94,144-1,20,2/5/16 8:24,390.03,437.9,7,7,0,
1,1,4,141,144-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,4,141,144-1,0,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,141,144-1,0,1/30/16 9:39,246.1,295.15,6,6,0,
1,1,4,141,144-1,0,2/1/16 8:46,295.15,342.27,6,6,0,
1,1,4,141,144-1,0,2/3/16 8:32,342.27,390.03,6,6,0,
1,1,4,141,144-1,0,2/5/16 8:24,390.03,437.9,6,6,0,
1,1,7,236,144-1,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,236,144-1,15,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,236,144-1,15,1/30/16 9:53,246.28,295.38,7,7,0,
1,1,7,236,144-1,15,2/1/16 8:59,295.38,342.48,7,7,0,
1,1,7,236,144-1,15,2/3/16 8:42,342.48,390.2,7,7,0,
1,1,7,236,144-1,15,2/5/16 10:44,390.2,440.23,7,7,0,
1,1,9,298,144-1,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,9,298,144-1,10,1/28/16 8:50,198.62,246.33,6,6,0,
1,1,9,298,144-1,10,1/30/16 9:56,246.33,295.43,6,6,0,
1,1,9,298,144-1,10,2/1/16 8:59,295.43,342.48,6,6,0,
1,1,9,298,144-1,10,2/3/16 8:58,342.48,390.47,6,6,0,
1,1,9,298,144-1,10,2/5/16 11:07,390.47,440.62,6,6,0,
1,2,1,12,144-2,20,2/11/16 8:35,0,60.58,,0,0,
1,2,1,29,144-2,10,2/11/16 8:35,0,60.58,,0,0,
1,2,2,47,144-2,15,2/11/16 8:37,0,60.37,,0,0,
1,2,8,278,144-2,0,2/11/16 8:49,0,59.32,,0,0,
1,1,4,119,145-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,4,119,145-1,10,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,119,145-1,10,1/26/16 8:49,150.48,198.32,5,5,0,
1,1,4,119,145-1,10,1/30/16 9:39,246.1,295.15,6,6,0,
1,1,4,119,145-1,10,2/1/16 8:46,295.15,342.27,6,6,0,
1,1,4,119,145-1,10,2/3/16 8:32,342.27,390.03,6,6,0,
1,1,4,119,145-1,10,2/5/16 8:24,390.03,437.9,6,6,0,
1,1,5,165,145-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,5,165,145-1,15,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,165,145-1,15,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,165,145-1,15,2/1/16 8:51,295.15,342.35,7,7,0,
1,1,5,165,145-1,15,2/3/16 8:42,342.35,390.2,7,7,0,
1,1,5,173,145-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,5,173,145-1,0,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,173,145-1,0,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,173,145-1,0,1/30/16 9:39,246.18,295.15,4,4,0,
1,1,5,173,145-1,0,2/1/16 8:51,295.15,342.35,4,4,0,
1,1,5,173,145-1,0,2/3/16 8:42,342.35,390.2,4,4,0,
1,1,5,173,145-1,0,2/5/16 8:57,390.2,438.45,4,4,0,
1,1,6,193,145-1,20,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,193,145-1,20,1/22/16 8:34,54.07,102.07,0,0,0,
1,1,6,193,145-1,20,1/24/16 9:04,102.07,150.57,0,0,0,
1,1,6,193,145-1,20,1/28/16 8:45,198.43,246.25,2,2,0,
1,1,6,193,145-1,20,2/3/16 8:42,342.43,390.2,4,4,0,
1,1,6,193,145-1,20,2/5/16 10:17,390.2,439.78,4,4,0,
1,2,1,4,145-2,15,2/11/16 8:35,0,60.58,,0,0,
1,2,4,136,145-2,0,2/11/16 8:41,0,59.93,,0,0,
1,2,4,136,145-2,0,2/13/16 8:33,59.93,107.8,0,0,0,
1,2,6,181,145-2,10,2/11/16 8:45,0,59.58,,0,0,
1,2,9,294,145-2,20,2/11/16 8:51,0,59.1,,0,0,
1,2,9,294,145-2,20,2/13/16 8:46,59.1,107.02,0,0,0,
1,1,2,47,146-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,2,47,146-1,10,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,47,146-1,10,1/24/16 8:54,101.95,150.4,0,0,0,
1,1,2,47,146-1,10,1/28/16 8:28,198.17,245.97,2,2,0,
1,1,2,56,146-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,2,56,146-1,0,1/26/16 8:40,150.4,198.17,2,2,0,
1,1,2,56,146-1,0,2/1/16 8:38,294.98,342.13,4,4,0,
1,1,2,56,146-1,0,2/3/16 8:23,342.13,389.88,4,4,0,
1,1,2,56,146-1,0,2/5/16 8:08,389.88,437.63,4,4,0,
1,1,7,248,146-1,20,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,248,146-1,20,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,248,146-1,20,1/24/16 9:07,102.18,150.62,0,0,0,
1,1,7,248,146-1,20,1/26/16 8:59,150.62,198.48,0,0,0,
1,1,7,248,146-1,20,1/28/16 8:47,198.48,246.28,0,0,0,
1,1,7,248,146-1,20,2/3/16 8:42,342.48,390.2,3,3,0,
1,1,7,248,146-1,20,2/5/16 10:44,390.2,440.23,3,3,0,
1,1,8,254,146-1,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,254,146-1,15,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,254,146-1,15,1/24/16 9:10,102.28,150.67,0,0,0,
1,1,8,254,146-1,15,1/28/16 8:50,198.55,246.33,4,4,0,
1,1,8,254,146-1,15,1/30/16 9:56,246.33,295.43,4,4,0,
1,1,8,254,146-1,15,2/1/16 8:59,295.43,342.48,4,4,0,
1,1,8,254,146-1,15,2/3/16 8:53,342.48,390.38,4,4,0,
1,1,8,254,146-1,15,2/5/16 10:54,390.38,440.4,4,4,0,
1,2,2,60,147-1,10,2/11/16 8:37,0,60.37,,0,0,
1,2,4,110,147-1,15,2/11/16 8:41,0,59.93,,0,0,
1,2,4,124,147-1,20,2/11/16 8:41,0,59.93,,0,0,
1,2,4,124,147-1,20,2/13/16 8:33,59.93,107.8,0,0,0,
1,2,7,238,147-1,0,2/11/16 8:47,0,59.45,,0,0,
1,2,1,33,147-2,20,2/11/16 8:35,0,60.58,,0,0,
1,2,1,33,147-2,20,2/13/16 8:26,60.58,108.43,0,0,0,
1,2,3,83,147-2,15,2/11/16 8:39,0,60.15,,0,0,
1,2,6,202,147-2,0,2/11/16 8:45,0,59.58,,0,0,
1,2,6,202,147-2,0,2/13/16 8:39,59.58,107.48,1,1,0,
1,2,8,274,147-2,10,2/11/16 8:49,0,59.32,,0,0,
1,2,8,274,147-2,10,2/13/16 8:44,59.32,107.23,0,0,0,
1,2,2,71,148-1,0,2/11/16 8:37,0,60.37,,0,0,
1,2,2,71,148-1,0,2/13/16 8:29,60.37,108.23,0,0,0,
1,2,6,195,148-1,10,2/11/16 8:45,0,59.58,,0,0,
1,2,7,246,148-1,20,2/11/16 8:47,0,59.45,,0,0,
1,2,7,246,148-1,20,2/13/16 8:42,59.45,107.37,0,0,0,
1,2,8,270,148-1,15,2/11/16 8:49,0,59.32,,0,0,
1,2,2,54,148-2,0,2/11/16 8:37,0,60.37,,0,0,
1,2,2,56,148-2,15,2/11/16 8:37,0,60.37,,0,0,
1,2,7,242,148-2,20,2/11/16 8:47,0,59.45,,0,0,
1,2,7,242,148-2,20,2/13/16 8:42,59.45,107.37,0,0,0,
1,2,8,284,148-2,10,2/11/16 8:49,0,59.32,,0,0,
1,1,1,16,149-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,1,16,149-1,20,1/22/16 8:24,54,101.9,0,0,0,
1,1,1,16,149-1,20,1/30/16 9:25,245.97,294.92,8,8,0,
1,1,1,16,149-1,20,2/1/16 8:32,294.92,342.03,8,8,0,
1,1,1,16,149-1,20,2/3/16 8:23,342.03,389.88,8,8,0,
1,1,1,16,149-1,20,2/5/16 8:08,389.88,437.63,8,8,0,
1,1,3,86,149-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,3,86,149-1,10,1/28/16 8:33,198.22,246.05,8,8,0,
1,1,3,86,149-1,10,2/1/16 8:41,295.05,342.18,9,9,0,
1,1,3,86,149-1,10,2/3/16 8:32,342.18,390.03,9,9,0,
1,1,3,86,149-1,10,2/5/16 8:24,390.03,437.9,9,9,0,
1,1,9,294,149-1,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,9,294,149-1,0,1/26/16 9:07,150.73,198.62,8,8,0,
1,1,9,294,149-1,0,1/30/16 9:56,246.33,295.43,9,9,0,
1,1,9,294,149-1,0,2/1/16 8:59,295.43,342.48,9,9,0,
1,1,9,294,149-1,0,2/3/16 8:58,342.48,390.47,9,9,0,
1,1,9,294,149-1,0,2/5/16 11:07,390.47,440.62,9,9,0,
1,1,9,302,149-1,15,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,302,149-1,15,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,302,149-1,15,1/24/16 9:14,102.32,150.73,0,0,0,
1,1,9,302,149-1,15,1/28/16 8:50,198.62,246.33,7,7,0,
1,1,9,302,149-1,15,1/30/16 9:56,246.33,295.43,7,7,0,
1,1,9,302,149-1,15,2/1/16 8:59,295.43,342.48,7,7,0,
1,1,9,302,149-1,15,2/3/16 8:58,342.48,390.47,7,7,0,
1,1,9,302,149-1,15,2/5/16 11:07,390.47,440.62,7,7,0,
1,1,5,146,149-2,0,1/20/16 8:30,0,54,0,0,0,
1,1,5,146,149-2,0,1/22/16 8:34,54,102.07,0,0,0,
