Rep,Run,Shelf,Plate,Line,Trt,Type,end,germ,disease,drop
3,6,8,285,140-2,10,,Inf,2,8,
3,6,8,286,190-2,20,,71.95,0,0,
3,6,8,286,190-2,20,,120.03,0,0,
3,6,8,286,190-2,20,,167.99,0,0,
3,6,8,286,190-2,20,,215.66,2,0,
3,6,8,286,190-2,20,,264.06,6,0,
3,6,8,286,190-2,20,,312.03,6,0,
3,6,8,286,190-2,20,,360.06,7,0,
3,6,8,286,190-2,20,,408.1,7,0,
3,6,8,286,190-2,20,,456.02,7,1,
3,6,8,286,190-2,20,,527.81,7,1,
3,6,8,286,190-2,20,,Inf,7,3,
3,6,8,287,163-2,0,,71.95,0,0,
3,6,8,287,163-2,0,,120.03,6,0,
3,6,8,287,163-2,0,,167.99,7,0,
3,6,8,287,163-2,0,,215.66,8,0,
3,6,8,287,163-2,0,,264.06,9,0,
3,6,8,287,163-2,0,,312.03,9,1,
3,6,8,287,163-2,0,,360.06,9,1,
3,6,8,287,163-2,0,,408.1,9,1,
3,6,8,287,163-2,0,,456.02,9,1,
3,6,8,287,163-2,0,,527.81,9,1,
3,6,8,287,163-2,0,,Inf,9,1,
3,6,8,288,100-1,10,,71.95,0,0,
3,6,8,288,100-1,10,,120.03,2,0,
3,6,8,288,100-1,10,,167.99,5,0,
3,6,8,288,100-1,10,,215.66,5,0,
3,6,8,288,100-1,10,,264.06,9,0,
3,6,8,288,100-1,10,,312.03,9,0,
3,6,8,288,100-1,10,,360.06,9,0,
3,6,8,288,100-1,10,,408.1,10,0,
3,6,8,288,100-1,10,,456.02,10,0,
3,6,8,288,100-1,10,,527.81,10,0,
3,6,8,288,100-1,10,,Inf,10,0,
3,6,9,289,120-1,20,,71.95,0,0,
3,6,9,289,120-1,20,,120.03,3,0,
3,6,9,289,120-1,20,,167.99,3,0,
3,6,9,289,120-1,20,,215.66,5,0,
3,6,9,289,120-1,20,,264.06,5,0,
3,6,9,289,120-1,20,,312.03,5,1,
3,6,9,289,120-1,20,,360.06,5,2,
3,6,9,289,120-1,20,,408.1,5,2,
3,6,9,289,120-1,20,,456.02,5,3,
3,6,9,289,120-1,20,,527.81,5,3,
3,6,9,289,120-1,20,,Inf,6,4,
3,6,9,290,128-2,0,,71.95,NA,NA,
3,6,9,290,128-2,0,,120.03,NA,NA,
3,6,9,290,128-2,0,,167.99,NA,NA,
3,6,9,290,128-2,0,,215.66,NA,NA,
3,6,9,290,128-2,0,,264.06,NA,NA,
3,6,9,290,128-2,0,,312.03,NA,NA,
3,6,9,290,128-2,0,,360.06,NA,NA,
3,6,9,290,128-2,0,,408.1,NA,NA,
3,6,9,290,128-2,0,,456.02,NA,NA,
3,6,9,290,128-2,0,,527.81,NA,NA,
3,6,9,290,128-2,0,,Inf,NA,NA,
3,6,9,291,202-1,0,,71.95,0,0,
3,6,9,291,202-1,0,,120.03,3,0,
3,6,9,291,202-1,0,,167.99,4,0,
3,6,9,291,202-1,0,,215.66,6,0,
3,6,9,291,202-1,0,,264.06,8,0,
3,6,9,291,202-1,0,,312.03,8,0,
3,6,9,291,202-1,0,,360.06,8,2,
3,6,9,291,202-1,0,,408.1,8,2,
3,6,9,291,202-1,0,,456.02,8,2,
3,6,9,291,202-1,0,,527.81,10,0,
3,6,9,291,202-1,0,,Inf,10,0,
3,6,9,292,122-1,15,,71.95,0,0,
3,6,9,292,122-1,15,,120.03,1,0,
3,6,9,292,122-1,15,,167.99,1,0,
3,6,9,292,122-1,15,,215.66,4,0,
3,6,9,292,122-1,15,,264.06,4,0,
3,6,9,292,122-1,15,,312.03,4,0,
3,6,9,292,122-1,15,,360.06,4,0,
3,6,9,292,122-1,15,,408.1,4,0,
3,6,9,292,122-1,15,,456.02,5,0,
3,6,9,292,122-1,15,,527.81,5,5,
3,6,9,292,122-1,15,,Inf,5,5,
3,6,9,293,132-2,0,,71.95,0,0,
3,6,9,293,132-2,0,,120.03,6,0,
3,6,9,293,132-2,0,,167.99,6,0,
3,6,9,293,132-2,0,,215.66,6,0,
3,6,9,293,132-2,0,,264.06,6,0,
3,6,9,293,132-2,0,,312.03,6,1,
3,6,9,293,132-2,0,,360.06,6,1,
3,6,9,293,132-2,0,,408.1,6,3,
3,6,9,293,132-2,0,,456.02,7,3,
3,6,9,293,132-2,0,,527.81,7,3,
3,6,9,293,132-2,0,,Inf,7,3,
3,6,9,294,187-1,10,,71.95,0,0,
3,6,9,294,187-1,10,,120.03,1,0,
3,6,9,294,187-1,10,,167.99,2,0,
3,6,9,294,187-1,10,,215.66,3,0,
3,6,9,294,187-1,10,,264.06,4,0,
3,6,9,294,187-1,10,,312.03,4,1,
3,6,9,294,187-1,10,,360.06,4,1,
3,6,9,294,187-1,10,,408.1,4,1,
3,6,9,294,187-1,10,,456.02,4,3,
3,6,9,294,187-1,10,,527.81,4,3,
3,6,9,294,187-1,10,,Inf,6,4,
3,6,9,295,202-1,15,,71.95,0,0,
3,6,9,295,202-1,15,,120.03,0,0,
3,6,9,295,202-1,15,,167.99,2,0,
3,6,9,295,202-1,15,,215.66,4,0,
3,6,9,295,202-1,15,,264.06,6,0,
3,6,9,295,202-1,15,,312.03,8,2,
3,6,9,295,202-1,15,,360.06,8,2,
3,6,9,295,202-1,15,,408.1,8,2,
3,6,9,295,202-1,15,,456.02,8,2,
3,6,9,295,202-1,15,,527.81,8,2,
3,6,9,295,202-1,15,,Inf,8,2,
3,6,9,296,134-1,15,,71.95,0,2,
3,6,9,296,134-1,15,,120.03,3,2,
3,6,9,296,134-1,15,,167.99,3,3,
3,6,9,296,134-1,15,,215.66,3,3,
3,6,9,296,134-1,15,,264.06,3,3,
3,6,9,296,134-1,15,,312.03,3,4,
3,6,9,296,134-1,15,,360.06,3,4,
3,6,9,296,134-1,15,,408.1,3,5,
3,6,9,296,134-1,15,,456.02,3,5,
3,6,9,296,134-1,15,,527.81,3,6,
3,6,9,296,134-1,15,,Inf,3,7,
3,6,9,297,Johnny's,20,,71.95,0,0,
3,6,9,297,Johnny's,20,,120.03,0,0,
3,6,9,297,Johnny's,20,,167.99,0,0,
3,6,9,297,Johnny's,20,,215.66,0,0,
3,6,9,297,Johnny's,20,,264.06,0,0,
3,6,9,297,Johnny's,20,,312.03,0,3,
3,6,9,297,Johnny's,20,,360.06,0,4,
3,6,9,297,Johnny's,20,,408.1,0,4,
3,6,9,297,Johnny's,20,,456.02,0,4,
3,6,9,297,Johnny's,20,,527.81,0,4,
3,6,9,297,Johnny's,20,,Inf,4,6,
3,6,9,298,Johnny's,15,,71.95,0,0,
3,6,9,298,Johnny's,15,,120.03,0,0,
3,6,9,298,Johnny's,15,,167.99,1,0,
3,6,9,298,Johnny's,15,,215.66,0,0,
3,6,9,298,Johnny's,15,,264.06,3,0,
3,6,9,298,Johnny's,15,,312.03,4,0,
3,6,9,298,Johnny's,15,,360.06,4,0,
3,6,9,298,Johnny's,15,,408.1,6,0,
3,6,9,298,Johnny's,15,,456.02,6,0,
3,6,9,298,Johnny's,15,,527.81,6,4,
3,6,9,298,Johnny's,15,,Inf,6,4,
3,6,9,299,186-1,0,,71.95,0,0,
3,6,9,299,186-1,0,,120.03,1,0,
3,6,9,299,186-1,0,,167.99,1,0,
3,6,9,299,186-1,0,,215.66,1,0,
3,6,9,299,186-1,0,,264.06,2,2,
3,6,9,299,186-1,0,,312.03,2,2,
3,6,9,299,186-1,0,,360.06,2,3,
3,6,9,299,186-1,0,,408.1,2,3,
3,6,9,299,186-1,0,,456.02,2,7,
3,6,9,299,186-1,0,,527.81,2,7,
3,6,9,299,186-1,0,,Inf,2,8,
3,6,9,300,190-1,0,,71.95,0,0,
3,6,9,300,190-1,0,,120.03,0,0,
3,6,9,300,190-1,0,,167.99,1,0,
3,6,9,300,190-1,0,,215.66,2,0,
3,6,9,300,190-1,0,,264.06,3,0,
3,6,9,300,190-1,0,,312.03,5,2,
3,6,9,300,190-1,0,,360.06,5,3,
3,6,9,300,190-1,0,,408.1,5,3,
3,6,9,300,190-1,0,,456.02,6,4,
3,6,9,300,190-1,0,,527.81,6,4,
3,6,9,300,190-1,0,,Inf,6,4,
3,6,9,301,131-2,0,,71.95,0,0,
3,6,9,301,131-2,0,,120.03,4,0,
3,6,9,301,131-2,0,,167.99,5,0,
3,6,9,301,131-2,0,,215.66,2,0,
3,6,9,301,131-2,0,,264.06,7,0,
3,6,9,301,131-2,0,,312.03,8,2,
3,6,9,301,131-2,0,,360.06,8,2,
3,6,9,301,131-2,0,,408.1,8,2,
3,6,9,301,131-2,0,,456.02,8,2,
3,6,9,301,131-2,0,,527.81,8,2,
3,6,9,301,131-2,0,,Inf,8,2,
3,6,9,302,131-1,0,,71.95,0,0,
3,6,9,302,131-1,0,,120.03,2,0,
3,6,9,302,131-1,0,,167.99,4,0,
3,6,9,302,131-1,0,,215.66,6,0,
3,6,9,302,131-1,0,,264.06,6,0,
3,6,9,302,131-1,0,,312.03,6,0,
3,6,9,302,131-1,0,,360.06,6,0,
3,6,9,302,131-1,0,,408.1,6,0,
3,6,9,302,131-1,0,,456.02,6,0,
3,6,9,302,131-1,0,,527.81,6,0,
3,6,9,302,131-1,0,,Inf,9,1,
3,6,9,303,92-1,20,,71.95,0,0,
3,6,9,303,92-1,20,,120.03,0,0,
3,6,9,303,92-1,20,,167.99,0,0,
3,6,9,303,92-1,20,,215.66,1,0,
3,6,9,303,92-1,20,,264.06,2,0,
3,6,9,303,92-1,20,,312.03,2,0,
3,6,9,303,92-1,20,,360.06,3,0,
3,6,9,303,92-1,20,,408.1,4,0,
3,6,9,303,92-1,20,,456.02,4,0,
3,6,9,303,92-1,20,,527.81,4,0,
3,6,9,303,92-1,20,,Inf,10,0,
3,6,9,304,187-2,10,,71.95,0,0,
3,6,9,304,187-2,10,,120.03,0,0,
3,6,9,304,187-2,10,,167.99,1,1,
3,6,9,304,187-2,10,,215.66,4,0,
3,6,9,304,187-2,10,,264.06,7,0,
3,6,9,304,187-2,10,,312.03,7,3,
3,6,9,304,187-2,10,,360.06,7,3,
3,6,9,304,187-2,10,,408.1,7,3,
3,6,9,304,187-2,10,,456.02,7,3,
3,6,9,304,187-2,10,,527.81,7,3,
3,6,9,304,187-2,10,,Inf,7,3,
3,6,9,305,75-2,20,,71.95,0,0,
3,6,9,305,75-2,20,,120.03,0,0,
3,6,9,305,75-2,20,,167.99,0,0,
3,6,9,305,75-2,20,,215.66,1,0,
3,6,9,305,75-2,20,,264.06,1,0,
3,6,9,305,75-2,20,,312.03,2,2,
3,6,9,305,75-2,20,,360.06,2,4,
3,6,9,305,75-2,20,,408.1,2,4,
3,6,9,305,75-2,20,,456.02,2,4,
3,6,9,305,75-2,20,,527.81,2,4,
3,6,9,305,75-2,20,,Inf,4,5,
3,6,9,306,184-1,20,,71.95,0,0,
3,6,9,306,184-1,20,,120.03,0,0,
3,6,9,306,184-1,20,,167.99,0,0,
3,6,9,306,184-1,20,,215.66,0,0,
3,6,9,306,184-1,20,,264.06,5,0,
3,6,9,306,184-1,20,,312.03,6,0,
3,6,9,306,184-1,20,,360.06,6,0,
3,6,9,306,184-1,20,,408.1,6,1,
3,6,9,306,184-1,20,,456.02,6,1,
3,6,9,306,184-1,20,,527.81,6,1,
3,6,9,306,184-1,20,,Inf,6,4,
3,6,9,307,98-1,10,,71.95,3,0,
3,6,9,307,98-1,10,,120.03,10,0,
3,6,9,307,98-1,10,,167.99,10,0,
3,6,9,307,98-1,10,,215.66,10,0,
3,6,9,307,98-1,10,,264.06,10,0,
3,6,9,307,98-1,10,,312.03,10,0,
3,6,9,307,98-1,10,,360.06,10,0,
3,6,9,307,98-1,10,,408.1,10,0,
3,6,9,307,98-1,10,,456.02,10,0,
3,6,9,307,98-1,10,,527.81,10,0,
3,6,9,307,98-1,10,,Inf,10,0,
3,6,9,308,98-1,20,,71.95,0,0,
3,6,9,308,98-1,20,,120.03,0,0,
3,6,9,308,98-1,20,,167.99,7,0,
3,6,9,308,98-1,20,,215.66,10,0,
3,6,9,308,98-1,20,,264.06,10,0,
3,6,9,308,98-1,20,,312.03,10,0,
3,6,9,308,98-1,20,,360.06,10,0,
3,6,9,308,98-1,20,,408.1,10,0,
3,6,9,308,98-1,20,,456.02,10,0,
3,6,9,308,98-1,20,,527.81,10,0,
3,6,9,308,98-1,20,,Inf,10,0,
3,6,9,309,190-2,15,,71.95,0,0,
3,6,9,309,190-2,15,,120.03,1,0,
3,6,9,309,190-2,15,,167.99,5,0,
3,6,9,309,190-2,15,,215.66,7,1,
3,6,9,309,190-2,15,,264.06,7,2,
3,6,9,309,190-2,15,,312.03,8,2,
3,6,9,309,190-2,15,,360.06,8,2,
3,6,9,309,190-2,15,,408.1,8,2,
3,6,9,309,190-2,15,,456.02,8,2,
3,6,9,309,190-2,15,,527.81,8,2,
3,6,9,309,190-2,15,,Inf,8,2,
3,6,9,310,122-2,15,,71.95,0,0,
3,6,9,310,122-2,15,,120.03,0,0,
3,6,9,310,122-2,15,,167.99,1,0,
3,6,9,310,122-2,15,,215.66,2,0,
3,6,9,310,122-2,15,,264.06,5,0,
3,6,9,310,122-2,15,,312.03,5,0,
3,6,9,310,122-2,15,,360.06,8,0,
3,6,9,310,122-2,15,,408.1,9,1,
3,6,9,310,122-2,15,,456.02,9,1,
3,6,9,310,122-2,15,,527.81,9,1,
3,6,9,310,122-2,15,,Inf,9,1,
3,6,9,311,128-2,15,,71.95,0,0,
3,6,9,311,128-2,15,,120.03,0,0,
3,6,9,311,128-2,15,,167.99,0,0,
3,6,9,311,128-2,15,,215.66,0,0,
3,6,9,311,128-2,15,,264.06,0,0,
3,6,9,311,128-2,15,,312.03,0,0,
3,6,9,311,128-2,15,,360.06,0,0,
3,6,9,311,128-2,15,,408.1,1,0,
3,6,9,311,128-2,15,,456.02,0,0,
3,6,9,311,128-2,15,,527.81,7,0,
3,6,9,311,128-2,15,,Inf,10,0,
3,6,9,312,185-1,10,,71.95,0,0,
3,6,9,312,185-1,10,,120.03,6,0,
3,6,9,312,185-1,10,,167.99,10,0,
3,6,9,312,185-1,10,,215.66,10,0,
3,6,9,312,185-1,10,,264.06,10,0,
3,6,9,312,185-1,10,,312.03,10,0,
3,6,9,312,185-1,10,,360.06,10,0,
3,6,9,312,185-1,10,,408.1,10,0,
3,6,9,312,185-1,10,,456.02,10,0,
3,6,9,312,185-1,10,,527.81,10,0,
3,6,9,312,185-1,10,,Inf,10,0,
3,6,9,314,100-1,10,,71.95,0,0,
3,6,9,314,100-1,10,,120.03,1,0,
3,6,9,314,100-1,10,,167.99,3,0,
3,6,9,314,100-1,10,,215.66,3,0,
3,6,9,314,100-1,10,,264.06,3,0,
3,6,9,314,100-1,10,,312.03,5,0,
3,6,9,314,100-1,10,,360.06,8,1,
3,6,9,314,100-1,10,,408.1,8,1,
3,6,9,314,100-1,10,,456.02,9,1,
3,6,9,314,100-1,10,,527.81,9,1,
3,6,9,314,100-1,10,,Inf,9,1,
3,6,9,315,79-1,20,,71.95,0,0,
3,6,9,315,79-1,20,,120.03,0,0,
3,6,9,315,79-1,20,,167.99,2,0,
3,6,9,315,79-1,20,,215.66,7,0,
3,6,9,315,79-1,20,,264.06,10,0,
3,6,9,315,79-1,20,,312.03,10,0,
3,6,9,315,79-1,20,,360.06,10,0,
3,6,9,315,79-1,20,,408.1,10,0,
3,6,9,315,79-1,20,,456.02,10,0,
3,6,9,315,79-1,20,,527.81,10,0,
3,6,9,315,79-1,20,,Inf,10,0,
3,6,9,316,204-1,0,,71.95,0,0,
3,6,9,316,204-1,0,,120.03,0,1,
3,6,9,316,204-1,0,,167.99,3,2,
3,6,9,316,204-1,0,,215.66,6,2,
3,6,9,316,204-1,0,,264.06,7,2,
3,6,9,316,204-1,0,,312.03,7,2,
3,6,9,316,204-1,0,,360.06,7,2,
3,6,9,316,204-1,0,,408.1,7,2,
3,6,9,316,204-1,0,,456.02,7,2,
3,6,9,316,204-1,0,,527.81,8,2,
3,6,9,316,204-1,0,,Inf,8,2,
3,6,9,317,100-1,20,,71.95,0,0,
3,6,9,317,100-1,20,,120.03,0,0,
3,6,9,317,100-1,20,,167.99,0,0,
3,6,9,317,100-1,20,,215.66,1,0,
3,6,9,317,100-1,20,,264.06,2,0,
3,6,9,317,100-1,20,,312.03,3,2,
3,6,9,317,100-1,20,,360.06,4,2,
3,6,9,317,100-1,20,,408.1,5,2,
3,6,9,317,100-1,20,,456.02,5,2,
3,6,9,317,100-1,20,,527.81,5,2,
3,6,9,317,100-1,20,,Inf,8,2,
3,6,9,318,138-2,20,,71.95,0,1,
3,6,9,318,138-2,20,,120.03,0,1,
3,6,9,318,138-2,20,,167.99,0,1,
3,6,9,318,138-2,20,,215.66,4,1,
3,6,9,318,138-2,20,,264.06,5,2,
3,6,9,318,138-2,20,,312.03,5,5,
3,6,9,318,138-2,20,,360.06,5,5,
3,6,9,318,138-2,20,,408.1,5,5,
3,6,9,318,138-2,20,,456.02,5,5,
3,6,9,318,138-2,20,,527.81,5,5,
3,6,9,318,138-2,20,,Inf,5,5,
3,6,9,319,75-2,10,,71.95,0,0,
3,6,9,319,75-2,10,,120.03,0,1,
3,6,9,319,75-2,10,,167.99,0,1,
3,6,9,319,75-2,10,,215.66,0,1,
3,6,9,319,75-2,10,,264.06,0,1,
3,6,9,319,75-2,10,,312.03,0,3,
3,6,9,319,75-2,10,,360.06,0,3,
3,6,9,319,75-2,10,,408.1,0,7,
3,6,9,319,75-2,10,,456.02,0,7,
3,6,9,319,75-2,10,,527.81,0,7,
3,6,9,319,75-2,10,,Inf,1,9,
3,6,9,320,163-2,15,,71.95,1,0,
3,6,9,320,163-2,15,,120.03,1,0,
3,6,9,320,163-2,15,,167.99,3,0,
3,6,9,320,163-2,15,,215.66,5,0,
3,6,9,320,163-2,15,,264.06,6,2,
3,6,9,320,163-2,15,,312.03,6,2,
3,6,9,320,163-2,15,,360.06,6,2,
3,6,9,320,163-2,15,,408.1,6,2,
3,6,9,320,163-2,15,,456.02,6,3,
3,6,9,320,163-2,15,,527.81,6,4,
3,6,9,320,163-2,15,,Inf,6,4,
3,6,9,321,138-2,10,,71.95,0,0,
3,6,9,321,138-2,10,,120.03,4,0,
3,6,9,321,138-2,10,,167.99,5,0,
3,6,9,321,138-2,10,,215.66,6,0,
3,6,9,321,138-2,10,,264.06,6,0,
3,6,9,321,138-2,10,,312.03,6,0,
3,6,9,321,138-2,10,,360.06,6,0,
3,6,9,321,138-2,10,,408.1,6,0,
3,6,9,321,138-2,10,,456.02,6,1,
3,6,9,321,138-2,10,,527.81,6,1,
3,6,9,321,138-2,10,,Inf,6,4,
3,6,9,322,131-2,10,,71.95,0,0,
3,6,9,322,131-2,10,,120.03,6,0,
3,6,9,322,131-2,10,,167.99,8,0,
3,6,9,322,131-2,10,,215.66,8,0,
3,6,9,322,131-2,10,,264.06,8,1,
3,6,9,322,131-2,10,,312.03,8,1,
3,6,9,322,131-2,10,,360.06,8,1,
3,6,9,322,131-2,10,,408.1,8,1,
3,6,9,322,131-2,10,,456.02,8,2,
3,6,9,322,131-2,10,,527.81,8,2,
3,6,9,322,131-2,10,,Inf,8,2,
3,6,9,323,217-1,20,,71.95,0,0,
3,6,9,323,217-1,20,,120.03,0,0,
3,6,9,323,217-1,20,,167.99,1,0,
3,6,9,323,217-1,20,,215.66,0,0,
3,6,9,323,217-1,20,,264.06,3,0,
3,6,9,323,217-1,20,,312.03,3,3,
3,6,9,323,217-1,20,,360.06,4,3,
3,6,9,323,217-1,20,,408.1,4,3,
3,6,9,323,217-1,20,,456.02,4,4,
3,6,9,323,217-1,20,,527.81,4,4,
3,6,9,323,217-1,20,,Inf,6,4,
3,6,9,324,150-2,15,,71.95,0,0,
3,6,9,324,150-2,15,,120.03,2,0,
3,6,9,324,150-2,15,,167.99,2,0,
3,6,9,324,150-2,15,,215.66,2,0,
3,6,9,324,150-2,15,,264.06,2,0,
3,6,9,324,150-2,15,,312.03,2,1,
3,6,9,324,150-2,15,,360.06,2,1,
3,6,9,324,150-2,15,,408.1,2,2,
3,6,9,324,150-2,15,,456.02,2,7,
3,6,9,324,150-2,15,,527.81,2,8,
3,6,9,324,150-2,15,,Inf,2,8,
