rep,run,shelf,plate,line,trt,type,end,status,germinated,,
4,7,8,260,188-2,10,,107.3333333,1,0,,
4,7,8,260,188-2,10,,153.75,1,4,,
4,7,8,260,188-2,10,,203.6666667,1,0,,
4,7,8,260,188-2,10,,253,1,1,,
4,7,8,260,188-2,10,,298.75,1,3,,
4,7,8,260,188-2,10,,344.75,1,0,,
4,7,8,260,188-2,10,,396,1,0,,
4,7,8,260,188-2,10,,445,1,0,,
4,7,8,260,188-2,10,,501,1,0,,
4,7,8,260,188-2,10,,Inf,1,0,,
4,7,8,261,150-2,15,,59.5,1,0,,
4,7,8,261,150-2,15,,107.3333333,1,0,,
4,7,8,261,150-2,15,,153.75,1,1,,
4,7,8,261,150-2,15,,203.6666667,1,0,,
4,7,8,261,150-2,15,,253,1,0,,
4,7,8,261,150-2,15,,298.75,1,0,,
4,7,8,261,150-2,15,,344.75,1,0,,
4,7,8,261,150-2,15,,396,1,0,,
4,7,8,261,150-2,15,,445,1,0,,
4,7,8,261,150-2,15,,501,1,0,,
4,7,8,261,150-2,15,,Inf,1,0,,
4,7,8,262,81-2,0,,59.5,1,0,,
4,7,8,262,81-2,0,,107.3333333,1,0,,
4,7,8,262,81-2,0,,153.75,1,7,,
4,7,8,262,81-2,0,,203.6666667,1,1,,
4,7,8,262,81-2,0,,253,1,1,,
4,7,8,262,81-2,0,,298.75,1,0,,
4,7,8,262,81-2,0,,344.75,1,0,,
4,7,8,262,81-2,0,,396,1,0,,
4,7,8,262,81-2,0,,445,1,0,,
4,7,8,262,81-2,0,,501,1,0,,
4,7,8,262,81-2,0,,Inf,1,0,,
4,7,8,263,191-2,20,,59.5,1,0,,
4,7,8,263,191-2,20,,107.3333333,1,0,,
4,7,8,263,191-2,20,,153.75,1,0,,
4,7,8,263,191-2,20,,203.6666667,1,0,,
4,7,8,263,191-2,20,,253,1,0,,
4,7,8,263,191-2,20,,298.75,1,0,,
4,7,8,263,191-2,20,,344.75,1,0,,
4,7,8,263,191-2,20,,396,1,0,,
4,7,8,263,191-2,20,,445,1,0,,
4,7,8,263,191-2,20,,501,1,0,,
4,7,8,263,191-2,20,,Inf,1,6,,
4,7,8,264,148-1,10,,59.5,1,0,,
4,7,8,264,148-1,10,,107.3333333,1,0,,
4,7,8,264,148-1,10,,153.75,1,0,,
4,7,8,264,148-1,10,,203.6666667,1,2,,
4,7,8,264,148-1,10,,253,1,0,,
4,7,8,264,148-1,10,,298.75,1,0,,
4,7,8,264,148-1,10,,344.75,1,0,,
4,7,8,264,148-1,10,,396,1,0,,
4,7,8,264,148-1,10,,445,1,0,,
4,7,8,264,148-1,10,,501,1,0,,
4,7,8,264,148-1,10,,Inf,1,0,,
4,7,8,265,151-1,15,,59.5,1,0,,
4,7,8,265,151-1,15,,107.3333333,1,0,,
4,7,8,265,151-1,15,,153.75,1,3,,
4,7,8,265,151-1,15,,203.6666667,1,0,,
4,7,8,265,151-1,15,,253,1,0,,
4,7,8,265,151-1,15,,298.75,1,0,,
4,7,8,265,151-1,15,,344.75,1,0,,
4,7,8,265,151-1,15,,396,1,0,,
4,7,8,265,151-1,15,,445,1,0,,
4,7,8,265,151-1,15,,501,1,0,,
4,7,8,265,151-1,15,,Inf,1,0,,
4,7,8,266,139-2,0,,59.5,1,0,,
4,7,8,266,139-2,0,,107.3333333,1,1,,
4,7,8,266,139-2,0,,153.75,1,5,,
4,7,8,266,139-2,0,,203.6666667,1,2,,
4,7,8,266,139-2,0,,253,1,0,,
4,7,8,266,139-2,0,,298.75,1,0,,
4,7,8,266,139-2,0,,344.75,1,0,,
4,7,8,266,139-2,0,,396,1,0,,
4,7,8,266,139-2,0,,445,1,0,,
4,7,8,266,139-2,0,,501,1,0,,
4,7,8,266,139-2,0,,Inf,1,0,,
4,7,8,267,168-2,0,,59.5,1,0,,
4,7,8,267,168-2,0,,107.3333333,1,0,,
4,7,8,267,168-2,0,,153.75,1,3,,
4,7,8,267,168-2,0,,203.6666667,1,5,,
4,7,8,267,168-2,0,,253,1,1,,
4,7,8,267,168-2,0,,298.75,1,1,,
4,7,8,267,168-2,0,,344.75,1,0,,
4,7,8,267,168-2,0,,396,1,0,,
4,7,8,267,168-2,0,,445,1,0,,
4,7,8,267,168-2,0,,501,1,0,,
4,7,8,267,168-2,0,,Inf,1,0,,
4,7,8,268,75-2,10,,59.5,1,0,,
4,7,8,268,75-2,10,,107.3333333,1,1,,
4,7,8,268,75-2,10,,153.75,1,0,,
4,7,8,268,75-2,10,,203.6666667,1,0,,
4,7,8,268,75-2,10,,253,1,1,,
4,7,8,268,75-2,10,,298.75,1,0,,
4,7,8,268,75-2,10,,344.75,1,0,,
4,7,8,268,75-2,10,,396,1,0,,
4,7,8,268,75-2,10,,445,1,0,,
4,7,8,268,75-2,10,,501,1,0,,
4,7,8,268,75-2,10,,Inf,1,0,,
4,7,8,269,139-1,10,,59.5,1,0,,
4,7,8,269,139-1,10,,107.3333333,1,0,,
4,7,8,269,139-1,10,,153.75,1,1,,
4,7,8,269,139-1,10,,203.6666667,1,1,,
4,7,8,269,139-1,10,,253,1,0,,
4,7,8,269,139-1,10,,298.75,1,0,,
4,7,8,269,139-1,10,,344.75,1,0,,
4,7,8,269,139-1,10,,396,1,0,,
4,7,8,269,139-1,10,,445,1,0,,
4,7,8,269,139-1,10,,501,1,0,,
4,7,8,269,139-1,10,,Inf,1,0,,
4,7,8,270,182-1,10,,59.5,1,0,,
4,7,8,270,182-1,10,,107.3333333,1,2,,
4,7,8,270,182-1,10,,153.75,1,1,,
4,7,8,270,182-1,10,,203.6666667,1,1,,
4,7,8,270,182-1,10,,253,1,0,,
4,7,8,270,182-1,10,,298.75,1,0,,
4,7,8,270,182-1,10,,344.75,1,0,,
4,7,8,270,182-1,10,,396,1,0,,
4,7,8,270,182-1,10,,445,1,0,,
4,7,8,270,182-1,10,,501,1,0,,
4,7,8,270,182-1,10,,Inf,1,0,,
4,7,8,271,77-2,0,,59.5,1,0,,
4,7,8,271,77-2,0,,107.3333333,1,2,,
4,7,8,271,77-2,0,,153.75,1,7,,
4,7,8,271,77-2,0,,203.6666667,1,1,,
4,7,8,271,77-2,0,,253,1,0,,
4,7,8,271,77-2,0,,298.75,1,0,,
4,7,8,271,77-2,0,,344.75,1,0,,
4,7,8,271,77-2,0,,396,1,0,,
4,7,8,271,77-2,0,,445,1,0,,
4,7,8,271,77-2,0,,501,1,0,,
4,7,8,271,77-2,0,,Inf,1,0,,
4,7,8,272,147-1,15,,59.5,1,0,,
4,7,8,272,147-1,15,,107.3333333,1,0,,
4,7,8,272,147-1,15,,153.75,1,0,,
4,7,8,272,147-1,15,,203.6666667,1,1,,
4,7,8,272,147-1,15,,253,1,1,,
4,7,8,272,147-1,15,,298.75,1,0,,
4,7,8,272,147-1,15,,344.75,1,0,,
4,7,8,272,147-1,15,,396,1,0,,
4,7,8,272,147-1,15,,445,1,0,,
4,7,8,272,147-1,15,,501,1,0,,
4,7,8,272,147-1,15,,Inf,1,0,,
4,7,8,273,122-1,20,,59.5,1,NA,,
4,7,8,273,122-1,20,,107.3333333,1,NA,,
4,7,8,273,122-1,20,,153.75,1,NA,,
4,7,8,273,122-1,20,,203.6666667,1,NA,,
4,7,8,273,122-1,20,,253,1,NA,,
4,7,8,273,122-1,20,,298.75,1,NA,,
4,7,8,273,122-1,20,,344.75,1,NA,,
4,7,8,273,122-1,20,,396,1,NA,,
4,7,8,273,122-1,20,,445,1,NA,,
4,7,8,273,122-1,20,,502.75,1,NA,,
4,7,8,273,122-1,20,,Inf,1,NA,,
4,7,8,274,122-2,20,,59.5,1,0,,
4,7,8,274,122-2,20,,107.3333333,1,0,,
4,7,8,274,122-2,20,,153.75,1,0,,
4,7,8,274,122-2,20,,203.6666667,1,0,,
4,7,8,274,122-2,20,,253,1,0,,
4,7,8,274,122-2,20,,298.75,1,0,,
4,7,8,274,122-2,20,,344.75,1,1,,
4,7,8,274,122-2,20,,396,1,2,,
4,7,8,274,122-2,20,,445,1,2,,
4,7,8,274,122-2,20,,502.75,1,0,,
4,7,8,274,122-2,20,,Inf,1,4,,
4,7,8,275,188-1,20,,59.5,1,0,,
4,7,8,275,188-1,20,,107.3333333,1,0,,
4,7,8,275,188-1,20,,153.75,1,0,,
4,7,8,275,188-1,20,,203.6666667,1,0,,
4,7,8,275,188-1,20,,253,1,0,,
4,7,8,275,188-1,20,,298.75,1,0,,
4,7,8,275,188-1,20,,344.75,1,0,,
4,7,8,275,188-1,20,,396,1,0,,
4,7,8,275,188-1,20,,445,1,0,,
4,7,8,275,188-1,20,,501,1,0,,
4,7,8,275,188-1,20,,Inf,1,9,,
4,7,8,277,147-1,20,,59.5,1,0,,
4,7,8,277,147-1,20,,107.3333333,1,0,,
4,7,8,277,147-1,20,,153.75,1,1,,
4,7,8,277,147-1,20,,203.6666667,1,1,,
4,7,8,277,147-1,20,,253,1,2,,
4,7,8,277,147-1,20,,298.75,1,0,,
4,7,8,277,147-1,20,,344.75,1,0,,
4,7,8,277,147-1,20,,396,1,0,,
4,7,8,277,147-1,20,,445,1,0,,
4,7,8,277,147-1,20,,501,1,0,,
4,7,8,277,147-1,20,,Inf,1,0,,
4,7,8,279,77-1,15,,59.5,1,0,,
4,7,8,279,77-1,15,,107.3333333,1,3,,
4,7,8,279,77-1,15,,153.75,1,1,,
4,7,8,279,77-1,15,,203.6666667,1,2,,
4,7,8,279,77-1,15,,253,1,2,,
4,7,8,279,77-1,15,,298.75,1,1,,
4,7,8,279,77-1,15,,344.75,1,0,,
4,7,8,279,77-1,15,,396,1,0,,
4,7,8,279,77-1,15,,445,1,0,,
4,7,8,279,77-1,15,,501,1,0,,
4,7,8,279,77-1,15,,Inf,1,0,,
4,7,8,280,149-2,0,,59.5,1,0,,
4,7,8,280,149-2,0,,107.3333333,1,0,,
4,7,8,280,149-2,0,,153.75,1,0,,
4,7,8,280,149-2,0,,203.6666667,1,1,,
4,7,8,280,149-2,0,,253,1,1,,
4,7,8,280,149-2,0,,298.75,1,0,,
4,7,8,280,149-2,0,,344.75,1,0,,
4,7,8,280,149-2,0,,396,1,0,,
4,7,8,280,149-2,0,,445,1,0,,
4,7,8,280,149-2,0,,501,1,0,,
4,7,8,280,149-2,0,,Inf,1,0,,
4,7,8,281,219-1,0,,59.5,1,0,,
4,7,8,281,219-1,0,,107.3333333,1,0,,
4,7,8,281,219-1,0,,153.75,1,0,,
4,7,8,281,219-1,0,,203.6666667,1,0,,
4,7,8,281,219-1,0,,253,1,4,,
4,7,8,281,219-1,0,,298.75,1,1,,
4,7,8,281,219-1,0,,344.75,1,0,,
4,7,8,281,219-1,0,,396,1,1,,
4,7,8,281,219-1,0,,445,1,0,,
4,7,8,281,219-1,0,,501,1,0,,
4,7,8,281,219-1,0,,Inf,1,0,,
4,7,8,282,105-1,15,,59.5,1,0,,
4,7,8,282,105-1,15,,107.3333333,1,1,,
4,7,8,282,105-1,15,,153.75,1,3,,
4,7,8,282,105-1,15,,203.6666667,1,0,,
4,7,8,282,105-1,15,,253,1,0,,
4,7,8,282,105-1,15,,298.75,1,0,,
4,7,8,282,105-1,15,,344.75,1,0,,
4,7,8,282,105-1,15,,396,1,0,,
4,7,8,282,105-1,15,,445,1,0,,
4,7,8,282,105-1,15,,502.75,1,1,,
4,7,8,282,105-1,15,,Inf,1,0,,
4,7,8,283,100-1,15,,59.5,1,0,,
4,7,8,283,100-1,15,,107.3333333,1,0,,
4,7,8,283,100-1,15,,153.75,1,4,,
4,7,8,283,100-1,15,,203.6666667,1,1,,
4,7,8,283,100-1,15,,253,1,0,,
4,7,8,283,100-1,15,,298.75,1,0,,
4,7,8,283,100-1,15,,344.75,1,0,,
4,7,8,283,100-1,15,,396,1,0,,
4,7,8,283,100-1,15,,445,1,0,,
4,7,8,283,100-1,15,,502.75,1,2,,
4,7,8,283,100-1,15,,Inf,1,3,,
4,7,8,284,219-2,15,,59.5,1,0,,
4,7,8,284,219-2,15,,107.3333333,1,0,,
4,7,8,284,219-2,15,,153.75,1,2,,
4,7,8,284,219-2,15,,203.6666667,1,1,,
4,7,8,284,219-2,15,,253,1,0,,
4,7,8,284,219-2,15,,298.75,1,1,,
4,7,8,284,219-2,15,,344.75,1,0,,
4,7,8,284,219-2,15,,396,1,0,,
4,7,8,284,219-2,15,,445,1,0,,
4,7,8,284,219-2,15,,501,1,1,,
4,7,8,284,219-2,15,,Inf,1,2,,
4,7,8,285,156-1,15,,59.5,1,0,,
4,7,8,285,156-1,15,,107.3333333,1,0,,
4,7,8,285,156-1,15,,153.75,1,0,,
4,7,8,285,156-1,15,,203.6666667,1,2,,
4,7,8,285,156-1,15,,253,1,2,,
4,7,8,285,156-1,15,,298.75,1,0,,
4,7,8,285,156-1,15,,344.75,1,1,,
4,7,8,285,156-1,15,,396,1,1,,
4,7,8,285,156-1,15,,445,1,0,,
4,7,8,285,156-1,15,,501,1,0,,
4,7,8,285,156-1,15,,Inf,1,1,,
4,7,8,286,219-2,0,,59.5,1,0,,
4,7,8,286,219-2,0,,107.3333333,1,0,,
4,7,8,286,219-2,0,,153.75,1,0,,
4,7,8,286,219-2,0,,203.6666667,1,0,,
4,7,8,286,219-2,0,,253,1,3,,
4,7,8,286,219-2,0,,298.75,1,1,,
4,7,8,286,219-2,0,,344.75,1,0,,
4,7,8,286,219-2,0,,396,1,0,,
4,7,8,286,219-2,0,,445,1,0,,
4,7,8,286,219-2,0,,501,1,1,,
4,7,8,286,219-2,0,,Inf,1,0,,
4,7,8,287,100-1,0,,59.5,1,0,,
4,7,8,287,100-1,0,,107.3333333,1,2,,
4,7,8,287,100-1,0,,153.75,1,2,,
4,7,8,287,100-1,0,,203.6666667,1,3,,
4,7,8,287,100-1,0,,253,1,2,,
4,7,8,287,100-1,0,,298.75,1,1,,
4,7,8,287,100-1,0,,344.75,1,0,,
4,7,8,287,100-1,0,,396,1,0,,
4,7,8,287,100-1,0,,445,1,0,,
4,7,8,287,100-1,0,,502.75,1,0,,
4,7,8,287,100-1,0,,Inf,1,0,,
4,7,8,288,144-1,15,,59.5,1,0,,
4,7,8,288,144-1,15,,107.3333333,1,0,,
4,7,8,288,144-1,15,,153.75,1,0,,
4,7,8,288,144-1,15,,203.6666667,1,1,,
4,7,8,288,144-1,15,,253,1,1,,
4,7,8,288,144-1,15,,298.75,1,0,,
4,7,8,288,144-1,15,,344.75,1,0,,
4,7,8,288,144-1,15,,396,1,0,,
4,7,8,288,144-1,15,,445,1,0,,
4,7,8,288,144-1,15,,501,1,1,,
4,7,8,288,144-1,15,,Inf,1,3,,
4,7,9,289,152-1,0,,59.5,1,0,,
4,7,9,289,152-1,0,,107.3333333,1,0,,
4,7,9,289,152-1,0,,153.75,1,5,,
4,7,9,289,152-1,0,,203.6666667,1,2,,
4,7,9,289,152-1,0,,253,1,0,,
4,7,9,289,152-1,0,,298.75,1,0,,
4,7,9,289,152-1,0,,344.75,1,0,,
4,7,9,289,152-1,0,,396,1,0,,
4,7,9,289,152-1,0,,445,1,0,,
4,7,9,289,152-1,0,,501,1,0,,
4,7,9,289,152-1,0,,Inf,1,0,,
4,7,9,291,173-1,10,,59.5,1,0,,
4,7,9,291,173-1,10,,107.3333333,1,4,,
4,7,9,291,173-1,10,,153.75,1,2,,
4,7,9,291,173-1,10,,203.6666667,1,0,,
4,7,9,291,173-1,10,,253,1,0,,
4,7,9,291,173-1,10,,298.75,1,0,,
4,7,9,291,173-1,10,,344.75,1,0,,
4,7,9,291,173-1,10,,396,1,0,,
4,7,9,291,173-1,10,,445,1,0,,
4,7,9,291,173-1,10,,501,1,0,,
4,7,9,291,173-1,10,,Inf,1,0,,
4,7,9,292,93-1,0,,59.5,1,0,,
4,7,9,292,93-1,0,,107.3333333,1,0,,
4,7,9,292,93-1,0,,153.75,1,0,,
4,7,9,292,93-1,0,,203.6666667,1,1,,
4,7,9,292,93-1,0,,253,1,2,,
4,7,9,292,93-1,0,,298.75,1,6,,
4,7,9,292,93-1,0,,344.75,1,1,,
4,7,9,292,93-1,0,,396,1,0,,
4,7,9,292,93-1,0,,445,1,0,,
4,7,9,292,93-1,0,,501,1,0,,
4,7,9,292,93-1,0,,Inf,1,0,,
4,7,9,293,139-1,0,,59.5,1,0,,
4,7,9,293,139-1,0,,107.3333333,1,0,,
4,7,9,293,139-1,0,,153.75,1,4,,
4,7,9,293,139-1,0,,203.6666667,1,2,,
4,7,9,293,139-1,0,,253,1,1,,
4,7,9,293,139-1,0,,298.75,1,0,,
4,7,9,293,139-1,0,,344.75,1,0,,
4,7,9,293,139-1,0,,396,1,0,,
4,7,9,293,139-1,0,,445,1,0,,
4,7,9,293,139-1,0,,501,1,0,,
4,7,9,293,139-1,0,,Inf,1,0,,
4,7,9,294,185-1,20,,59.5,1,0,,
4,7,9,294,185-1,20,,107.3333333,1,0,,
4,7,9,294,185-1,20,,153.75,1,0,,
4,7,9,294,185-1,20,,203.6666667,1,0,,
4,7,9,294,185-1,20,,253,1,1,,
4,7,9,294,185-1,20,,298.75,1,2,,
4,7,9,294,185-1,20,,344.75,1,0,,
4,7,9,294,185-1,20,,396,1,0,,
4,7,9,294,185-1,20,,445,1,1,,
4,7,9,294,185-1,20,,501,1,1,,
4,7,9,294,185-1,20,,Inf,1,3,,
4,7,9,295,120-1,15,,59.5,1,0,,
4,7,9,295,120-1,15,,107.3333333,1,5,,
4,7,9,295,120-1,15,,153.75,1,1,,
4,7,9,295,120-1,15,,203.6666667,1,0,,
4,7,9,295,120-1,15,,253,1,0,,
4,7,9,295,120-1,15,,298.75,1,0,,
4,7,9,295,120-1,15,,344.75,1,0,,
4,7,9,295,120-1,15,,396,1,0,,
4,7,9,295,120-1,15,,445,1,0,,
4,7,9,295,120-1,15,,502.75,1,0,,
4,7,9,295,120-1,15,,Inf,1,0,,
4,7,9,296,219-1,15,,59.5,1,0,,
4,7,9,296,219-1,15,,107.3333333,1,0,,
4,7,9,296,219-1,15,,153.75,1,0,,
4,7,9,296,219-1,15,,203.6666667,1,0,,
4,7,9,296,219-1,15,,253,1,1,,
4,7,9,296,219-1,15,,298.75,1,0,,
4,7,9,296,219-1,15,,344.75,1,0,,
4,7,9,296,219-1,15,,396,1,0,,
4,7,9,296,219-1,15,,445,1,0,,
4,7,9,296,219-1,15,,501,1,0,,
4,7,9,296,219-1,15,,Inf,1,7,,
4,7,9,297,139-2,10,,59.5,1,0,,
4,7,9,297,139-2,10,,107.3333333,1,4,,
4,7,9,297,139-2,10,,153.75,1,3,,
4,7,9,297,139-2,10,,203.6666667,1,0,,
4,7,9,297,139-2,10,,253,1,1,,
4,7,9,297,139-2,10,,298.75,1,0,,
4,7,9,297,139-2,10,,344.75,1,0,,
4,7,9,297,139-2,10,,396,1,0,,
4,7,9,297,139-2,10,,445,1,0,,
4,7,9,297,139-2,10,,501,1,0,,
4,7,9,297,139-2,10,,Inf,1,0,,
4,7,9,298,185-1,10,,59.5,1,0,,
4,7,9,298,185-1,10,,107.3333333,1,1,,
4,7,9,298,185-1,10,,153.75,1,0,,
4,7,9,298,185-1,10,,203.6666667,1,0,,
4,7,9,298,185-1,10,,253,1,4,,
4,7,9,298,185-1,10,,298.75,1,0,,
4,7,9,298,185-1,10,,344.75,1,0,,
4,7,9,298,185-1,10,,396,1,0,,
4,7,9,298,185-1,10,,445,1,0,,
4,7,9,298,185-1,10,,501,1,0,,
4,7,9,298,185-1,10,,Inf,1,0,,
4,7,9,299,77-1,0,,59.5,1,0,,
4,7,9,299,77-1,0,,107.3333333,1,5,,
4,7,9,299,77-1,0,,153.75,1,0,,
4,7,9,299,77-1,0,,203.6666667,1,4,,
4,7,9,299,77-1,0,,253,1,0,,
4,7,9,299,77-1,0,,298.75,1,0,,
4,7,9,299,77-1,0,,344.75,1,0,,
4,7,9,299,77-1,0,,396,1,0,,
4,7,9,299,77-1,0,,445,1,0,,
4,7,9,299,77-1,0,,501,1,0,,
4,7,9,299,77-1,0,,Inf,1,0,,
4,7,9,300,Johnny's,10,,59.5,1,0,,
4,7,9,300,Johnny's,10,,107.3333333,1,0,,
4,7,9,300,Johnny's,10,,153.75,1,0,,
4,7,9,300,Johnny's,10,,203.6666667,1,0,,
4,7,9,300,Johnny's,10,,253,1,3,,
4,7,9,300,Johnny's,10,,298.75,1,1,,
4,7,9,300,Johnny's,10,,344.75,1,0,,
4,7,9,300,Johnny's,10,,396,1,0,,
4,7,9,300,Johnny's,10,,445,1,0,,
4,7,9,300,Johnny's,10,,501,1,1,,
4,7,9,300,Johnny's,10,,Inf,1,0,,
4,7,9,301,188-2,0,,59.5,1,0,,
4,7,9,301,188-2,0,,107.3333333,1,0,,
4,7,9,301,188-2,0,,153.75,1,0,,
4,7,9,301,188-2,0,,203.6666667,1,0,,
4,7,9,301,188-2,0,,253,1,1,,
4,7,9,301,188-2,0,,298.75,1,0,,
4,7,9,301,188-2,0,,344.75,1,0,,
4,7,9,301,188-2,0,,396,1,0,,
4,7,9,301,188-2,0,,445,1,0,,
4,7,9,301,188-2,0,,501,1,0,,
4,7,9,301,188-2,0,,Inf,1,0,,
4,7,9,302,105-1,0,,59.5,1,0,,
4,7,9,302,105-1,0,,107.3333333,1,0,,
4,7,9,302,105-1,0,,153.75,1,1,,
4,7,9,302,105-1,0,,203.6666667,1,4,,
4,7,9,302,105-1,0,,253,1,3,,
4,7,9,302,105-1,0,,298.75,1,0,,
4,7,9,302,105-1,0,,344.75,1,0,,
4,7,9,302,105-1,0,,396,1,0,,
4,7,9,302,105-1,0,,445,1,0,,
4,7,9,302,105-1,0,,502.75,1,0,,
4,7,9,302,105-1,0,,Inf,1,0,,
4,7,9,303,136-1,0,,59.5,1,0,,
4,7,9,303,136-1,0,,107.3333333,1,1,,
4,7,9,303,136-1,0,,153.75,1,2,,
4,7,9,303,136-1,0,,203.6666667,1,1,,
4,7,9,303,136-1,0,,253,1,0,,
4,7,9,303,136-1,0,,298.75,1,0,,
4,7,9,303,136-1,0,,344.75,1,0,,
4,7,9,303,136-1,0,,396,1,0,,
4,7,9,303,136-1,0,,445,1,0,,
4,7,9,303,136-1,0,,501,1,0,,
4,7,9,303,136-1,0,,Inf,1,0,,
4,7,9,304,144-1,10,,59.5,1,0,,
4,7,9,304,144-1,10,,107.3333333,1,6,,
4,7,9,304,144-1,10,,153.75,1,0,,
4,7,9,304,144-1,10,,203.6666667,1,2,,
4,7,9,304,144-1,10,,253,1,0,,
4,7,9,304,144-1,10,,298.75,1,0,,
4,7,9,304,144-1,10,,344.75,1,0,,
4,7,9,304,144-1,10,,396,1,0,,
4,7,9,304,144-1,10,,445,1,0,,
4,7,9,304,144-1,10,,501,1,0,,
4,7,9,304,144-1,10,,Inf,1,0,,
4,7,9,305,75-1,20,,59.5,1,0,,
4,7,9,305,75-1,20,,107.3333333,1,0,,
4,7,9,305,75-1,20,,153.75,1,0,,
4,7,9,305,75-1,20,,203.6666667,1,0,,
4,7,9,305,75-1,20,,253,1,0,,
4,7,9,305,75-1,20,,298.75,1,1,,
4,7,9,305,75-1,20,,344.75,1,0,,
4,7,9,305,75-1,20,,396,1,0,,
4,7,9,305,75-1,20,,445,1,0,,
4,7,9,305,75-1,20,,501,1,0,,
4,7,9,305,75-1,20,,Inf,1,8,,
4,7,9,306,122-1,15,,59.5,1,0,,
4,7,9,306,122-1,15,,107.3333333,1,1,,
4,7,9,306,122-1,15,,153.75,1,2,,
4,7,9,306,122-1,15,,203.6666667,1,3,,
4,7,9,306,122-1,15,,253,1,0,,
4,7,9,306,122-1,15,,298.75,1,0,,
4,7,9,306,122-1,15,,344.75,1,0,,
4,7,9,306,122-1,15,,396,1,0,,
4,7,9,306,122-1,15,,445,1,0,,
4,7,9,306,122-1,15,,502.75,1,0,,
4,7,9,306,122-1,15,,Inf,1,0,,
4,7,9,307,148-2,10,,59.5,1,0,,
4,7,9,307,148-2,10,,107.3333333,1,3,,
4,7,9,307,148-2,10,,153.75,1,2,,
4,7,9,307,148-2,10,,203.6666667,1,1,,
4,7,9,307,148-2,10,,253,1,0,,
4,7,9,307,148-2,10,,298.75,1,0,,
4,7,9,307,148-2,10,,344.75,1,0,,
4,7,9,307,148-2,10,,396,1,0,,
4,7,9,307,148-2,10,,445,1,0,,
4,7,9,307,148-2,10,,501,1,0,,
4,7,9,307,148-2,10,,Inf,1,0,,
4,7,9,308,138-1,20,,59.5,1,NA,,
4,7,9,308,138-1,20,,107.3333333,1,NA,,
4,7,9,308,138-1,20,,153.75,1,NA,,
4,7,9,308,138-1,20,,203.6666667,1,NA,,
4,7,9,308,138-1,20,,253,1,NA,,
4,7,9,308,138-1,20,,298.75,1,NA,,
4,7,9,308,138-1,20,,344.75,1,NA,,
4,7,9,308,138-1,20,,396,1,NA,,
4,7,9,308,138-1,20,,445,1,NA,,
4,7,9,308,138-1,20,,501,1,NA,,
4,7,9,308,138-1,20,,Inf,1,NA,,
4,7,9,309,92-1,0,,59.5,1,0,,
4,7,9,309,92-1,0,,107.3333333,1,0,,
4,7,9,309,92-1,0,,153.75,1,1,,
4,7,9,309,92-1,0,,203.6666667,1,1,,
4,7,9,309,92-1,0,,253,1,3,,
4,7,9,309,92-1,0,,298.75,1,3,,
4,7,9,309,92-1,0,,344.75,1,0,,
4,7,9,309,92-1,0,,396,1,0,,
4,7,9,309,92-1,0,,445,1,0,,
4,7,9,309,92-1,0,,501,1,0,,
4,7,9,309,92-1,0,,Inf,1,1,,
4,7,9,310,Johnny's,0,,59.5,1,0,,
4,7,9,310,Johnny's,0,,107.3333333,1,0,,
4,7,9,310,Johnny's,0,,153.75,1,0,,
4,7,9,310,Johnny's,0,,203.6666667,1,0,,
4,7,9,310,Johnny's,0,,253,1,0,,
4,7,9,310,Johnny's,0,,298.75,1,1,,
4,7,9,310,Johnny's,0,,344.75,1,0,,
4,7,9,310,Johnny's,0,,396,1,0,,
4,7,9,310,Johnny's,0,,445,1,2,,
4,7,9,310,Johnny's,0,,501,1,0,,
4,7,9,310,Johnny's,0,,Inf,1,0,,
4,7,9,311,124-1,15,,59.5,1,0,,
4,7,9,311,124-1,15,,107.3333333,1,0,,
4,7,9,311,124-1,15,,153.75,1,4,,
4,7,9,311,124-1,15,,203.6666667,1,0,,
4,7,9,311,124-1,15,,253,1,0,,
4,7,9,311,124-1,15,,298.75,1,0,,
4,7,9,311,124-1,15,,344.75,1,0,,
4,7,9,311,124-1,15,,396,1,0,,
4,7,9,311,124-1,15,,445,1,2,,
4,7,9,311,124-1,15,,502.75,1,1,,
4,7,9,311,124-1,15,,Inf,1,3,,
4,7,9,312,146-1,15,,59.5,1,0,,
4,7,9,312,146-1,15,,107.3333333,1,1,,
4,7,9,312,146-1,15,,153.75,1,2,,
4,7,9,312,146-1,15,,203.6666667,1,1,,
4,7,9,312,146-1,15,,253,1,1,,
4,7,9,312,146-1,15,,298.75,1,0,,
4,7,9,312,146-1,15,,344.75,1,0,,
4,7,9,312,146-1,15,,396,1,0,,
4,7,9,312,146-1,15,,445,1,0,,
4,7,9,312,146-1,15,,501,1,0,,
4,7,9,312,146-1,15,,Inf,1,0,,
4,7,9,313,107-2,20,,59.5,1,0,,
4,7,9,313,107-2,20,,107.3333333,1,0,,
4,7,9,313,107-2,20,,153.75,1,0,,
4,7,9,313,107-2,20,,203.6666667,1,1,,
4,7,9,313,107-2,20,,253,1,2,,
4,7,9,313,107-2,20,,298.75,1,0,,
4,7,9,313,107-2,20,,344.75,1,0,,
4,7,9,313,107-2,20,,396,1,0,,
4,7,9,313,107-2,20,,445,1,0,,
4,7,9,313,107-2,20,,502.75,1,0,,
4,7,9,313,107-2,20,,Inf,1,3,,
4,7,9,314,100-1,10,,59.5,1,0,,
4,7,9,314,100-1,10,,107.3333333,1,1,,
4,7,9,314,100-1,10,,153.75,1,1,,
