"","sampleid","line","rep","run","shelf","plate","trt","type","end","status","germinated","notes","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use"
"140","CanAnil1","75-1",1,1,5,157,20,"E3",342.35,1,4,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"141","CanAnil1","75-1",1,1,5,157,20,"E3",342.35,1,4,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"142","CanAnil1","75-1",1,1,2,54,15,"E3",198.1666667,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"143","CanAnil1","75-1",1,1,2,54,15,"E3",198.1666667,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"144","CanAnil1","75-1",1,1,1,22,0,"E3",150.3333333,1,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"145","CanAnil1","75-1",1,1,1,22,0,"E3",245.9666667,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"146","CanAnil1","75-1",1,1,5,157,20,"E3",342.35,1,4,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"147","CanAnil1","75-1",1,1,2,54,15,"E3",150.4,1,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"148","CanAnil1","75-1",1,1,1,3,10,"E3",198.1166667,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"149","CanAnil1","75-1",2,3,6,184,10,"E3",156.75,1,5,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"150","CanAnil1","75-1",1,1,5,157,20,"E3",295.15,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"151","CanAnil1","75-1",2,3,1,31,20,"E3",497.5,0,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"152","CanAnil1","75-1",2,3,1,11,0,"E3",206.85,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"153","CanAnil1","75-1",1,1,1,3,10,"E3",542.5,0,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"154","CanAnil1","75-1",2,3,1,31,20,"E3",497.5,0,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"155","CanAnil1","75-2",1,2,3,79,20,"E3",155.9833333,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"156","CanAnil1","75-2",2,3,6,183,15,"E3",156.75,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"157","CanAnil1","75-2",1,2,3,79,20,"E3",155.9833333,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"158","CanAnil1","75-2",1,2,4,126,10,"E3",395.7333333,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"159","CanAnil1","75-2",2,3,2,52,20,"E3",157.7833333,1,3,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"160","CanAnil1","75-2",2,3,6,183,15,"E3",156.75,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"161","CanAnil1","75-2",1,2,4,126,10,"E3",59.93333333,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"162","CanAnil1","75-2",1,2,9,309,0,"E3",253.5833333,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"163","CanAnil1","75-2",1,2,5,150,15,"E3",107.6,1,5,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"164","CanAnil1","75-2",1,2,5,150,15,"E3",205.8,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"165","CanAnil1","75-2",2,3,6,183,15,"E3",205.6333333,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"166","CanAnil1","75-2",1,2,3,79,20,"E3",155.9833333,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"167","CanAnil1","75-2",2,3,2,52,20,"E3",157.7833333,1,3,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"168","CanAnil1","75-2",2,3,7,252,0,"E3",157.6166667,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"169","CanAnil1","75-2",2,3,7,252,0,"E3",398.2333333,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"170","CanAnil1","75-2",1,2,9,309,0,"E3",155.1,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"171","CanAnil1","75-2",1,2,5,150,15,"E3",107.6,1,5,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"172","CanAnil1","75-2",2,3,6,183,15,"E3",156.75,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"173","CanAnil1","75-2",1,2,3,79,20,"E3",253.8333333,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"174","CanAnil1","75-2",2,3,6,183,15,"E3",253.7666667,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"175","CanAnil1","75-2",2,3,2,52,20,"E3",157.7833333,1,3,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"176","CanAnil1","75-2",1,2,4,126,10,"E3",155.7833333,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"177","CanAnil1","75-2",1,2,9,309,0,"E3",205.3333333,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"178","CanAnil1","75-2",2,3,1,5,10,"E3",206.85,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"179","CanAnil1","75-2",2,3,7,252,0,"E3",157.6166667,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"180","CanAnil1","75-2",1,2,5,150,15,"E3",107.6,1,5,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"181","CanAnil1","75-2",1,2,5,150,15,"E3",107.6,1,5,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"182","CanAnil1","75-2",1,2,3,79,20,"E3",206.1,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"183","CanAnil1","75-2",2,3,2,52,20,"E3",254.7833333,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"184","CanAnil1","75-2",1,2,3,79,20,"E3",395.9,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"185","CanAnil1","75-2",2,3,7,252,0,"E3",206.3666667,1,3,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"186","CanAnil1","75-2",2,3,2,52,20,"E3",254.7833333,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"187","CanAnil1","75-2",1,2,5,150,15,"E3",205.8,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"188","CanAnil1","75-2",1,2,5,150,15,"E3",205.8,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"189","CanAnil1","75-2",1,2,5,150,15,"E3",107.6,1,5,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"190","CanAnil1","75-2",1,2,5,150,15,"E3",205.8,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"191","CanAnil1","75-2",2,3,6,183,15,"E3",156.75,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"192","CanAnil1","75-2",2,3,7,252,0,"E3",206.3666667,1,3,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"193","CanAnil1","75-2",2,3,1,5,10,"E3",157.9666667,1,7,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"194","CanAnil1","75-2",1,2,4,126,10,"E3",155.7833333,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"195","CanAnil1","75-2",1,2,3,79,20,"E3",155.9833333,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"196","CanAnil1","75-2",1,2,4,126,10,"E3",205.85,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"197","CanAnil1","75-2",1,2,3,79,20,"E3",302.9,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"198","CanAnil1","75-2",1,2,4,126,10,"E3",107.8,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"199","CanAnil1","75-2",1,2,4,126,10,"E3",107.8,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"200","CanAnil1","75-2",2,3,7,252,0,"E3",157.6166667,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"201","CanAnil1","75-2",2,3,1,5,10,"E3",157.9666667,1,7,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"202","CanAnil1","75-2",2,3,7,252,0,"E3",206.3666667,1,3,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"203","CanAnil1","75-2",2,3,7,252,0,"E3",157.6166667,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"204","CanAnil1","75-2",1,2,9,309,0,"E3",253.5833333,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"205","CanAnil1","75-2",1,2,3,79,20,"E3",206.1,1,2,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"206","CanAnil1","75-2",2,3,1,5,10,"E3",157.9666667,1,7,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"207","CanAnil1","75-2",1,2,9,309,0,"E3",205.3333333,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"208","CanAnil1","75-2",2,3,1,5,10,"E3",157.9666667,1,7,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"209","CanAnil1","75-2",2,3,1,5,10,"E3",157.9666667,1,7,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"210","CanAnil1","75-2",1,2,9,309,0,"E3",205.3333333,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"211","CanAnil1","75-2",2,3,1,5,10,"E3",157.9666667,1,7,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"212","CanAnil1","75-2",2,3,1,5,10,"E3",157.9666667,1,7,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"213","CanAnil1","75-2",1,2,5,150,15,"E3",155.5833333,1,1,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"214","CanAnil1","75-2",1,2,9,309,0,"E3",205.3333333,1,4,NA,"14CRo75-2","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"215","CanAnil1","75-1",1,1,1,3,10,"E3",101.9,1,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"216","CanAnil1","75-1",2,3,1,8,15,"E3",157.9666667,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"217","CanAnil1","75-1",1,1,1,3,10,"E3",150.3333333,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"218","CanAnil1","75-1",1,1,1,22,0,"E3",542.5,0,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"219","CanAnil1","75-1",2,3,6,184,10,"E3",156.75,1,5,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"220","CanAnil1","75-1",1,1,5,157,20,"E3",390.2,1,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"221","CanAnil1","75-1",2,3,1,31,20,"E3",206.85,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"222","CanAnil1","75-1",1,1,1,22,0,"E3",198.1166667,1,4,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"223","CanAnil1","75-1",2,3,1,11,0,"E3",206.85,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"224","CanAnil1","75-1",1,1,1,3,10,"E3",245.9666667,1,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"225","CanAnil1","75-1",2,3,6,184,10,"E3",156.75,1,5,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"226","CanAnil1","75-1",1,1,1,22,0,"E3",245.9666667,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"227","CanAnil1","75-1",1,1,1,3,10,"E3",150.3333333,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"228","CanAnil1","75-1",1,1,2,54,15,"E3",342.1333333,1,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"229","CanAnil1","75-1",2,3,1,11,0,"E3",206.85,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"230","CanAnil1","75-1",2,3,1,11,0,"E3",255.0333333,1,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"231","CanAnil1","75-1",2,3,1,8,15,"E3",157.9666667,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"232","CanAnil1","75-1",1,1,1,22,0,"E3",389.8833333,1,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"233","CanAnil1","75-1",1,1,1,22,0,"E3",245.9666667,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"234","CanAnil1","75-1",2,3,1,31,20,"E3",206.85,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"235","CanAnil1","75-1",2,3,6,184,10,"E3",205.6333333,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"236","CanAnil1","75-1",1,1,5,157,20,"E3",295.15,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"237","CanAnil1","75-1",1,1,5,157,20,"E3",342.35,1,4,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"238","CanAnil1","75-1",2,3,1,8,15,"E3",206.85,1,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"239","CanAnil1","75-1",2,3,1,11,0,"E3",206.85,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"240","CanAnil1","75-1",1,1,1,3,10,"E3",198.1166667,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"241","CanAnil1","75-1",2,3,6,184,10,"E3",205.6333333,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"242","CanAnil1","75-1",2,3,6,184,10,"E3",156.75,1,5,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"243","CanAnil1","75-1",1,1,1,3,10,"E3",150.3333333,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"244","CanAnil1","75-1",2,3,1,11,0,"E3",255.0333333,1,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"245","CanAnil1","75-1",2,3,6,184,10,"E3",156.75,1,5,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"246","CanAnil1","75-1",1,1,1,22,0,"E3",198.1166667,1,4,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"247","CanAnil1","75-1",1,1,1,22,0,"E3",198.1166667,1,4,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"248","CanAnil1","75-1",2,3,1,31,20,"E3",255.0333333,1,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"249","CanAnil1","75-1",2,3,1,8,15,"E3",206.85,1,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"250","CanAnil1","75-1",1,1,2,54,15,"E3",150.4,1,2,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"251","CanAnil1","75-1",2,3,1,8,15,"E3",255.0333333,1,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"252","CanAnil1","75-1",1,1,1,3,10,"E3",198.1166667,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"253","CanAnil1","75-1",1,1,5,157,20,"E3",198.3833333,1,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"254","CanAnil1","75-1",1,1,5,157,20,"E3",295.15,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"255","CanAnil1","75-1",2,3,1,8,15,"E3",157.9666667,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"256","CanAnil1","75-1",2,3,1,8,15,"E3",157.9666667,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"257","CanAnil1","75-1",2,3,6,184,10,"E3",205.6333333,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"258","CanAnil1","75-1",2,3,1,8,15,"E3",157.9666667,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"259","CanAnil1","75-1",2,3,1,31,20,"E3",206.85,1,3,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"260","CanAnil1","75-1",2,3,1,8,15,"E3",157.9666667,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"261","CanAnil1","75-1",2,3,1,11,0,"E3",206.85,1,6,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"262","CanAnil1","75-1",2,3,1,31,20,"E3",157.9666667,1,1,NA,"14CRo75-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"263","CanAnil2","76-1",2,3,1,2,20,"E3",157.9666667,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"264","CanAnil2","76-1",1,2,7,218,20,"E3",107.3666667,1,6,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"265","CanAnil2","76-1",2,3,1,2,20,"E3",157.9666667,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"266","CanAnil2","76-1",2,3,8,270,15,"E3",157.05,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"267","CanAnil2","76-1",2,3,8,268,10,"E3",60.03333333,1,6,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"268","CanAnil2","76-1",2,3,1,2,20,"E3",157.9666667,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"269","CanAnil2","76-1",1,2,7,218,20,"E3",107.3666667,1,6,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"270","CanAnil2","76-1",1,2,6,206,10,"E3",155.5,1,5,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"271","CanAnil2","76-1",2,3,8,270,15,"E3",157.05,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"272","CanAnil2","76-1",1,2,7,218,20,"E3",155.4,1,3,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"273","CanAnil2","76-1",1,2,4,134,0,"E3",107.8,1,7,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"274","CanAnil2","76-1",2,3,1,2,20,"E3",157.9666667,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"275","CanAnil2","76-1",1,2,7,218,20,"E3",107.3666667,1,6,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"276","CanAnil2","76-1",2,3,8,270,15,"E3",157.05,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"277","CanAnil2","76-1",2,3,1,2,20,"E3",157.9666667,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"278","CanAnil2","76-1",2,3,7,238,0,"E3",157.6166667,1,8,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"279","CanAnil2","76-1",2,3,8,270,15,"E3",157.05,1,9,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"280","CanAnil2","76-1",1,2,4,134,0,"E3",107.8,1,7,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"281","CanAnil2","76-1",2,3,7,238,0,"E3",157.6166667,1,8,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"282","CanAnil2","76-1",1,2,6,206,10,"E3",155.5,1,5,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"283","CanAnil2","76-1",1,2,4,134,0,"E3",107.8,1,7,NA,"14CRo76-1","11/10/14","CRo",4,"wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
