,sampleid,line,rep,run,shelf,plate,trt,end,status,germinated,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
5176,CanLabor5,138-1,2,3,5,178,15,157.5,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5177,CanLabor5,138-1,4,7,1,15,10,107.3333333,1,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5178,CanLabor5,138-1,1,1,1,36,15,198.1166667,1,1,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5179,CanLabor5,138-1,2,3,8,261,10,157.05,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5180,CanLabor5,138-1,1,1,9,320,10,542.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5181,CanLabor5,138-1,3,6,3,87,20,360.06,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5182,CanLabor5,138-1,3,6,2,39,15,527.81,0,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5183,CanLabor5,138-1,1,1,9,320,10,542.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5184,CanLabor5,138-1,3,6,3,88,10,264.06,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5185,CanLabor5,138-1,4,7,1,15,10,Inf,0,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5186,CanLabor5,138-1,3,6,3,88,10,264.06,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5187,CanLabor5,138-1,1,1,7,234,0,542.5,0,4,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5188,CanLabor5,138-1,3,6,2,39,15,527.81,0,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5189,CanLabor5,138-1,1,1,7,234,0,542.5,0,4,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5190,CanLabor5,138-1,2,3,8,271,0,497.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5191,CanLabor5,138-1,4,7,1,15,10,Inf,0,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5192,CanLabor5,138-1,3,6,8,280,0,264.06,0,4,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5193,CanLabor5,138-1,1,1,9,320,10,150.7333333,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5194,CanLabor5,138-2,1,2,6,204,20,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5195,CanLabor5,138-2,3,6,1,35,15,312.03,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5196,CanLabor5,138-2,4,7,3,88,20,Inf,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5197,CanLabor5,138-2,2,4,2,42,0,208.25,1,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5198,CanLabor5,138-2,4,7,1,18,10,107.3333333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5199,CanLabor5,138-2,4,7,2,41,15,501,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5200,CanLabor5,138-2,1,2,6,190,10,205.7,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5201,CanLabor5,138-2,1,2,6,190,10,107.4833333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5202,CanLabor5,138-2,3,6,9,321,10,167.99,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5203,CanLabor5,138-2,1,2,2,50,15,542.5,0,7,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5204,CanLabor5,138-1,3,6,3,87,20,167.99,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5205,CanLabor5,138-2,1,2,5,161,0,155.5833333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5206,CanLabor5,138-2,4,7,1,18,10,501,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5207,CanLabor5,138-2,2,4,9,322,20,497.5,0,9,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5208,CanLabor5,138-2,4,7,3,88,20,Inf,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5209,CanLabor5,138-2,4,7,2,41,15,501,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5210,CanLabor5,138-2,4,7,3,88,20,501,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5211,CanLabor5,138-2,1,2,6,190,10,107.4833333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5212,CanLabor5,138-2,2,4,2,42,0,208.25,1,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5213,CanLabor5,138-2,1,2,6,204,20,205.7,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5214,CanLabor5,138-2,1,2,5,161,0,155.5833333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5215,CanLabor5,138-2,4,7,2,41,15,203.6666667,0,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5216,CanLabor5,138-2,1,2,6,190,10,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5217,CanLabor5,138-2,3,6,3,83,0,264.06,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5218,CanLabor5,138-2,2,4,9,322,20,497.5,0,9,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5219,CanLabor5,138-2,3,6,9,321,10,215.66,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5220,CanLabor5,138-2,2,4,9,322,20,497.5,0,9,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5221,CanLabor5,138-2,4,7,2,41,15,Inf,0,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5222,CanLabor5,138-2,2,4,9,322,20,160.08,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5223,CanLabor5,138-2,1,2,6,204,20,302.5833333,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5224,CanLabor5,138-2,4,7,1,18,10,107.3333333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5225,CanLabor5,138-2,2,4,9,310,10,114.13,1,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5226,CanLabor5,138-2,1,2,6,204,20,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5227,CanLabor5,138-1,1,1,9,320,10,150.7333333,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5228,CanLabor5,138-1,2,3,8,271,0,497.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5229,CanLabor5,138-1,2,3,5,179,20,497.5,0,9,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5230,CanLabor5,138-1,4,7,1,15,10,203.6666667,1,1,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5231,CanLabor5,138-1,4,7,1,15,10,501,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5232,CanLabor5,138-1,3,6,2,39,15,167.99,1,1,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5233,CanLabor5,138-1,2,3,5,179,20,497.5,0,9,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5234,CanLabor5,138-2,3,6,9,321,10,Inf,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5235,CanLabor5,138-2,4,7,1,18,10,107.3333333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5236,CanLabor5,138-2,2,4,2,42,0,497.5,0,5,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5237,CanLabor5,138-2,1,2,6,204,20,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5238,CanLabor5,138-2,3,6,9,318,20,215.66,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5239,CanLabor5,138-2,3,6,9,318,20,264.06,0,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5240,CanLabor5,138-2,3,6,9,318,20,312.03,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5241,CanLabor5,138-2,3,6,1,35,15,120.03,1,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5242,CanLabor5,138-2,2,4,9,310,10,497.5,0,8,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5243,CanLabor5,138-2,2,4,2,42,0,114.45,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5244,CanLabor5,138-2,4,7,1,18,10,Inf,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5245,CanLabor5,138-2,4,7,3,88,20,Inf,1,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5246,CanLabor5,138-2,1,2,2,50,15,542.5,0,7,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5247,CanLabor5,138-2,3,6,1,35,15,167.99,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5248,CanLabor5,138-2,3,6,1,35,15,167.99,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5249,CanLabor5,138-2,3,6,3,83,0,527.81,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5250,CanLabor5,138-2,3,6,3,83,0,264.06,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5251,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5252,CanLabor5,138-2,3,6,9,318,20,71.95,0,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5253,CanLabor5,138-2,3,6,9,318,20,215.66,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5254,CanLabor5,138-2,3,6,9,318,20,215.66,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5255,CanLabor5,138-2,3,6,9,318,20,312.03,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5256,CanLabor5,138-2,3,6,3,83,0,360.06,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5257,CanLabor5,138-2,4,7,1,18,10,501,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5258,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5259,CanLabor5,138-2,4,7,1,18,10,501,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5260,CanLabor5,138-2,2,4,9,322,20,497.5,0,9,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5261,CanLabor5,138-2,1,2,2,50,15,542.5,0,7,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5262,CanLabor5,138-2,3,6,3,83,0,527.81,0,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5263,CanLabor5,138-2,1,2,6,190,10,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5264,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5265,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5266,CanLabor5,138-2,3,6,1,35,15,120.03,1,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5267,CanLabor5,138-2,3,6,1,35,15,120.03,1,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5268,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5269,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5270,CanLabor5,138-2,4,7,1,18,10,501,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5271,CanLabor5,138-2,1,2,2,50,15,542.5,0,7,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5272,CanLabor5,138-2,1,2,5,161,0,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5273,CanLabor5,138-2,2,4,9,322,20,497.5,0,9,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5274,CanLabor5,138-2,4,7,2,41,15,298.75,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5275,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5276,CanLabor5,138-2,2,4,9,310,10,497.5,0,8,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5277,CanLabor5,138-2,3,6,3,83,0,360.06,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5278,CanLabor5,138-2,3,6,9,318,20,264.06,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5279,CanLabor5,138-2,3,6,9,318,20,215.66,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5280,CanLabor5,138-2,2,4,9,310,10,497.5,0,8,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5281,CanLabor5,138-2,2,4,9,310,10,497.5,0,8,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5282,CanLabor5,138-2,2,4,2,42,0,160.32,1,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5283,CanLabor5,138-2,1,2,2,50,15,542.5,0,7,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5284,CanLabor5,138-2,1,2,5,161,0,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5285,CanLabor5,138-2,3,6,3,83,0,360.06,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5286,CanLabor5,138-2,1,2,2,50,15,542.5,0,7,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5287,CanLabor5,138-2,1,2,2,50,15,542.5,0,7,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5288,CanLabor5,138-2,4,7,2,41,15,Inf,1,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5289,CanLabor5,138-2,2,4,9,310,10,497.5,0,8,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5290,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5291,CanLabor5,138-2,3,6,9,318,20,312.03,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5292,CanLabor5,138-2,2,4,2,42,0,160.32,1,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5293,CanLabor5,138-2,3,6,3,83,0,120.03,1,2,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5294,CanLabor5,138-2,2,4,9,310,10,497.5,0,8,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5295,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5296,CanLabor5,138-2,2,4,9,312,15,497.5,0,10,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5297,CanLabor5,138-2,2,4,9,310,10,497.5,0,8,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5298,CanLabor5,138-2,1,2,5,161,0,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5299,CanLabor5,138-2,1,2,5,161,0,542.5,0,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5300,CanLabor5,138-2,2,4,9,310,10,497.5,0,8,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5301,CanLabor5,138-1,3,6,8,280,0,167.99,0,1,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5302,CanLabor5,138-1,2,3,5,179,20,497.5,0,9,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5303,CanLabor5,138-1,2,3,5,179,20,497.5,0,9,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5304,CanLabor5,138-1,1,1,5,169,20,542.5,0,5,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5305,CanLabor5,138-1,2,3,5,179,20,497.5,0,9,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5306,CanLabor5,138-1,2,3,5,178,15,497.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5307,CanLabor5,138-1,3,6,2,39,15,456.02,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5308,CanLabor5,138-1,1,1,9,320,10,542.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5309,CanLabor5,138-2,2,4,2,42,0,497.5,0,5,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5310,CanLabor5,138-2,1,2,5,161,0,155.5833333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5311,CanLabor5,138-2,3,6,9,321,10,456.02,0,1,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5312,CanLabor5,138-2,2,4,9,322,20,497.5,0,9,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5313,CanLabor5,138-2,3,6,9,321,10,120.03,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5314,CanLabor5,138-2,3,6,9,321,10,Inf,0,3,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5315,CanLabor5,138-1,1,1,1,36,15,150.3333333,1,4,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5316,CanLabor5,138-1,1,1,9,320,10,542.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5317,CanLabor5,138-1,2,3,8,271,0,157.05,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5318,CanLabor5,138-1,2,3,8,261,10,497.5,0,5,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5319,CanLabor5,138-1,2,3,8,271,0,497.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5320,CanLabor5,138-1,2,3,8,261,10,497.5,0,5,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5321,CanLabor5,138-1,3,6,3,88,10,215.66,0,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5322,CanLabor5,138-1,2,3,8,261,10,205.8,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5323,CanLabor5,138-1,4,7,2,59,15,396,0,5,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5324,CanLabor5,138-1,4,7,1,15,10,501,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5325,CanLabor5,138-2,1,2,5,161,0,155.5833333,1,4,14CAg138-2,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5326,CanLabor5,138-1,4,7,2,59,15,107.3333333,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5327,CanLabor5,138-1,3,6,8,280,0,264.06,0,4,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5328,CanLabor5,138-1,4,7,4,109,0,153.75,0,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5329,CanLabor5,138-1,1,1,1,36,15,542.5,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5330,CanLabor5,138-1,1,1,7,234,0,198.4833333,1,1,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5331,CanLabor5,138-1,3,6,8,280,0,360.06,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5332,CanLabor5,138-1,1,1,5,169,20,295.15,1,2,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5333,CanLabor5,138-1,1,1,1,36,15,542.5,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5334,CanLabor5,138-1,4,7,2,59,15,396,0,5,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5335,CanLabor5,138-1,1,1,5,169,20,342.35,1,1,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5336,CanLabor5,138-1,4,7,4,109,0,203.6666667,0,3,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5337,CanLabor5,138-1,2,3,5,178,15,497.5,0,7,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5338,CanLabor5,138-1,3,6,2,39,15,360.06,0,1,14CAg138-1,11/10/14,CAg,13,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
