"","X","sampleid","line","rep","run","shelf","plate","trt","end","status","number","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use","uniqueplate"
"11550",11550,"CanReyes1","105-1",1,"2",9,317,10,155.1,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_317"
"11556",11556,"CanReyes1","105-1",1,"2",2,70,15,254,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_70"
"11558",11558,"CanReyes1","105-1",1,"2",9,317,10,155.1,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_317"
"11560",11560,"CanReyes1","105-1",4,"7",1,26,10,Inf,1,5,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_26"
"11568",11568,"CanReyes1","105-1",1,"2",2,70,15,303.1,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_70"
"11573",11573,"CanReyes1","105-1",4,"7",1,26,10,396,1,1,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_26"
"11577",11577,"CanReyes1","105-1",1,"2",2,70,15,303.1,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_70"
"11578",11578,"CanReyes1","105-1",1,"2",2,70,15,542.5,0,1,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_70"
"11579",11579,"CanReyes1","105-1",4,"7",1,26,10,Inf,1,5,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_26"
"11580",11580,"CanReyes1","105-1",3,"6",5,151,0,264.1,0,1,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","6_151"
"11583",11583,"CanReyes1","105-1",1,"2",7,236,20,445.1,1,1,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_236"
"11584",11584,"CanReyes1","105-1",3,"6",5,151,0,264.1,1,6,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","6_151"
"11585",11585,"CanReyes1","105-1",1,"2",7,236,20,395.4,1,1,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_236"
"11586",11586,"CanReyes1","105-1",1,"2",9,317,10,155.1,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_317"
"11587",11587,"CanReyes1","105-1",1,"2",7,236,20,253.8,1,3,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_236"
"11590",11590,"CanReyes1","105-1",1,"2",7,236,20,253.8,1,3,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_236"
"11591",11591,"CanReyes1","105-1",1,"2",7,236,20,349,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_236"
"11593",11593,"CanReyes1","105-1",3,"6",5,151,0,215.7,1,2,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","6_151"
"11595",11595,"CanReyes1","105-1",1,"2",7,236,20,542.5,0,1,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_236"
"11597",11597,"CanReyes1","105-1",1,"2",9,317,10,395.1,1,1,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_317"
"11600",11600,"CanReyes1","105-1",1,"2",2,70,15,303.1,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_70"
"11601",11601,"CanReyes1","105-1",3,"6",5,151,0,264.1,1,6,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","6_151"
"11603",11603,"CanReyes1","105-1",1,"2",7,236,20,349,1,4,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_236"
"11604",11604,"CanReyes1","105-1",3,"6",5,151,0,215.7,1,2,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","6_151"
"11605",11605,"CanReyes1","105-1",3,"6",5,151,0,264.1,1,6,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","6_151"
"11607",11607,"CanReyes1","105-1",3,"6",5,151,0,264.1,1,6,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","6_151"
"11608",11608,"CanReyes1","105-1",3,"6",5,151,0,264.1,1,6,"14Tus105-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","6_151"
"11612",11612,"CanReyes2","106-1",1,"2",9,308,10,205.3,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11613",11613,"CanReyes2","106-1",1,"2",9,308,10,253.6,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11618",11618,"CanReyes2","106-1",3,"5",4,143,0,207,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11621",11621,"CanReyes2","106-1",1,"2",4,137,0,349.4,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11622",11622,"CanReyes2","106-1",3,"5",1,2,15,397.5,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11623",11623,"CanReyes2","106-1",3,"5",1,2,15,Inf,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11624",11624,"CanReyes2","106-1",1,"2",9,308,10,205.3,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11625",11625,"CanReyes2","106-1",3,"5",8,260,10,Inf,0,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11629",11629,"CanReyes2","106-1",3,"5",1,2,15,207,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11632",11632,"CanReyes2","106-1",3,"5",8,260,10,303.8,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11633",11633,"CanReyes2","106-1",4,"7",4,129,20,Inf,1,7,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11639",11639,"CanReyes2","106-1",1,"2",4,137,0,302.8,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11640",11640,"CanReyes2","106-1",1,"2",4,137,0,302.8,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11643",11643,"CanReyes2","106-1",3,"5",8,260,10,303.8,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11647",11647,"CanReyes2","106-1",1,"2",9,308,10,155.1,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11652",11652,"CanReyes2","106-1",4,"7",4,129,20,Inf,1,7,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11653",11653,"CanReyes2","106-1",4,"7",4,129,20,396,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11655",11655,"CanReyes2","106-1",3,"5",1,2,15,207,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11656",11656,"CanReyes2","106-1",3,"5",4,143,0,254,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11657",11657,"CanReyes2","106-1",3,"5",4,143,0,254,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11659",11659,"CanReyes2","106-1",3,"5",4,143,0,156.8,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11660",11660,"CanReyes2","106-1",4,"7",4,119,0,203.7,1,5,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11661",11661,"CanReyes2","106-1",1,"2",9,308,10,253.6,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11662",11662,"CanReyes2","106-1",1,"2",9,308,10,542.5,0,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11664",11664,"CanReyes2","106-1",3,"5",8,260,10,Inf,0,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11666",11666,"CanReyes2","106-1",4,"7",4,119,0,153.8,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11668",11668,"CanReyes2","106-1",1,"2",4,137,0,395.7,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11669",11669,"CanReyes2","106-1",3,"5",8,260,10,303.8,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11670",11670,"CanReyes2","106-1",1,"2",4,137,0,349.4,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11672",11672,"CanReyes2","106-1",4,"7",4,119,0,203.7,1,5,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11674",11674,"CanReyes2","106-1",4,"7",4,119,0,203.7,1,5,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11677",11677,"CanReyes2","106-1",1,"2",9,308,10,155.1,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11678",11678,"CanReyes2","106-1",3,"5",8,260,10,352,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11679",11679,"CanReyes2","106-1",4,"7",4,119,0,203.7,1,5,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11680",11680,"CanReyes2","106-1",3,"5",4,143,0,109.5,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11681",11681,"CanReyes2","106-1",4,"7",4,119,0,153.8,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11682",11682,"CanReyes2","106-1",1,"2",4,137,0,542.5,0,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11683",11683,"CanReyes2","106-1",1,"2",4,137,0,395.7,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11686",11686,"CanReyes2","106-1",4,"7",4,119,0,153.8,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11687",11687,"CanReyes2","106-1",3,"5",4,143,0,352,0,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11690",11690,"CanReyes2","106-1",3,"5",4,143,0,109.5,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11691",11691,"CanReyes2","106-1",1,"2",4,137,0,302.8,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11699",11699,"CanReyes2","106-1",3,"5",1,2,15,Inf,0,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11711",11711,"CanReyes2","106-1",3,"5",4,143,0,254,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11712",11712,"CanReyes2","106-1",4,"7",4,119,0,203.7,1,5,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11713",11713,"CanReyes2","106-1",3,"5",8,260,10,254,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11715",11715,"CanReyes2","106-1",1,"2",9,308,10,155.1,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11719",11719,"CanReyes2","106-1",4,"7",4,129,20,Inf,1,7,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11720",11720,"CanReyes2","106-1",4,"7",4,129,20,344.8,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11721",11721,"CanReyes2","106-1",4,"7",4,119,0,153.8,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11722",11722,"CanReyes2","106-1",4,"7",4,119,0,253,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_119"
"11727",11727,"CanReyes2","106-1",3,"5",4,143,0,156.8,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11728",11728,"CanReyes2","106-1",3,"5",8,260,10,254,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11731",11731,"CanReyes2","106-1",3,"5",1,2,15,397.5,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11734",11734,"CanReyes2","106-1",3,"5",1,2,15,207,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11737",11737,"CanReyes2","106-1",3,"5",4,143,0,254,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_143"
"11739",11739,"CanReyes2","106-1",1,"2",9,308,10,348.8,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11740",11740,"CanReyes2","106-1",3,"5",1,2,15,446,0,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11741",11741,"CanReyes2","106-1",3,"5",8,260,10,397.5,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11745",11745,"CanReyes2","106-1",3,"5",8,260,10,397.5,1,2,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_260"
"11747",11747,"CanReyes2","106-1",4,"7",4,129,20,Inf,1,7,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11750",11750,"CanReyes2","106-1",4,"7",4,129,20,Inf,1,7,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11751",11751,"CanReyes2","106-1",4,"7",4,129,20,253,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11752",11752,"CanReyes2","106-1",1,"2",9,308,10,205.3,1,3,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_308"
"11755",11755,"CanReyes2","106-1",3,"5",1,2,15,303.8,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11756",11756,"CanReyes2","106-1",1,"2",4,137,0,254,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11759",11759,"CanReyes2","106-1",4,"7",4,129,20,Inf,1,7,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11763",11763,"CanReyes2","106-1",3,"5",1,2,15,446,1,1,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_2"
"11765",11765,"CanReyes2","106-1",4,"7",4,129,20,Inf,1,7,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","7_129"
"11766",11766,"CanReyes2","106-1",1,"2",4,137,0,302.8,1,4,"14Tus106-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_137"
"11767",11767,"CanReyes3","107-1",3,"5",1,15,15,207,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_15"
"11769",11769,"CanReyes3","107-1",1,"2",9,318,10,155.1,1,3,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_318"
"11774",11774,"CanReyes3","107-1",3,"5",3,85,10,254,1,1,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_85"
"11775",11775,"CanReyes3","107-1",3,"5",3,85,10,303.8,0,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_85"
"11776",11776,"CanReyes3","107-1",2,"3",7,248,0,301.7,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","3_248"
"11777",11777,"CanReyes3","107-1",1,"2",9,295,0,253.6,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_295"
"11778",11778,"CanReyes3","107-1",2,"3",7,248,0,206.4,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","3_248"
"11784",11784,"CanReyes3","107-1",3,"5",1,15,15,254,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_15"
"11786",11786,"CanReyes3","107-1",4,"8",9,303,20,Inf,1,9,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_303"
"11787",11787,"CanReyes3","107-1",3,"5",1,15,15,207,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_15"
"11788",11788,"CanReyes3","107-1",1,"2",9,295,0,253.6,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_295"
"11791",11791,"CanReyes3","107-1",3,"5",3,85,10,156.8,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_85"
"11792",11792,"CanReyes3","107-1",3,"5",1,15,15,254,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_15"
"11793",11793,"CanReyes3","107-1",1,"2",9,295,0,253.6,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_295"
"11795",11795,"CanReyes3","107-1",1,"2",9,295,0,253.6,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_295"
"11796",11796,"CanReyes3","107-1",3,"5",3,85,10,207,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_85"
"11797",11797,"CanReyes3","107-1",4,"8",2,51,15,211,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_51"
"11798",11798,"CanReyes3","107-1",3,"5",1,15,15,207,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_15"
"11799",11799,"CanReyes3","107-1",1,"2",9,318,10,205.3,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_318"
"11800",11800,"CanReyes3","107-1",3,"5",3,85,10,156.8,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_85"
"11802",11802,"CanReyes3","107-1",4,"8",6,216,10,163.7,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_216"
"11803",11803,"CanReyes3","107-1",4,"8",6,216,10,163.7,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_216"
"11804",11804,"CanReyes3","107-1",1,"2",9,295,0,205.3,1,1,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_295"
"11805",11805,"CanReyes3","107-1",2,"3",7,248,0,254.5,1,3,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","3_248"
"11807",11807,"CanReyes3","107-1",4,"8",2,51,15,163.5,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_51"
"11808",11808,"CanReyes3","107-1",3,"5",3,85,10,109.5,1,1,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_85"
"11810",11810,"CanReyes3","107-1",3,"5",1,15,15,207,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_15"
"11811",11811,"CanReyes3","107-1",4,"8",9,303,20,Inf,1,9,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_303"
"11813",11813,"CanReyes3","107-1",3,"5",1,15,15,303.8,1,1,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_15"
"11814",11814,"CanReyes3","107-1",2,"3",7,248,0,301.7,1,5,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","3_248"
"11815",11815,"CanReyes3","107-1",4,"8",2,51,15,163.5,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_51"
"11816",11816,"CanReyes3","107-1",4,"8",2,51,15,211,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_51"
"11817",11817,"CanReyes3","107-1",3,"5",1,15,15,254,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_15"
"11819",11819,"CanReyes3","107-1",2,"3",7,248,0,254.5,1,3,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","3_248"
"11820",11820,"CanReyes3","107-1",3,"5",3,85,10,207,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_85"
"11822",11822,"CanReyes3","107-1",3,"5",4,116,0,254,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_116"
"11823",11823,"CanReyes3","107-1",1,"2",9,295,0,302.2,1,2,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","2_295"
"11826",11826,"CanReyes3","107-1",3,"5",4,116,0,254,1,4,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","5_116"
"11827",11827,"CanReyes3","107-1",4,"8",2,51,15,404,1,1,"14Tus107-1","11/10/14","Tus","20","ecoast","Tus_10","landrace","Tusta","Backyard","Fresh-Dry","8_51"
