"","rep","run","shelf","plate","line","trt","type","end","status","germinated"
"4769.2",3,5,9,309,"150-1",20,"E3",156.75,1,3
"4770",3,5,9,309,"150-1",20,"E3",207,1,2
"4770.1",3,5,9,309,"150-1",20,"E3",207,1,2
"4771",3,5,9,317,"150-1",10,"E3",109.5,1,7
"4771.1",3,5,9,317,"150-1",10,"E3",109.5,1,7
"4771.2",3,5,9,317,"150-1",10,"E3",109.5,1,7
"4771.3",3,5,9,317,"150-1",10,"E3",109.5,1,7
"4771.4",3,5,9,317,"150-1",10,"E3",109.5,1,7
"4771.5",3,5,9,317,"150-1",10,"E3",109.5,1,7
"4771.6",3,5,9,317,"150-1",10,"E3",109.5,1,7
"4772",3,5,9,317,"150-1",10,"E3",156.75,1,1
"4773",5,5,9,317,"150-1",10,"E3",522,0,1
"4774",3,5,4,126,"150-1",0,"E3",522,0,1
"4775",3,5,4,126,"150-1",0,"E3",522,0,2
"4775.1",3,5,4,126,"150-1",0,"E3",522,0,2
"4776",5,5,4,126,"150-1",0,"E3",522,0,2
"4776.1",5,5,4,126,"150-1",0,"E3",522,0,2
"4777",3,5,5,179,"150-1",15,"E3",522,0,1
"4778",5,5,5,179,"150-1",15,"E3",522,0,5
"4778.1",5,5,5,179,"150-1",15,"E3",522,0,5
"4778.2",5,5,5,179,"150-1",15,"E3",522,0,5
"4778.3",5,5,5,179,"150-1",15,"E3",522,0,5
"4778.4",5,5,5,179,"150-1",15,"E3",522,0,5
"4779",3,5,9,309,"150-1",20,"E3",522,0,5
"4779.1",3,5,9,309,"150-1",20,"E3",522,0,5
"4779.2",3,5,9,309,"150-1",20,"E3",522,0,5
"4779.3",3,5,9,309,"150-1",20,"E3",522,0,5
"4779.4",3,5,9,309,"150-1",20,"E3",522,0,5
"4780",3,5,9,317,"150-1",10,"E3",522,0,1
"4781",3,5,2,56,"151-2",15,"E3",207,1,1
"4782",3,5,2,56,"151-2",15,"E3",254,1,1
"4783",5,5,2,56,"151-2",15,"E3",522,0,1
"4784",5,5,2,65,"151-2",20,"E3",522,0,1
"4785",3,5,5,170,"151-2",0,"E3",156.75,1,5
"4785.1",3,5,5,170,"151-2",0,"E3",156.75,1,5
"4785.2",3,5,5,170,"151-2",0,"E3",156.75,1,5
"4785.3",3,5,5,170,"151-2",0,"E3",156.75,1,5
"4785.4",3,5,5,170,"151-2",0,"E3",156.75,1,5
"4786",3,5,5,174,"151-2",10,"E3",109.5,1,2
"4786.1",3,5,5,174,"151-2",10,"E3",109.5,1,2
"4787",3,5,5,174,"151-2",10,"E3",156.75,1,2
"4787.1",3,5,5,174,"151-2",10,"E3",156.75,1,2
"4788",5,5,5,174,"151-2",10,"E3",522,0,1
"4789",5,5,2,56,"151-2",15,"E3",522,0,7
"4789.1",5,5,2,56,"151-2",15,"E3",522,0,7
"4789.2",5,5,2,56,"151-2",15,"E3",522,0,7
"4789.3",5,5,2,56,"151-2",15,"E3",522,0,7
"4789.4",5,5,2,56,"151-2",15,"E3",522,0,7
"4789.5",5,5,2,56,"151-2",15,"E3",522,0,7
"4789.6",5,5,2,56,"151-2",15,"E3",522,0,7
"4790",3,5,2,65,"151-2",20,"E3",522,0,1
"4791",3,5,2,65,"151-2",20,"E3",522,0,3
"4791.1",3,5,2,65,"151-2",20,"E3",522,0,3
"4791.2",3,5,2,65,"151-2",20,"E3",522,0,3
"4792",5,5,2,65,"151-2",20,"E3",522,0,5
"4792.1",5,5,2,65,"151-2",20,"E3",522,0,5
"4792.2",5,5,2,65,"151-2",20,"E3",522,0,5
"4792.3",5,5,2,65,"151-2",20,"E3",522,0,5
"4792.4",5,5,2,65,"151-2",20,"E3",522,0,5
"4793",3,5,5,170,"151-2",0,"E3",522,0,1
"4794",3,5,5,170,"151-2",0,"E3",522,0,4
"4794.1",3,5,5,170,"151-2",0,"E3",522,0,4
"4794.2",3,5,5,170,"151-2",0,"E3",522,0,4
"4794.3",3,5,5,170,"151-2",0,"E3",522,0,4
"4795",5,5,5,174,"151-2",10,"E3",522,0,5
"4795.1",5,5,5,174,"151-2",10,"E3",522,0,5
"4795.2",5,5,5,174,"151-2",10,"E3",522,0,5
"4795.3",5,5,5,174,"151-2",10,"E3",522,0,5
"4795.4",5,5,5,174,"151-2",10,"E3",522,0,5
"4796",3,5,4,119,"153-1",20,"E3",156.75,1,2
"4796.1",3,5,4,119,"153-1",20,"E3",156.75,1,2
"4797",3,5,4,119,"153-1",20,"E3",207,1,1
"4798",3,5,9,295,"153-1",0,"E3",156.75,1,3
"4798.1",3,5,9,295,"153-1",0,"E3",156.75,1,3
"4798.2",3,5,9,295,"153-1",0,"E3",156.75,1,3
"4799",3,5,9,295,"153-1",0,"E3",207,1,1
"4800",5,5,9,295,"153-1",0,"E3",522,0,1
"4801",3,5,9,307,"153-1",10,"E3",254,1,1
"4802",3,5,3,100,"153-1",15,"E3",522,0,5
"4802.1",3,5,3,100,"153-1",15,"E3",522,0,5
"4802.2",3,5,3,100,"153-1",15,"E3",522,0,5
"4802.3",3,5,3,100,"153-1",15,"E3",522,0,5
"4802.4",3,5,3,100,"153-1",15,"E3",522,0,5
"4803",3,5,3,100,"153-1",15,"E3",522,0,2
"4803.1",3,5,3,100,"153-1",15,"E3",522,0,2
"4804",3,5,4,119,"153-1",20,"E3",522,0,1
"4805",3,5,4,119,"153-1",20,"E3",522,0,5
"4805.1",3,5,4,119,"153-1",20,"E3",522,0,5
"4805.2",3,5,4,119,"153-1",20,"E3",522,0,5
"4805.3",3,5,4,119,"153-1",20,"E3",522,0,5
"4805.4",3,5,4,119,"153-1",20,"E3",522,0,5
"4806",3,5,4,119,"153-1",20,"E3",522,0,2
"4806.1",3,5,4,119,"153-1",20,"E3",522,0,2
"4807",5,5,9,295,"153-1",0,"E3",522,0,5
"4807.1",5,5,9,295,"153-1",0,"E3",522,0,5
"4807.2",5,5,9,295,"153-1",0,"E3",522,0,5
"4807.3",5,5,9,295,"153-1",0,"E3",522,0,5
"4807.4",5,5,9,295,"153-1",0,"E3",522,0,5
"4808",3,5,9,307,"153-1",10,"E3",522,0,1
"4809",3,5,9,307,"153-1",10,"E3",522,0,8
"4809.1",3,5,9,307,"153-1",10,"E3",522,0,8
"4809.2",3,5,9,307,"153-1",10,"E3",522,0,8
"4809.3",3,5,9,307,"153-1",10,"E3",522,0,8
"4809.4",3,5,9,307,"153-1",10,"E3",522,0,8
"4809.5",3,5,9,307,"153-1",10,"E3",522,0,8
"4809.6",3,5,9,307,"153-1",10,"E3",522,0,8
"4809.7",3,5,9,307,"153-1",10,"E3",522,0,8
"4810",3,5,7,223,"153-2",15,"E3",109.5,1,4
"4810.1",3,5,7,223,"153-2",15,"E3",109.5,1,4
"4810.2",3,5,7,223,"153-2",15,"E3",109.5,1,4
"4810.3",3,5,7,223,"153-2",15,"E3",109.5,1,4
"4811",3,5,7,223,"153-2",15,"E3",156.75,1,2
"4811.1",3,5,7,223,"153-2",15,"E3",156.75,1,2
"4812",3,5,7,223,"153-2",15,"E3",254,1,1
"4813",3,5,8,268,"153-2",0,"E3",61.75,1,2
"4813.1",3,5,8,268,"153-2",0,"E3",61.75,1,2
"4814",3,5,8,268,"153-2",0,"E3",109.5,1,3
"4814.1",3,5,8,268,"153-2",0,"E3",109.5,1,3
"4814.2",3,5,8,268,"153-2",0,"E3",109.5,1,3
"4815",3,5,8,268,"153-2",0,"E3",156.75,1,1
"4816",3,5,8,277,"153-2",20,"E3",156.75,1,5
"4816.1",3,5,8,277,"153-2",20,"E3",156.75,1,5
"4816.2",3,5,8,277,"153-2",20,"E3",156.75,1,5
"4816.3",3,5,8,277,"153-2",20,"E3",156.75,1,5
"4816.4",3,5,8,277,"153-2",20,"E3",156.75,1,5
"4817",3,5,9,293,"153-2",10,"E3",109.5,1,4
"4817.1",3,5,9,293,"153-2",10,"E3",109.5,1,4
"4817.2",3,5,9,293,"153-2",10,"E3",109.5,1,4
"4817.3",3,5,9,293,"153-2",10,"E3",109.5,1,4
"4818",3,5,9,293,"153-2",10,"E3",156.75,1,1
"4819",3,5,7,223,"153-2",15,"E3",522,0,3
"4819.1",3,5,7,223,"153-2",15,"E3",522,0,3
"4819.2",3,5,7,223,"153-2",15,"E3",522,0,3
"4820",3,5,8,268,"153-2",0,"E3",522,0,1
"4821",3,5,8,268,"153-2",0,"E3",522,0,1
"4822",3,5,8,268,"153-2",0,"E3",522,0,1
"4823",3,5,8,268,"153-2",0,"E3",522,0,1
"4824",3,5,8,277,"153-2",20,"E3",522,0,4
"4824.1",3,5,8,277,"153-2",20,"E3",522,0,4
"4824.2",3,5,8,277,"153-2",20,"E3",522,0,4
"4824.3",3,5,8,277,"153-2",20,"E3",522,0,4
"4825",3,5,8,277,"153-2",20,"E3",522,0,1
"4826",3,5,9,293,"153-2",10,"E3",522,0,1
"4827",3,5,9,293,"153-2",10,"E3",522,0,4
"4827.1",3,5,9,293,"153-2",10,"E3",522,0,4
"4827.2",3,5,9,293,"153-2",10,"E3",522,0,4
"4827.3",3,5,9,293,"153-2",10,"E3",522,0,4
"4828",3,5,1,19,"156-2",0,"E3",207,1,3
"4828.1",3,5,1,19,"156-2",0,"E3",207,1,3
"4828.2",3,5,1,19,"156-2",0,"E3",207,1,3
"4829",3,5,1,19,"156-2",0,"E3",254,1,1
"4830",3,5,1,19,"156-2",0,"E3",303.75,1,2
"4830.1",3,5,1,19,"156-2",0,"E3",303.75,1,2
"4831",3,5,1,19,"156-2",0,"E3",352,1,2
"4831.1",3,5,1,19,"156-2",0,"E3",352,1,2
"4832",3,5,1,19,"156-2",0,"E3",446,1,7
"4832.1",3,5,1,19,"156-2",0,"E3",446,1,7
"4832.2",3,5,1,19,"156-2",0,"E3",446,1,7
"4832.3",3,5,1,19,"156-2",0,"E3",446,1,7
"4832.4",3,5,1,19,"156-2",0,"E3",446,1,7
"4832.5",3,5,1,19,"156-2",0,"E3",446,1,7
"4832.6",3,5,1,19,"156-2",0,"E3",446,1,7
"4833",3,5,1,19,"156-2",0,"E3",493.5,1,1
"4834",3,1,1,19,"156-2",0,"E3",522,1,1
"4835",3,5,1,28,"156-2",10,"E3",109.5,1,1
"4836",3,5,1,28,"156-2",10,"E3",254,1,7
"4836.1",3,5,1,28,"156-2",10,"E3",254,1,7
"4836.2",3,5,1,28,"156-2",10,"E3",254,1,7
"4836.3",3,5,1,28,"156-2",10,"E3",254,1,7
"4836.4",3,5,1,28,"156-2",10,"E3",254,1,7
"4836.5",3,5,1,28,"156-2",10,"E3",254,1,7
"4836.6",3,5,1,28,"156-2",10,"E3",254,1,7
"4837",3,5,1,28,"156-2",10,"E3",397.5,1,1
"4838",5,5,1,28,"156-2",10,"E3",522,0,1
"4839",3,5,4,113,"156-2",15,"E3",397.5,1,3
"4839.1",3,5,4,113,"156-2",15,"E3",397.5,1,3
"4839.2",3,5,4,113,"156-2",15,"E3",397.5,1,3
"4840",3,1,4,113,"156-2",15,"E3",522,1,2
"4840.1",3,1,4,113,"156-2",15,"E3",522,1,2
"4841",5,5,4,113,"156-2",15,"E3",522,0,4
"4841.1",5,5,4,113,"156-2",15,"E3",522,0,4
"4841.2",5,5,4,113,"156-2",15,"E3",522,0,4
"4841.3",5,5,4,113,"156-2",15,"E3",522,0,4
"4842",3,5,9,303,"156-2",20,"E3",156.75,1,1
"4843",3,5,9,303,"156-2",20,"E3",207,1,1
"4844",3,5,9,303,"156-2",20,"E3",254,1,1
"4845",5,5,1,19,"156-2",0,"E3",522,0,1
"4846",5,5,4,113,"156-2",15,"E3",522,0,1
"4847",3,5,9,303,"156-2",20,"E3",522,0,1
"4848",3,5,9,303,"156-2",20,"E3",522,0,1
"4849",3,5,9,303,"156-2",20,"E3",522,0,5
"4849.1",3,5,9,303,"156-2",20,"E3",522,0,5
"4849.2",3,5,9,303,"156-2",20,"E3",522,0,5
"4849.3",3,5,9,303,"156-2",20,"E3",522,0,5
"4849.4",3,5,9,303,"156-2",20,"E3",522,0,5
"4850",3,5,1,35,"164-1",10,"E3",109.5,1,1
"4851",3,5,1,35,"164-1",10,"E3",156.75,1,2
"4851.1",3,5,1,35,"164-1",10,"E3",156.75,1,2
"4852",3,5,1,35,"164-1",10,"E3",207,1,2
"4852.1",3,5,1,35,"164-1",10,"E3",207,1,2
"4853",3,5,1,35,"164-1",10,"E3",254,1,1
"4854",3,5,3,77,"164-1",20,"E3",156.75,1,1
"4855",3,5,3,77,"164-1",20,"E3",207,1,5
"4855.1",3,5,3,77,"164-1",20,"E3",207,1,5
"4855.2",3,5,3,77,"164-1",20,"E3",207,1,5
"4855.3",3,5,3,77,"164-1",20,"E3",207,1,5
"4855.4",3,5,3,77,"164-1",20,"E3",207,1,5
"4856",3,5,3,77,"164-1",20,"E3",254,1,1
"4857",3,5,7,232,"164-1",0,"E3",156.75,1,4
"4857.1",3,5,7,232,"164-1",0,"E3",156.75,1,4
"4857.2",3,5,7,232,"164-1",0,"E3",156.75,1,4
"4857.3",3,5,7,232,"164-1",0,"E3",156.75,1,4
"4858",3,5,7,232,"164-1",0,"E3",352,1,1
"4859",3,5,9,299,"164-1",15,"E3",109.5,1,1
"4860",3,5,9,299,"164-1",15,"E3",156.75,1,4
"4860.1",3,5,9,299,"164-1",15,"E3",156.75,1,4
"4860.2",3,5,9,299,"164-1",15,"E3",156.75,1,4
"4860.3",3,5,9,299,"164-1",15,"E3",156.75,1,4
"4861",3,5,9,299,"164-1",15,"E3",254,1,2
"4861.1",3,5,9,299,"164-1",15,"E3",254,1,2
"4862",3,5,9,299,"164-1",15,"E3",446,1,1
"4863",5,5,9,299,"164-1",15,"E3",522,0,1
"4864",5,5,1,35,"164-1",10,"E3",522,0,4
"4864.1",5,5,1,35,"164-1",10,"E3",522,0,4
"4864.2",5,5,1,35,"164-1",10,"E3",522,0,4
"4864.3",5,5,1,35,"164-1",10,"E3",522,0,4
"4865",3,5,3,77,"164-1",20,"E3",522,0,3
"4865.1",3,5,3,77,"164-1",20,"E3",522,0,3
"4865.2",3,5,3,77,"164-1",20,"E3",522,0,3
"4866",5,5,7,232,"164-1",0,"E3",522,0,5
"4866.1",5,5,7,232,"164-1",0,"E3",522,0,5
"4866.2",5,5,7,232,"164-1",0,"E3",522,0,5
"4866.3",5,5,7,232,"164-1",0,"E3",522,0,5
"4866.4",5,5,7,232,"164-1",0,"E3",522,0,5
"4867",5,5,9,299,"164-1",15,"E3",522,0,1
"4868",3,5,3,75,"164-2",15,"E3",352,1,1
"4869",3,5,1,23,"164-2",20,"E3",522,0,1
"4870",3,5,1,23,"164-2",20,"E3",522,0,2
"4870.1",3,5,1,23,"164-2",20,"E3",522,0,2
"4871",3,1,1,23,"164-2",20,"E3",522,0,1
"4872",5,5,1,23,"164-2",20,"E3",522,0,6
"4872.1",5,5,1,23,"164-2",20,"E3",522,0,6
"4872.2",5,5,1,23,"164-2",20,"E3",522,0,6
"4872.3",5,5,1,23,"164-2",20,"E3",522,0,6
"4872.4",5,5,1,23,"164-2",20,"E3",522,0,6
"4872.5",5,5,1,23,"164-2",20,"E3",522,0,6
"4873",3,5,3,75,"164-2",15,"E3",522,0,4
"4873.1",3,5,3,75,"164-2",15,"E3",522,0,4
"4873.2",3,5,3,75,"164-2",15,"E3",522,0,4
"4873.3",3,5,3,75,"164-2",15,"E3",522,0,4
"4874",5,5,4,133,"164-2",10,"E3",522,0,6
"4874.1",5,5,4,133,"164-2",10,"E3",522,0,6
"4874.2",5,5,4,133,"164-2",10,"E3",522,0,6
"4874.3",5,5,4,133,"164-2",10,"E3",522,0,6
"4874.4",5,5,4,133,"164-2",10,"E3",522,0,6
"4874.5",5,5,4,133,"164-2",10,"E3",522,0,6
"4875",3,5,9,304,"164-2",0,"E3",522,0,7
"4875.1",3,5,9,304,"164-2",0,"E3",522,0,7
"4875.2",3,5,9,304,"164-2",0,"E3",522,0,7
"4875.3",3,5,9,304,"164-2",0,"E3",522,0,7
"4875.4",3,5,9,304,"164-2",0,"E3",522,0,7
"4875.5",3,5,9,304,"164-2",0,"E3",522,0,7
"4875.6",3,5,9,304,"164-2",0,"E3",522,0,7
"4876",3,5,9,304,"164-2",0,"E3",522,0,3
"4876.1",3,5,9,304,"164-2",0,"E3",522,0,3
"4876.2",3,5,9,304,"164-2",0,"E3",522,0,3
"4877",3,5,3,89,"167-1",10,"E3",109.5,1,2
"4877.1",3,5,3,89,"167-1",10,"E3",109.5,1,2
"4878",3,5,3,89,"167-1",10,"E3",207,1,1
"4879",3,5,5,169,"167-1",15,"E3",109.5,1,1
"4880",3,5,5,169,"167-1",15,"E3",156.75,1,1
"4881",3,5,5,169,"167-1",15,"E3",254,1,1
"4882",3,5,5,175,"167-1",0,"E3",109.5,1,1
"4883",3,5,5,175,"167-1",0,"E3",207,1,1
"4884",3,5,6,214,"167-1",20,"E3",156.75,1,1
"4885",3,5,3,89,"167-1",10,"E3",522,0,4
"4885.1",3,5,3,89,"167-1",10,"E3",522,0,4
"4885.2",3,5,3,89,"167-1",10,"E3",522,0,4
"4885.3",3,5,3,89,"167-1",10,"E3",522,0,4
"4886",3,5,3,89,"167-1",10,"E3",522,0,1
"4887",3,1,3,89,"167-1",10,"E3",522,0,2
"4887.1",3,1,3,89,"167-1",10,"E3",522,0,2
"4888",3,5,5,169,"167-1",15,"E3",522,0,1
"4889",5,5,5,169,"167-1",15,"E3",522,0,6
"4889.1",5,5,5,169,"167-1",15,"E3",522,0,6
"4889.2",5,5,5,169,"167-1",15,"E3",522,0,6
"4889.3",5,5,5,169,"167-1",15,"E3",522,0,6
"4889.4",5,5,5,169,"167-1",15,"E3",522,0,6
"4889.5",5,5,5,169,"167-1",15,"E3",522,0,6
"4890",5,5,5,175,"167-1",0,"E3",522,0,8
"4890.1",5,5,5,175,"167-1",0,"E3",522,0,8
"4890.2",5,5,5,175,"167-1",0,"E3",522,0,8
"4890.3",5,5,5,175,"167-1",0,"E3",522,0,8
"4890.4",5,5,5,175,"167-1",0,"E3",522,0,8
"4890.5",5,5,5,175,"167-1",0,"E3",522,0,8
"4890.6",5,5,5,175,"167-1",0,"E3",522,0,8
"4890.7",5,5,5,175,"167-1",0,"E3",522,0,8
"4891",3,5,6,214,"167-1",20,"E3",522,0,6
"4891.1",3,5,6,214,"167-1",20,"E3",522,0,6
"4891.2",3,5,6,214,"167-1",20,"E3",522,0,6
"4891.3",3,5,6,214,"167-1",20,"E3",522,0,6
"4891.4",3,5,6,214,"167-1",20,"E3",522,0,6
"4891.5",3,5,6,214,"167-1",20,"E3",522,0,6
"4892",3,5,6,214,"167-1",20,"E3",522,0,2
"4892.1",3,5,6,214,"167-1",20,"E3",522,0,2
"4893",3,5,6,214,"167-1",20,"E3",522,0,1
"4894",3,5,2,69,"168-2",15,"E3",109.5,1,1
"4895",3,5,2,69,"168-2",15,"E3",156.75,1,5
"4895.1",3,5,2,69,"168-2",15,"E3",156.75,1,5
"4895.2",3,5,2,69,"168-2",15,"E3",156.75,1,5
"4895.3",3,5,2,69,"168-2",15,"E3",156.75,1,5
"4895.4",3,5,2,69,"168-2",15,"E3",156.75,1,5
"4896",3,5,2,69,"168-2",15,"E3",207,1,5
"4896.1",3,5,2,69,"168-2",15,"E3",207,1,5
"4896.2",3,5,2,69,"168-2",15,"E3",207,1,5
"4896.3",3,5,2,69,"168-2",15,"E3",207,1,5
"4896.4",3,5,2,69,"168-2",15,"E3",207,1,5
"4897",3,5,2,69,"168-2",15,"E3",254,1,4
"4897.1",3,5,2,69,"168-2",15,"E3",254,1,4
"4897.2",3,5,2,69,"168-2",15,"E3",254,1,4
"4897.3",3,5,2,69,"168-2",15,"E3",254,1,4
"4898",3,5,3,99,"168-2",20,"E3",156.75,1,3
"4898.1",3,5,3,99,"168-2",20,"E3",156.75,1,3
"4898.2",3,5,3,99,"168-2",20,"E3",156.75,1,3
"4899",3,5,3,99,"168-2",20,"E3",207,1,3
"4899.1",3,5,3,99,"168-2",20,"E3",207,1,3
"4899.2",3,5,3,99,"168-2",20,"E3",207,1,3
"4900",3,5,3,99,"168-2",20,"E3",254,1,2
"4900.1",3,5,3,99,"168-2",20,"E3",254,1,2
"4901",3,5,5,157,"168-2",0,"E3",109.5,1,1
"4902",3,5,5,157,"168-2",0,"E3",156.75,1,3
"4902.1",3,5,5,157,"168-2",0,"E3",156.75,1,3
"4902.2",3,5,5,157,"168-2",0,"E3",156.75,1,3
"4903",3,5,5,157,"168-2",0,"E3",207,1,6
"4903.1",3,5,5,157,"168-2",0,"E3",207,1,6
"4903.2",3,5,5,157,"168-2",0,"E3",207,1,6
"4903.3",3,5,5,157,"168-2",0,"E3",207,1,6
"4903.4",3,5,5,157,"168-2",0,"E3",207,1,6
"4903.5",3,5,5,157,"168-2",0,"E3",207,1,6
"4904",3,5,8,288,"168-2",10,"E3",109.5,1,1
"4905",3,5,8,288,"168-2",10,"E3",156.75,1,2
"4905.1",3,5,8,288,"168-2",10,"E3",156.75,1,2
"4906",3,5,8,288,"168-2",10,"E3",207,1,2
"4906.1",3,5,8,288,"168-2",10,"E3",207,1,2
"4907",3,5,8,288,"168-2",10,"E3",254,1,1
"4908",3,5,8,288,"168-2",10,"E3",303.75,1,1
"4909",3,5,8,288,"168-2",10,"E3",352,1,1
"4910",3,5,8,288,"168-2",10,"E3",397.5,1,1
"4911",3,5,2,69,"168-2",15,"E3",522,0,1
"4912",3,5,3,99,"168-2",20,"E3",522,0,1
"4913",5,5,3,99,"168-2",20,"E3",522,0,1
"4914",3,5,8,288,"168-2",10,"E3",522,0,1
"4915",3,5,2,40,"169-2",20,"E3",156.75,1,1
"4916",3,5,2,40,"169-2",20,"E3",207,1,3
"4916.1",3,5,2,40,"169-2",20,"E3",207,1,3
"4916.2",3,5,2,40,"169-2",20,"E3",207,1,3
"4917",5,5,4,132,"169-2",0,"E3",522,0,6
"4917.1",5,5,4,132,"169-2",0,"E3",522,0,6
"4917.2",5,5,4,132,"169-2",0,"E3",522,0,6
"4917.3",5,5,4,132,"169-2",0,"E3",522,0,6
"4917.4",5,5,4,132,"169-2",0,"E3",522,0,6
"4917.5",5,5,4,132,"169-2",0,"E3",522,0,6
"4918",3,5,5,180,"169-2",10,"E3",156.75,1,5
"4918.1",3,5,5,180,"169-2",10,"E3",156.75,1,5
"4918.2",3,5,5,180,"169-2",10,"E3",156.75,1,5
"4918.3",3,5,5,180,"169-2",10,"E3",156.75,1,5
"4918.4",3,5,5,180,"169-2",10,"E3",156.75,1,5
"4919",3,5,9,308,"169-2",15,"E3",109.5,1,3
"4919.1",3,5,9,308,"169-2",15,"E3",109.5,1,3
"4919.2",3,5,9,308,"169-2",15,"E3",109.5,1,3
"4920",3,5,9,308,"169-2",15,"E3",156.75,1,2
"4920.1",3,5,9,308,"169-2",15,"E3",156.75,1,2
"4921",3,5,2,40,"169-2",20,"E3",522,0,2
"4921.1",3,5,2,40,"169-2",20,"E3",522,0,2
"4922",3,5,2,40,"169-2",20,"E3",522,0,1
"4923",3,5,2,40,"169-2",20,"E3",522,0,1
"4924",3,5,2,40,"169-2",20,"E3",522,0,2
"4924.1",3,5,2,40,"169-2",20,"E3",522,0,2
"4925",5,5,4,132,"169-2",0,"E3",522,0,4
"4925.1",5,5,4,132,"169-2",0,"E3",522,0,4
"4925.2",5,5,4,132,"169-2",0,"E3",522,0,4
"4925.3",5,5,4,132,"169-2",0,"E3",522,0,4
"4926",5,5,5,180,"169-2",10,"E3",522,0,5
"4926.1",5,5,5,180,"169-2",10,"E3",522,0,5
"4926.2",5,5,5,180,"169-2",10,"E3",522,0,5
"4926.3",5,5,5,180,"169-2",10,"E3",522,0,5
"4926.4",5,5,5,180,"169-2",10,"E3",522,0,5
"4927",3,5,9,308,"169-2",15,"E3",522,0,1
