"","rep","run","shelf","plate","line","trt","end","status","viable","number"
"7736.3",4,8,1,1,"141-1",20,500,0,1,4
"7737",4,8,1,1,"141-1",20,500,0,0,5
"7737.1",4,8,1,1,"141-1",20,500,0,0,5
"7737.2",4,8,1,1,"141-1",20,500,0,0,5
"7737.3",4,8,1,1,"141-1",20,500,0,0,5
"7737.4",4,8,1,1,"141-1",20,500,0,0,5
"7738",4,8,1,2,"184-1",15,114.25,1,1,1
"7739",4,8,1,2,"184-1",15,211,1,1,4
"7739.1",4,8,1,2,"184-1",15,211,1,1,4
"7739.2",4,8,1,2,"184-1",15,211,1,1,4
"7739.3",4,8,1,2,"184-1",15,211,1,1,4
"7740",4,8,1,2,"184-1",15,257,1,1,1
"7741",4,8,1,2,"184-1",15,308.1666667,1,1,2
"7741.1",4,8,1,2,"184-1",15,308.1666667,1,1,2
"7742",4,8,1,2,"184-1",15,500,0,0,2
"7742.1",4,8,1,2,"184-1",15,500,0,0,2
"7743",4,8,1,3,"Johnny's",0,308.1666667,1,1,1
"7744",4,8,1,3,"Johnny's",0,356.5833333,1,1,1
"7745",4,8,1,3,"Johnny's",0,404,1,1,2
"7745.1",4,8,1,3,"Johnny's",0,404,1,1,2
"7746",4,8,1,3,"Johnny's",0,453,1,1,1
"7747",4,8,1,3,"Johnny's",0,500,0,1,4
"7747.1",4,8,1,3,"Johnny's",0,500,0,1,4
"7747.2",4,8,1,3,"Johnny's",0,500,0,1,4
"7747.3",4,8,1,3,"Johnny's",0,500,0,1,4
"7748",4,8,1,3,"Johnny's",0,500,0,0,1
"7749",4,8,1,5,"149-1",10,65.75,1,1,1
"7750",4,8,1,5,"149-1",10,114.25,1,1,5
"7750.1",4,8,1,5,"149-1",10,114.25,1,1,5
"7750.2",4,8,1,5,"149-1",10,114.25,1,1,5
"7750.3",4,8,1,5,"149-1",10,114.25,1,1,5
"7750.4",4,8,1,5,"149-1",10,114.25,1,1,5
"7751",4,8,1,5,"149-1",10,163.25,1,1,3
"7751.1",4,8,1,5,"149-1",10,163.25,1,1,3
"7751.2",4,8,1,5,"149-1",10,163.25,1,1,3
"7752",4,8,1,5,"149-1",10,500,0,1,1
"7753",4,8,1,7,"131-2",0,114.25,1,1,1
"7754",4,8,1,7,"131-2",0,163.25,1,1,6
"7754.1",4,8,1,7,"131-2",0,163.25,1,1,6
"7754.2",4,8,1,7,"131-2",0,163.25,1,1,6
"7754.3",4,8,1,7,"131-2",0,163.25,1,1,6
"7754.4",4,8,1,7,"131-2",0,163.25,1,1,6
"7754.5",4,8,1,7,"131-2",0,163.25,1,1,6
"7755",4,8,1,7,"131-2",0,211,1,1,1
"7756",4,8,1,7,"131-2",0,500,0,0,2
"7756.1",4,8,1,7,"131-2",0,500,0,0,2
"7757",4,8,1,9,"145-1",15,114.25,1,1,1
"7758",4,8,1,9,"145-1",15,500,0,0,9
"7758.1",4,8,1,9,"145-1",15,500,0,0,9
"7758.2",4,8,1,9,"145-1",15,500,0,0,9
"7758.3",4,8,1,9,"145-1",15,500,0,0,9
"7758.4",4,8,1,9,"145-1",15,500,0,0,9
"7758.5",4,8,1,9,"145-1",15,500,0,0,9
"7758.6",4,8,1,9,"145-1",15,500,0,0,9
"7758.7",4,8,1,9,"145-1",15,500,0,0,9
"7758.8",4,8,1,9,"145-1",15,500,0,0,9
"7759",4,8,1,10,"215-2",20,163.25,1,1,3
"7759.1",4,8,1,10,"215-2",20,163.25,1,1,3
"7759.2",4,8,1,10,"215-2",20,163.25,1,1,3
"7760",4,8,1,10,"215-2",20,211,1,1,2
"7760.1",4,8,1,10,"215-2",20,211,1,1,2
"7761",4,8,1,10,"215-2",20,257,1,1,2
"7761.1",4,8,1,10,"215-2",20,257,1,1,2
"7762",4,8,1,10,"215-2",20,500,0,1,1
"7763",4,8,1,10,"215-2",20,500,0,0,2
"7763.1",4,8,1,10,"215-2",20,500,0,0,2
"7764",4,8,1,11,"136-2",15,114.25,1,1,1
"7765",4,8,1,11,"136-2",15,257,1,1,1
"7766",4,8,1,11,"136-2",15,500,0,0,8
"7766.1",4,8,1,11,"136-2",15,500,0,0,8
"7766.2",4,8,1,11,"136-2",15,500,0,0,8
"7766.3",4,8,1,11,"136-2",15,500,0,0,8
"7766.4",4,8,1,11,"136-2",15,500,0,0,8
"7766.5",4,8,1,11,"136-2",15,500,0,0,8
"7766.6",4,8,1,11,"136-2",15,500,0,0,8
"7766.7",4,8,1,11,"136-2",15,500,0,0,8
"7767",4,8,1,12,"147-2",20,257,1,1,1
"7768",4,8,1,12,"147-2",20,308.1666667,1,1,1
"7769",4,8,1,12,"147-2",20,356.5833333,1,1,2
"7769.1",4,8,1,12,"147-2",20,356.5833333,1,1,2
"7770",4,8,1,12,"147-2",20,500,0,1,2
"7770.1",4,8,1,12,"147-2",20,500,0,1,2
"7771",4,8,1,12,"147-2",20,500,0,0,4
"7771.1",4,8,1,12,"147-2",20,500,0,0,4
"7771.2",4,8,1,12,"147-2",20,500,0,0,4
"7771.3",4,8,1,12,"147-2",20,500,0,0,4
"7772",4,8,1,13,"145-1",0,211,1,1,1
"7773",4,8,1,13,"145-1",0,257,1,1,1
"7774",4,8,1,13,"145-1",0,453,1,1,1
"7775",4,8,1,13,"145-1",0,500,0,0,7
"7775.1",4,8,1,13,"145-1",0,500,0,0,7
"7775.2",4,8,1,13,"145-1",0,500,0,0,7
"7775.3",4,8,1,13,"145-1",0,500,0,0,7
"7775.4",4,8,1,13,"145-1",0,500,0,0,7
"7775.5",4,8,1,13,"145-1",0,500,0,0,7
"7775.6",4,8,1,13,"145-1",0,500,0,0,7
"7776",4,8,1,14,"174-1",10,114.25,1,1,2
"7776.1",4,8,1,14,"174-1",10,114.25,1,1,2
"7777",4,8,1,14,"174-1",10,163.25,1,1,2
"7777.1",4,8,1,14,"174-1",10,163.25,1,1,2
"7778",4,8,1,14,"174-1",10,308.1666667,1,1,1
"7779",4,8,1,14,"174-1",10,500,0,0,5
"7779.1",4,8,1,14,"174-1",10,500,0,0,5
"7779.2",4,8,1,14,"174-1",10,500,0,0,5
"7779.3",4,8,1,14,"174-1",10,500,0,0,5
"7779.4",4,8,1,14,"174-1",10,500,0,0,5
"7780",4,8,1,15,"104-2",10,114.25,1,1,2
"7780.1",4,8,1,15,"104-2",10,114.25,1,1,2
"7781",4,8,1,15,"104-2",10,163.25,1,1,1
"7782",4,8,1,15,"104-2",10,211,1,1,2
"7782.1",4,8,1,15,"104-2",10,211,1,1,2
"7783",4,8,1,15,"104-2",10,257,1,1,2
"7783.1",4,8,1,15,"104-2",10,257,1,1,2
"7784",4,8,1,15,"104-2",10,308.1666667,1,1,2
"7784.1",4,8,1,15,"104-2",10,308.1666667,1,1,2
"7785",4,8,1,15,"104-2",10,404,1,1,1
"7786",4,8,1,16,"216-1",20,163.25,1,1,3
"7786.1",4,8,1,16,"216-1",20,163.25,1,1,3
"7786.2",4,8,1,16,"216-1",20,163.25,1,1,3
"7787",4,8,1,16,"216-1",20,211,1,1,1
"7788",4,8,1,16,"216-1",20,404,1,1,1
"7789",4,8,1,16,"216-1",20,500,0,1,1
"7790",4,8,1,16,"216-1",20,500,0,0,4
"7790.1",4,8,1,16,"216-1",20,500,0,0,4
"7790.2",4,8,1,16,"216-1",20,500,0,0,4
"7790.3",4,8,1,16,"216-1",20,500,0,0,4
"7791",4,8,1,17,"183-1",15,163.25,1,1,2
"7791.1",4,8,1,17,"183-1",15,163.25,1,1,2
"7792",4,8,1,17,"183-1",15,211,1,1,1
"7793",4,8,1,17,"183-1",15,257,1,1,3
"7793.1",4,8,1,17,"183-1",15,257,1,1,3
"7793.2",4,8,1,17,"183-1",15,257,1,1,3
"7794",4,8,1,17,"183-1",15,308.1666667,1,1,2
"7794.1",4,8,1,17,"183-1",15,308.1666667,1,1,2
"7795",4,8,1,17,"183-1",15,500,0,0,2
"7795.1",4,8,1,17,"183-1",15,500,0,0,2
"7796",4,8,1,18,"190-2",15,114.25,1,1,2
"7796.1",4,8,1,18,"190-2",15,114.25,1,1,2
"7797",4,8,1,18,"190-2",15,163.25,1,1,6
"7797.1",4,8,1,18,"190-2",15,163.25,1,1,6
"7797.2",4,8,1,18,"190-2",15,163.25,1,1,6
"7797.3",4,8,1,18,"190-2",15,163.25,1,1,6
"7797.4",4,8,1,18,"190-2",15,163.25,1,1,6
"7797.5",4,8,1,18,"190-2",15,163.25,1,1,6
"7798",4,8,1,18,"190-2",15,500,0,1,2
"7798.1",4,8,1,18,"190-2",15,500,0,1,2
"7799",4,8,1,19,"147-2",10,114.25,1,1,2
"7799.1",4,8,1,19,"147-2",10,114.25,1,1,2
"7800",4,8,1,19,"147-2",10,211,1,1,2
"7800.1",4,8,1,19,"147-2",10,211,1,1,2
"7801",4,8,1,19,"147-2",10,404,1,1,1
"7802",4,8,1,19,"147-2",10,500,0,0,5
"7802.1",4,8,1,19,"147-2",10,500,0,0,5
"7802.2",4,8,1,19,"147-2",10,500,0,0,5
"7802.3",4,8,1,19,"147-2",10,500,0,0,5
"7802.4",4,8,1,19,"147-2",10,500,0,0,5
"7803",4,8,1,21,"173-2",10,211,1,1,1
"7804",4,8,1,21,"173-2",10,257,1,1,1
"7805",4,8,1,21,"173-2",10,500,0,0,8
"7805.1",4,8,1,21,"173-2",10,500,0,0,8
"7805.2",4,8,1,21,"173-2",10,500,0,0,8
"7805.3",4,8,1,21,"173-2",10,500,0,0,8
"7805.4",4,8,1,21,"173-2",10,500,0,0,8
"7805.5",4,8,1,21,"173-2",10,500,0,0,8
"7805.6",4,8,1,21,"173-2",10,500,0,0,8
"7805.7",4,8,1,21,"173-2",10,500,0,0,8
"7806",4,8,1,22,"185-2",20,211,1,1,4
"7806.1",4,8,1,22,"185-2",20,211,1,1,4
"7806.2",4,8,1,22,"185-2",20,211,1,1,4
"7806.3",4,8,1,22,"185-2",20,211,1,1,4
"7807",4,8,1,22,"185-2",20,257,1,1,1
"7808",4,8,1,22,"185-2",20,500,0,1,4
"7808.1",4,8,1,22,"185-2",20,500,0,1,4
"7808.2",4,8,1,22,"185-2",20,500,0,1,4
"7808.3",4,8,1,22,"185-2",20,500,0,1,4
"7809",4,8,1,22,"185-2",20,500,0,0,1
"7810",4,8,1,25,"137-1",10,65.75,1,1,1
"7811",4,8,1,25,"137-1",10,257,1,1,1
"7812",4,8,1,25,"137-1",10,500,0,1,3
"7812.1",4,8,1,25,"137-1",10,500,0,1,3
"7812.2",4,8,1,25,"137-1",10,500,0,1,3
"7813",4,8,1,25,"137-1",10,500,0,0,5
"7813.1",4,8,1,25,"137-1",10,500,0,0,5
"7813.2",4,8,1,25,"137-1",10,500,0,0,5
"7813.3",4,8,1,25,"137-1",10,500,0,0,5
"7813.4",4,8,1,25,"137-1",10,500,0,0,5
"7814",4,8,1,26,"128-1",20,211,1,1,6
"7814.1",4,8,1,26,"128-1",20,211,1,1,6
"7814.2",4,8,1,26,"128-1",20,211,1,1,6
"7814.3",4,8,1,26,"128-1",20,211,1,1,6
"7814.4",4,8,1,26,"128-1",20,211,1,1,6
"7814.5",4,8,1,26,"128-1",20,211,1,1,6
"7815",4,8,1,26,"128-1",20,257,1,1,2
"7815.1",4,8,1,26,"128-1",20,257,1,1,2
"7816",4,8,1,26,"128-1",20,308.1666667,1,1,1
"7817",4,8,1,26,"128-1",20,500,0,1,1
"7818",4,8,1,27,"104-2",0,114.25,1,1,1
"7819",4,8,1,27,"104-2",0,163.25,1,1,4
"7819.1",4,8,1,27,"104-2",0,163.25,1,1,4
"7819.2",4,8,1,27,"104-2",0,163.25,1,1,4
"7819.3",4,8,1,27,"104-2",0,163.25,1,1,4
"7820",4,8,1,27,"104-2",0,211,1,1,2
"7820.1",4,8,1,27,"104-2",0,211,1,1,2
"7821",4,8,1,27,"104-2",0,257,1,1,2
"7821.1",4,8,1,27,"104-2",0,257,1,1,2
"7822",4,8,1,27,"104-2",0,308.1666667,1,1,1
"7823",4,8,1,28,"Johnny's",10,163.25,1,1,1
"7824",4,8,1,28,"Johnny's",10,308.1666667,1,1,1
"7825",4,8,1,28,"Johnny's",10,453,1,1,1
"7826",4,8,1,28,"Johnny's",10,500,1,1,1
"7827",4,8,1,28,"Johnny's",10,500,0,0,6
"7827.1",4,8,1,28,"Johnny's",10,500,0,0,6
"7827.2",4,8,1,28,"Johnny's",10,500,0,0,6
"7827.3",4,8,1,28,"Johnny's",10,500,0,0,6
"7827.4",4,8,1,28,"Johnny's",10,500,0,0,6
"7827.5",4,8,1,28,"Johnny's",10,500,0,0,6
"7828",4,8,1,29,"164-2",20,163.25,1,1,2
"7828.1",4,8,1,29,"164-2",20,163.25,1,1,2
"7829",4,8,1,29,"164-2",20,257,1,1,1
"7830",4,8,1,29,"164-2",20,500,0,0,7
"7830.1",4,8,1,29,"164-2",20,500,0,0,7
"7830.2",4,8,1,29,"164-2",20,500,0,0,7
"7830.3",4,8,1,29,"164-2",20,500,0,0,7
"7830.4",4,8,1,29,"164-2",20,500,0,0,7
"7830.5",4,8,1,29,"164-2",20,500,0,0,7
"7830.6",4,8,1,29,"164-2",20,500,0,0,7
"7831",4,8,1,30,"140-2",20,211,1,1,4
"7831.1",4,8,1,30,"140-2",20,211,1,1,4
"7831.2",4,8,1,30,"140-2",20,211,1,1,4
"7831.3",4,8,1,30,"140-2",20,211,1,1,4
"7832",4,8,1,30,"140-2",20,257,1,1,2
"7832.1",4,8,1,30,"140-2",20,257,1,1,2
"7833",4,8,1,30,"140-2",20,500,0,1,2
"7833.1",4,8,1,30,"140-2",20,500,0,1,2
"7834",4,8,1,30,"140-2",20,500,0,0,2
"7834.1",4,8,1,30,"140-2",20,500,0,0,2
"7835",4,8,1,31,"218-2",15,114.25,1,1,3
"7835.1",4,8,1,31,"218-2",15,114.25,1,1,3
"7835.2",4,8,1,31,"218-2",15,114.25,1,1,3
"7836",4,8,1,31,"218-2",15,163.25,1,1,6
"7836.1",4,8,1,31,"218-2",15,163.25,1,1,6
"7836.2",4,8,1,31,"218-2",15,163.25,1,1,6
"7836.3",4,8,1,31,"218-2",15,163.25,1,1,6
"7836.4",4,8,1,31,"218-2",15,163.25,1,1,6
"7836.5",4,8,1,31,"218-2",15,163.25,1,1,6
"7837",4,8,1,31,"218-2",15,211,1,1,1
"7838",4,8,1,32,"153-1",10,114.25,1,1,1
"7839",4,8,1,32,"153-1",10,163.25,1,1,2
"7839.1",4,8,1,32,"153-1",10,163.25,1,1,2
"7840",4,8,1,32,"153-1",10,500,0,0,7
"7840.1",4,8,1,32,"153-1",10,500,0,0,7
"7840.2",4,8,1,32,"153-1",10,500,0,0,7
"7840.3",4,8,1,32,"153-1",10,500,0,0,7
"7840.4",4,8,1,32,"153-1",10,500,0,0,7
"7840.5",4,8,1,32,"153-1",10,500,0,0,7
"7840.6",4,8,1,32,"153-1",10,500,0,0,7
"7841",4,8,1,33,"79-1",0,114.25,1,1,1
"7842",4,8,1,33,"79-1",0,163.25,1,1,3
"7842.1",4,8,1,33,"79-1",0,163.25,1,1,3
"7842.2",4,8,1,33,"79-1",0,163.25,1,1,3
"7843",4,8,1,33,"79-1",0,211,1,1,1
"7844",4,8,1,33,"79-1",0,257,1,1,1
"7845",4,8,1,33,"79-1",0,500,0,1,1
"7846",4,8,1,33,"79-1",0,500,0,0,3
"7846.1",4,8,1,33,"79-1",0,500,0,0,3
"7846.2",4,8,1,33,"79-1",0,500,0,0,3
"7847",4,8,1,34,"100-2",15,114.25,1,1,1
"7848",4,8,1,34,"100-2",15,308.1666667,1,1,2
"7848.1",4,8,1,34,"100-2",15,308.1666667,1,1,2
"7849",4,8,1,34,"100-2",15,500,0,1,5
"7849.1",4,8,1,34,"100-2",15,500,0,1,5
"7849.2",4,8,1,34,"100-2",15,500,0,1,5
"7849.3",4,8,1,34,"100-2",15,500,0,1,5
"7849.4",4,8,1,34,"100-2",15,500,0,1,5
"7850",4,8,1,34,"100-2",15,500,0,0,2
"7850.1",4,8,1,34,"100-2",15,500,0,0,2
"7851",4,8,1,35,"202-1",10,163.25,1,1,4
"7851.1",4,8,1,35,"202-1",10,163.25,1,1,4
"7851.2",4,8,1,35,"202-1",10,163.25,1,1,4
"7851.3",4,8,1,35,"202-1",10,163.25,1,1,4
"7852",4,8,1,35,"202-1",10,211,1,1,3
"7852.1",4,8,1,35,"202-1",10,211,1,1,3
"7852.2",4,8,1,35,"202-1",10,211,1,1,3
"7853",4,8,1,35,"202-1",10,257,1,1,3
"7853.1",4,8,1,35,"202-1",10,257,1,1,3
"7853.2",4,8,1,35,"202-1",10,257,1,1,3
"7854",4,8,1,36,"135-2",0,163.25,1,1,2
"7854.1",4,8,1,36,"135-2",0,163.25,1,1,2
"7855",4,8,1,36,"135-2",0,500,0,0,8
"7855.1",4,8,1,36,"135-2",0,500,0,0,8
"7855.2",4,8,1,36,"135-2",0,500,0,0,8
"7855.3",4,8,1,36,"135-2",0,500,0,0,8
"7855.4",4,8,1,36,"135-2",0,500,0,0,8
"7855.5",4,8,1,36,"135-2",0,500,0,0,8
"7855.6",4,8,1,36,"135-2",0,500,0,0,8
"7855.7",4,8,1,36,"135-2",0,500,0,0,8
"7856",4,8,2,37,"213-2",20,163.5,1,1,1
"7857",4,8,2,37,"213-2",20,211,1,1,6
"7857.1",4,8,2,37,"213-2",20,211,1,1,6
"7857.2",4,8,2,37,"213-2",20,211,1,1,6
"7857.3",4,8,2,37,"213-2",20,211,1,1,6
"7857.4",4,8,2,37,"213-2",20,211,1,1,6
"7857.5",4,8,2,37,"213-2",20,211,1,1,6
"7858",4,8,2,37,"213-2",20,257,1,1,1
"7859",4,8,2,37,"213-2",20,500,0,1,1
"7860",4,8,2,37,"213-2",20,500,0,0,1
"7861",4,8,2,39,"79-1",10,65.75,1,1,1
"7862",4,8,2,39,"79-1",10,114.25,1,1,3
"7862.1",4,8,2,39,"79-1",10,114.25,1,1,3
"7862.2",4,8,2,39,"79-1",10,114.25,1,1,3
"7863",4,8,2,39,"79-1",10,211,1,1,1
"7864",4,8,2,39,"79-1",10,500,0,1,1
"7865",4,8,2,39,"79-1",10,500,0,0,4
"7865.1",4,8,2,39,"79-1",10,500,0,0,4
"7865.2",4,8,2,39,"79-1",10,500,0,0,4
"7865.3",4,8,2,39,"79-1",10,500,0,0,4
"7866",4,8,2,40,"179-1",15,114.25,1,1,2
"7866.1",4,8,2,40,"179-1",15,114.25,1,1,2
"7867",4,8,2,40,"179-1",15,163.5,1,1,6
"7867.1",4,8,2,40,"179-1",15,163.5,1,1,6
"7867.2",4,8,2,40,"179-1",15,163.5,1,1,6
"7867.3",4,8,2,40,"179-1",15,163.5,1,1,6
"7867.4",4,8,2,40,"179-1",15,163.5,1,1,6
"7867.5",4,8,2,40,"179-1",15,163.5,1,1,6
"7868",4,8,2,40,"179-1",15,257,1,1,1
"7869",4,8,2,40,"179-1",15,356.5833333,1,1,1
"7870",4,8,2,41,"134-2",10,114.25,1,1,4
"7870.1",4,8,2,41,"134-2",10,114.25,1,1,4
"7870.2",4,8,2,41,"134-2",10,114.25,1,1,4
"7870.3",4,8,2,41,"134-2",10,114.25,1,1,4
"7871",4,8,2,41,"134-2",10,163.5,1,1,1
"7872",4,8,2,41,"134-2",10,211,1,1,4
"7872.1",4,8,2,41,"134-2",10,211,1,1,4
"7872.2",4,8,2,41,"134-2",10,211,1,1,4
"7872.3",4,8,2,41,"134-2",10,211,1,1,4
"7873",4,8,2,41,"134-2",10,500,0,0,1
"7874",4,8,2,42,"167-1",15,211,1,1,1
"7875",4,8,2,42,"167-1",15,500,0,1,2
"7875.1",4,8,2,42,"167-1",15,500,0,1,2
"7876",4,8,2,42,"167-1",15,500,0,0,7
"7876.1",4,8,2,42,"167-1",15,500,0,0,7
"7876.2",4,8,2,42,"167-1",15,500,0,0,7
"7876.3",4,8,2,42,"167-1",15,500,0,0,7
"7876.4",4,8,2,42,"167-1",15,500,0,0,7
"7876.5",4,8,2,42,"167-1",15,500,0,0,7
"7876.6",4,8,2,42,"167-1",15,500,0,0,7
"7877",4,8,2,43,"119-2",15,163.5,1,1,3
"7877.1",4,8,2,43,"119-2",15,163.5,1,1,3
"7877.2",4,8,2,43,"119-2",15,163.5,1,1,3
"7878",4,8,2,43,"119-2",15,211,1,1,1
"7879",4,8,2,43,"119-2",15,308.1666667,1,1,3
"7879.1",4,8,2,43,"119-2",15,308.1666667,1,1,3
"7879.2",4,8,2,43,"119-2",15,308.1666667,1,1,3
"7880",4,8,2,43,"119-2",15,356.5833333,1,1,1
"7881",4,8,2,43,"119-2",15,500,0,1,1
"7882",4,8,2,44,"181-1",15,65.75,1,1,1
"7883",4,8,2,44,"181-1",15,114.25,1,1,1
"7884",4,8,2,44,"181-1",15,163.5,1,1,8
"7884.1",4,8,2,44,"181-1",15,163.5,1,1,8
"7884.2",4,8,2,44,"181-1",15,163.5,1,1,8
"7884.3",4,8,2,44,"181-1",15,163.5,1,1,8
"7884.4",4,8,2,44,"181-1",15,163.5,1,1,8
"7884.5",4,8,2,44,"181-1",15,163.5,1,1,8
"7884.6",4,8,2,44,"181-1",15,163.5,1,1,8
"7884.7",4,8,2,44,"181-1",15,163.5,1,1,8
"7885",4,8,2,45,"80-1",10,114.25,1,1,7
"7885.1",4,8,2,45,"80-1",10,114.25,1,1,7
"7885.2",4,8,2,45,"80-1",10,114.25,1,1,7
"7885.3",4,8,2,45,"80-1",10,114.25,1,1,7
"7885.4",4,8,2,45,"80-1",10,114.25,1,1,7
"7885.5",4,8,2,45,"80-1",10,114.25,1,1,7
"7885.6",4,8,2,45,"80-1",10,114.25,1,1,7
"7886",4,8,2,45,"80-1",10,500,0,0,3
"7886.1",4,8,2,45,"80-1",10,500,0,0,3
"7886.2",4,8,2,45,"80-1",10,500,0,0,3
"7887",4,8,2,46,"130-1",10,114.25,1,1,2
"7887.1",4,8,2,46,"130-1",10,114.25,1,1,2
"7888",4,8,2,46,"130-1",10,163.5,1,1,1
"7889",4,8,2,46,"130-1",10,211,1,1,2
"7889.1",4,8,2,46,"130-1",10,211,1,1,2
"7890",4,8,2,46,"130-1",10,308.1666667,1,1,1
"7891",4,8,2,46,"130-1",10,500,0,0,3
"7891.1",4,8,2,46,"130-1",10,500,0,0,3
"7891.2",4,8,2,46,"130-1",10,500,0,0,3
"7892",4,8,2,47,"80-1",0,114.25,1,1,8
"7892.1",4,8,2,47,"80-1",0,114.25,1,1,8
"7892.2",4,8,2,47,"80-1",0,114.25,1,1,8
"7892.3",4,8,2,47,"80-1",0,114.25,1,1,8
"7892.4",4,8,2,47,"80-1",0,114.25,1,1,8
"7892.5",4,8,2,47,"80-1",0,114.25,1,1,8
"7892.6",4,8,2,47,"80-1",0,114.25,1,1,8
"7892.7",4,8,2,47,"80-1",0,114.25,1,1,8
"7893",4,8,2,47,"80-1",0,163.5,1,1,1
"7894",4,8,2,47,"80-1",0,500,0,0,1
"7895",4,8,2,49,"76-1",15,114.25,1,1,8
"7895.1",4,8,2,49,"76-1",15,114.25,1,1,8
"7895.2",4,8,2,49,"76-1",15,114.25,1,1,8
"7895.3",4,8,2,49,"76-1",15,114.25,1,1,8
"7895.4",4,8,2,49,"76-1",15,114.25,1,1,8
"7895.5",4,8,2,49,"76-1",15,114.25,1,1,8
"7895.6",4,8,2,49,"76-1",15,114.25,1,1,8
"7895.7",4,8,2,49,"76-1",15,114.25,1,1,8
"7896",4,8,2,49,"76-1",15,500,0,1,1
"7897",4,8,2,49,"76-1",15,500,0,0,1
"7898",4,8,2,50,"142-2",15,114.25,1,1,1
"7899",4,8,2,50,"142-2",15,257,1,1,1
"7900",4,8,2,50,"142-2",15,308.1666667,1,1,1
"7901",4,8,2,50,"144.1-2",15,500,0,1,1
"7902",4,8,2,50,"144.1-2",15,500,0,0,6
"7902.1",4,8,2,50,"144.1-2",15,500,0,0,6
"7902.2",4,8,2,50,"144.1-2",15,500,0,0,6
"7902.3",4,8,2,50,"144.1-2",15,500,0,0,6
"7902.4",4,8,2,50,"144.1-2",15,500,0,0,6
"7902.5",4,8,2,50,"144.1-2",15,500,0,0,6
"7903",4,8,2,51,"107-1",15,114.25,1,1,3
"7903.1",4,8,2,51,"107-1",15,114.25,1,1,3
"7903.2",4,8,2,51,"107-1",15,114.25,1,1,3
"7904",4,8,2,51,"107-1",15,163.5,1,1,2
"7904.1",4,8,2,51,"107-1",15,163.5,1,1,2
"7905",4,8,2,51,"107-1",15,211,1,1,2
"7905.1",4,8,2,51,"107-1",15,211,1,1,2
"7906",4,8,2,51,"107-1",15,257,1,1,1
"7907",4,8,2,51,"107-1",15,356.5833333,1,1,1
"7908",4,8,2,51,"107-1",15,404,1,1,1
"7909",4,8,2,52,"109-1",10,114.25,1,1,2
"7909.1",4,8,2,52,"109-1",10,114.25,1,1,2
"7910",4,8,2,52,"109-1",10,211,1,1,3
"7910.1",4,8,2,52,"109-1",10,211,1,1,3
"7910.2",4,8,2,52,"109-1",10,211,1,1,3
"7911",4,8,2,52,"109-1",10,308.1666667,1,1,4
"7911.1",4,8,2,52,"109-1",10,308.1666667,1,1,4
"7911.2",4,8,2,52,"109-1",10,308.1666667,1,1,4
"7911.3",4,8,2,52,"109-1",10,308.1666667,1,1,4
"7912",4,8,2,52,"109-1",10,356.5833333,1,1,1
"7913",4,8,2,53,"109-1",20,308.1666667,1,1,1
"7914",4,8,2,53,"109-1",20,500,1,1,1
"7915",4,8,2,53,"109-1",20,500,0,1,8
"7915.1",4,8,2,53,"109-1",20,500,0,1,8
"7915.2",4,8,2,53,"109-1",20,500,0,1,8
"7915.3",4,8,2,53,"109-1",20,500,0,1,8
"7915.4",4,8,2,53,"109-1",20,500,0,1,8
"7915.5",4,8,2,53,"109-1",20,500,0,1,8
"7915.6",4,8,2,53,"109-1",20,500,0,1,8
"7915.7",4,8,2,53,"109-1",20,500,0,1,8
"7916",4,8,2,54,"184-1",0,163.5,1,1,1
"7917",4,8,2,54,"184-1",0,211,1,1,4
"7917.1",4,8,2,54,"184-1",0,211,1,1,4
"7917.2",4,8,2,54,"184-1",0,211,1,1,4
"7917.3",4,8,2,54,"184-1",0,211,1,1,4
"7918",4,8,2,54,"184-1",0,308.1666667,1,1,3
"7918.1",4,8,2,54,"184-1",0,308.1666667,1,1,3
"7918.2",4,8,2,54,"184-1",0,308.1666667,1,1,3
"7919",4,8,2,54,"184-1",0,404,1,1,1
"7920",4,8,2,54,"184-1",0,500,0,0,1
"7921",4,8,2,55,"100-1",15,163.5,1,1,3
"7921.1",4,8,2,55,"100-1",15,163.5,1,1,3
"7921.2",4,8,2,55,"100-1",15,163.5,1,1,3
"7922",4,8,2,55,"100-1",15,211,1,1,1
"7923",4,8,2,55,"100-1",15,257,1,1,1
"7924",4,8,2,55,"100-1",15,308.1666667,1,1,1
"7925",4,8,2,55,"100-1",15,356.5833333,1,1,3
"7925.1",4,8,2,55,"100-1",15,356.5833333,1,1,3
"7925.2",4,8,2,55,"100-1",15,356.5833333,1,1,3
"7926",4,8,2,55,"100-1",15,404,1,1,1
"7927",4,8,2,56,"215-1",20,163.5,1,1,1
"7928",4,8,2,56,"215-1",20,211,1,1,1
"7929",4,8,2,56,"215-1",20,308.1666667,1,1,1
"7930",4,8,2,56,"215-1",20,404,1,1,1
"7931",4,8,2,56,"215-1",20,500,0,1,2
"7931.1",4,8,2,56,"215-1",20,500,0,1,2
"7932",4,8,2,56,"215-1",20,500,0,0,4
"7932.1",4,8,2,56,"215-1",20,500,0,0,4
"7932.2",4,8,2,56,"215-1",20,500,0,0,4
"7932.3",4,8,2,56,"215-1",20,500,0,0,4
"7933",4,8,2,57,"179-2",15,163.5,1,1,4
"7933.1",4,8,2,57,"179-2",15,163.5,1,1,4
"7933.2",4,8,2,57,"179-2",15,163.5,1,1,4
