"","sampleid","line","X","rep","run","shelf","plate","trt","end","status","viable","number","pedigree","planting.date","landrace.abb","region","pop","population.type","landrace.name","cultivation","main.use"
"643","CanAnil1","75-2",2707.4,2,3,2,52,20,496,0,0,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"644","CanAnil1","75-2",4250,2,3,7,252,0,157.6166667,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"645","CanAnil1","75-2",4251,2,3,7,252,0,496,0,0,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"646","CanAnil1","75-2",1727,1,2,4,126,10,205.85,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"647","CanAnil1","75-2",6541.3,3,6,6,191,15,167.99,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"648","CanAnil1","75-2",5182.2,3,6,8,259,0,528,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"649","CanAnil1","75-2",5242.1,3,6,9,319,10,528,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"650","CanAnil1","75-2",2706.1,2,3,2,52,20,157.7833333,1,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"651","CanAnil1","75-2",2706,2,3,2,52,20,157.7833333,1,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"652","CanAnil1","75-2",2705,2,3,2,52,20,254.7833333,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"653","CanAnil1","75-2",3119,2,3,6,183,15,205.6333333,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"654","CanAnil1","75-2",1726,1,2,4,126,10,155.7833333,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"655","CanAnil1","75-2",1726.1,1,2,4,126,10,155.7833333,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"656","CanAnil1","75-2",7228.1,4,7,3,107,0,253,1,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"657","CanAnil1","75-2",1534,1,2,3,79,20,155.9833333,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"658","CanAnil1","75-2",2707.3,2,3,2,52,20,496,0,0,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"659","CanAnil1","75-2",2707.2,2,3,2,52,20,496,0,0,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"660","CanAnil1","75-2",3120,2,3,6,183,15,156.75,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"661","CanAnil1","75-2",2706.2,2,3,2,52,20,157.7833333,1,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"662","CanAnil1","75-2",4250.1,2,3,7,252,0,157.6166667,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"663","CanAnil1","75-2",4250.2,2,3,7,252,0,157.6166667,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"664","CanAnil1","75-2",6672.1,3,6,8,259,0,312.03,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"665","CanAnil1","75-2",1724,1,2,4,126,10,59.93333333,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"666","CanAnil1","75-2",6541.1,3,6,6,191,15,167.99,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"667","CanAnil1","75-2",4249,2,3,7,252,0,206.3666667,1,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"668","CanAnil1","75-2",3121.1,2,3,6,183,15,496,0,0,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"669","CanAnil1","75-2",2458,1,2,9,309,0,542.5,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"670","CanAnil1","75-2",5242,3,6,9,319,10,528,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"671","CanAnil1","75-2",3118,2,3,6,183,15,253.7666667,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"672","CanAnil1","75-2",6541.2,3,6,6,191,15,167.99,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"673","CanAnil1","75-2",5232.1,3,6,9,305,20,528,0,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"674","CanAnil1","75-2",6791,3,6,9,305,20,312.03,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"675","CanAnil1","75-2",5232,3,6,9,305,20,528,0,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"676","CanAnil1","75-2",1824.1,1,2,5,150,15,107.6,1,1,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"677","CanAnil1","75-2",2705.1,2,3,2,52,20,254.7833333,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"678","CanAnil1","75-2",1725,1,2,4,126,10,107.8,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"679","CanAnil1","75-2",6542,3,6,6,191,15,215.66,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"680","CanAnil1","75-2",4250.3,2,3,7,252,0,157.6166667,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"681","CanAnil1","75-2",6541,3,6,6,191,15,167.99,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"682","CanAnil1","75-2",6543,3,6,6,191,15,264.06,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"683","CanAnil1","75-2",5231,3,6,9,305,20,528,0,0,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"684","CanAnil1","75-2",1534.2,1,2,3,79,20,155.9833333,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"685","CanAnil1","75-2",1536,1,2,3,79,20,253.8333333,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"686","CanAnil1","75-2",2458.2,1,2,9,309,0,542.5,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"687","CanAnil1","75-2",3120.3,2,3,6,183,15,156.75,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"688","CanAnil1","75-2",2707,2,3,2,52,20,496,0,0,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"689","CanAnil1","75-2",1538,1,2,3,79,20,395.9,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"690","CanAnil1","75-2",1725.1,1,2,4,126,10,107.8,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"691","CanAnil1","75-2",6790,3,6,9,305,20,215.66,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"692","CanAnil1","75-2",1729,1,2,4,126,10,542.5,0,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"693","CanAnil1","75-2",6673,3,6,8,259,0,360.06,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"694","CanAnil1","75-2",1534.3,1,2,3,79,20,155.9833333,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"695","CanAnil1","75-2",7677.1,4,7,8,268,10,503,0,0,8,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"696","CanAnil1","75-2",5242.7,3,6,9,319,10,528,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"697","CanAnil1","75-2",7229,4,7,3,107,0,503,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"698","CanAnil1","75-2",2457.1,1,2,9,309,0,253.5833333,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"699","CanAnil1","75-2",2455,1,2,9,309,0,155.1,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"700","CanAnil1","75-2",7032.2,4,7,1,36,15,503,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"701","CanAnil1","75-2",2456.1,1,2,9,309,0,205.3333333,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"702","CanAnil1","75-2",2530.4,2,3,1,5,10,157.9666667,1,1,7,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"703","CanAnil1","75-2",2530,2,3,1,5,10,157.9666667,1,1,7,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"704","CanAnil1","75-2",7032.8,4,7,1,36,15,503,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"705","CanAnil1","75-2",1824.2,1,2,5,150,15,107.6,1,1,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"706","CanAnil1","75-2",5242.8,3,6,9,319,10,528,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"707","CanAnil1","75-2",7534.2,4,7,6,204,20,298.75,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"708","CanAnil1","75-2",5231.3,3,6,9,305,20,528,0,0,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"709","CanAnil1","75-2",5231.1,3,6,9,305,20,528,0,0,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"710","CanAnil1","75-2",7032.7,4,7,1,36,15,503,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"711","CanAnil1","75-2",7032.3,4,7,1,36,15,503,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"712","CanAnil1","75-2",5182.1,3,6,8,259,0,528,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"713","CanAnil1","75-2",1535.1,1,2,3,79,20,206.1,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"714","CanAnil1","75-2",1537,1,2,3,79,20,302.9,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"715","CanAnil1","75-2",4249.2,2,3,7,252,0,206.3666667,1,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"716","CanAnil1","75-2",5231.2,3,6,9,305,20,528,0,0,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"717","CanAnil1","75-2",3120.2,2,3,6,183,15,156.75,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"718","CanAnil1","75-2",5242.5,3,6,9,319,10,528,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"719","CanAnil1","75-2",5242.4,3,6,9,319,10,528,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"720","CanAnil1","75-2",7032.6,4,7,1,36,15,503,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"721","CanAnil1","75-2",2530.2,2,3,1,5,10,157.9666667,1,1,7,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"722","CanAnil1","75-2",5113,3,6,6,191,15,528,0,0,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"723","CanAnil1","75-2",7536,4,7,6,204,20,503,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"724","CanAnil1","75-2",7677.3,4,7,8,268,10,503,0,0,8,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"725","CanAnil1","75-2",7229.2,4,7,3,107,0,503,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"726","CanAnil1","75-2",7032,4,7,1,36,15,503,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"727","CanAnil1","75-2",5242.6,3,6,9,319,10,528,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"728","CanAnil1","75-2",5243,3,6,9,319,10,528,0,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"729","CanAnil1","75-2",2530.3,2,3,1,5,10,157.9666667,1,1,7,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"730","CanAnil1","75-2",1826.3,1,2,5,150,15,205.8,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"731","CanAnil1","75-2",7032.1,4,7,1,36,15,503,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"732","CanAnil1","75-2",2456.2,1,2,9,309,0,205.3333333,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"733","CanAnil1","75-2",2456,1,2,9,309,0,205.3333333,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"734","CanAnil1","75-2",2529,2,3,1,5,10,206.85,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"735","CanAnil1","75-2",7677.4,4,7,8,268,10,503,0,0,8,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"736","CanAnil1","75-2",7677.6,4,7,8,268,10,503,0,0,8,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"737","CanAnil1","75-2",1824.4,1,2,5,150,15,107.6,1,1,5,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"738","CanAnil1","75-2",5113.1,3,6,6,191,15,528,0,0,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"739","CanAnil1","75-2",1825,1,2,5,150,15,155.5833333,1,1,1,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"740","CanAnil1","75-2",7228.2,4,7,3,107,0,253,1,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"741","CanAnil1","75-2",2457,1,2,9,309,0,253.5833333,1,1,2,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"742","CanAnil1","75-2",7536.1,4,7,6,204,20,503,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"743","CanAnil1","75-2",1826,1,2,5,150,15,205.8,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"744","CanAnil1","75-2",7229.1,4,7,3,107,0,503,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"745","CanAnil1","75-2",1826.2,1,2,5,150,15,205.8,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"746","CanAnil1","75-2",5242.3,3,6,9,319,10,528,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"747","CanAnil1","75-2",7032.5,4,7,1,36,15,503,0,0,9,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"748","CanAnil1","75-2",5182,3,6,8,259,0,528,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"749","CanAnil1","75-2",2456.3,1,2,9,309,0,205.3333333,1,1,4,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"750","CanAnil1","75-2",7535.2,4,7,6,204,20,503,0,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"751","CanAnil1","75-2",7535.1,4,7,6,204,20,503,0,1,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"752","CanAnil1","75-2",7536.2,4,7,6,204,20,503,0,0,3,"14CRo75-2","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"753","CanAnil2","76-1",2111,1,2,7,223,15,542.5,0,1,1,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"754","CanAnil2","76-1",5893.3,3,5,7,245,10,109.5,1,1,9,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"755","CanAnil2","76-1",4783.1,3,5,2,49,0,522,0,0,3,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"756","CanAnil2","76-1",4309.3,2,3,8,270,15,157.05,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"757","CanAnil2","76-1",5962,3,5,8,266,20,156.75,1,1,1,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"758","CanAnil2","76-1",8157,4,8,4,124,0,65.75,1,1,3,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"759","CanAnil2","76-1",5893.4,3,5,7,245,10,109.5,1,1,9,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"760","CanAnil2","76-1",2110.6,1,2,7,223,15,107.3666667,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"761","CanAnil2","76-1",8073.3,4,8,3,101,10,114.25,1,1,7,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"762","CanAnil2","76-1",4214.3,2,3,7,238,0,157.6166667,1,1,4,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"763","CanAnil2","76-1",5961.2,3,5,8,266,20,109.5,1,1,6,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"764","CanAnil2","76-1",5893.6,3,5,7,245,10,109.5,1,1,9,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"765","CanAnil2","76-1",8074,4,8,3,101,10,163.6666667,1,1,1,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"766","CanAnil2","76-1",4310,2,3,8,270,15,60.03333333,1,1,1,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"767","CanAnil2","76-1",5387,3,5,2,49,0,61.75,1,1,2,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"768","CanAnil2","76-1",4309.7,2,3,8,270,15,157.05,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"769","CanAnil2","76-1",5961.4,3,5,8,266,20,109.5,1,1,6,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"770","CanAnil2","76-1",2042,1,2,6,206,10,107.4833333,1,1,2,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"771","CanAnil2","76-1",5893,3,5,7,245,10,109.5,1,1,9,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"772","CanAnil2","76-1",4309.4,2,3,8,270,15,157.05,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"773","CanAnil2","76-1",4304.2,2,3,8,268,10,60.03333333,1,1,6,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"774","CanAnil2","76-1",5893.5,3,5,7,245,10,109.5,1,1,9,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"775","CanAnil2","76-1",5863,3,5,7,234,15,61.75,1,1,3,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"776","CanAnil2","76-1",7895.3,4,8,2,49,15,114.25,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"777","CanAnil2","76-1",1759.2,1,2,4,134,0,107.8,1,1,7,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"778","CanAnil2","76-1",8612.5,4,8,8,270,20,114.25,1,1,7,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"779","CanAnil2","76-1",5387.1,3,5,2,49,0,61.75,1,1,2,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"780","CanAnil2","76-1",2110.4,1,2,7,223,15,107.3666667,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"781","CanAnil2","76-1",4309,2,3,8,270,15,157.05,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"782","CanAnil2","76-1",5893.1,3,5,7,245,10,109.5,1,1,9,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"783","CanAnil2","76-1",2090.1,1,2,7,218,20,155.4,1,1,3,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"784","CanAnil2","76-1",5865.1,3,5,7,234,15,156.75,1,1,2,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"785","CanAnil2","76-1",5388.2,3,5,2,49,0,109.5,1,1,4,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"786","CanAnil2","76-1",2089.4,1,2,7,218,20,107.3666667,1,1,6,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"787","CanAnil2","76-1",5961.5,3,5,8,266,20,109.5,1,1,6,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"788","CanAnil2","76-1",4214,2,3,7,238,0,157.6166667,1,1,4,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"789","CanAnil2","76-1",4309.6,2,3,8,270,15,157.05,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"790","CanAnil2","76-1",8075,4,8,3,101,10,500,0,0,2,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"791","CanAnil2","76-1",8073.2,4,8,3,101,10,114.25,1,1,7,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"792","CanAnil2","76-1",2110.7,1,2,7,223,15,107.3666667,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"793","CanAnil2","76-1",4309.2,2,3,8,270,15,157.05,1,1,8,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
"794","CanAnil2","76-1",2090.2,1,2,7,218,20,155.4,1,1,3,"14CRo76-1","11/10/14","CRo","wcoast","CRo_1","landrace","Costeno Rojo","Plantation","Dry"
