,sampleid,line,X,rep,run,shelf,plate,trt,end,status,number,pedigree,planting.date,landrace.abb,region,pop,population.type,landrace.name,cultivation,main.use
5357,CanLabor3,136-2,6460.1,3,6,6,200,15,528,0,2,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5358,CanLabor3,136-2,1323.3,1,2,2,67,15,542.5,0,6,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5359,CanLabor3,136-2,2420.2,2,3,1,35,10,496,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5360,CanLabor3,136-2,2418,2,3,1,35,10,157.9666667,1,3,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5361,CanLabor3,136-2,2417,2,3,1,35,10,350.5833333,1,1,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5362,CanLabor3,136-2,7921.3,4,8,1,11,15,500,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5363,CanLabor3,136-2,1203,1,2,1,35,10,156.35,1,3,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5364,CanLabor3,136-2,6460,3,6,6,200,15,528,0,2,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5365,CanLabor3,136-2,6577.1,3,6,7,227,20,528,0,2,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5366,CanLabor3,136-2,1729.2,1,2,5,176,0,155.5833333,1,4,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5367,CanLabor3,136-2,2636.3,2,3,3,104,15,496,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5368,CanLabor3,136-2,1202.2,1,2,1,35,10,108.4333333,1,3,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5369,CanLabor3,136-2,2635,2,3,3,104,15,157.8666667,1,2,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5370,CanLabor3,136-2,1323.2,1,2,2,67,15,542.5,0,6,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5371,CanLabor3,136-2,2636.4,2,3,3,104,15,496,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5372,CanLabor3,136-2,2636,2,3,3,104,15,496,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5373,CanLabor3,136-2,7921.4,4,8,1,11,15,500,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5374,CanLabor3,136-2,6459.2,3,6,6,200,15,167.99,1,4,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5375,CanLabor3,136-2,1203.1,1,2,1,35,10,156.35,1,3,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5376,CanLabor3,136-2,8739.1,4,8,7,243,0,500,0,3,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5377,CanLabor3,136-2,1323.1,1,2,2,67,15,542.5,0,6,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5378,CanLabor3,136-2,8739,4,8,7,243,0,500,0,3,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5379,CanLabor3,136-2,7921.2,4,8,1,11,15,500,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5380,CanLabor3,136-2,3071.4,2,3,8,257,0,496,0,8,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5381,CanLabor3,136-2,8787,4,8,8,254,10,500,0,3,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5382,CanLabor3,136-2,6579,3,6,7,227,20,528,0,1,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5383,CanLabor3,136-2,2634.1,2,3,3,104,15,350.3833333,1,2,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5384,CanLabor3,136-2,1799.4,1,2,6,194,20,542.5,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5385,CanLabor3,136-2,2635.1,2,3,3,104,15,157.8666667,1,2,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5386,CanLabor3,136-2,7921.1,4,8,1,11,15,500,0,5,14CAg136-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5387,CanLabor4,137-1,5024.1,3,5,6,206,10,109.5,1,8,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5388,CanLabor4,137-1,8559,4,8,6,190,15,163.6666667,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5389,CanLabor4,137-1,9042.1,4,8,9,313,20,500,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5390,CanLabor4,137-1,3915,2,4,7,225,0,497.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5391,CanLabor4,137-1,1736,1,2,5,179,10,107.6,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5392,CanLabor4,137-1,5209,3,5,8,254,20,522,0,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5393,CanLabor4,137-1,3402.1,2,4,2,51,15,497.5,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5394,CanLabor4,137-1,3402,2,4,2,51,15,497.5,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5395,CanLabor4,137-1,5024,3,5,6,206,10,109.5,1,8,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5396,CanLabor4,137-1,1737,1,2,5,179,10,155.5833333,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5397,CanLabor4,137-1,5207,3,5,8,254,20,522,0,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5398,CanLabor4,137-1,5206.1,3,5,8,254,20,254,1,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5399,CanLabor4,137-1,1738,1,2,5,179,10,253.85,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5400,CanLabor4,137-1,8732,4,8,7,239,0,500,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5401,CanLabor4,137-1,8560,4,8,6,190,15,258,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5402,CanLabor4,137-1,7974.2,4,8,1,25,10,500,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5403,CanLabor4,137-1,5025.1,3,5,6,206,10,522,0,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5404,CanLabor4,137-1,5204.1,3,5,8,254,20,156.75,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5405,CanLabor4,137-1,5204,3,5,8,254,20,156.75,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5406,CanLabor4,137-1,3402.2,2,4,2,51,15,497.5,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5407,CanLabor4,137-1,3367.1,2,4,2,40,20,497.5,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5408,CanLabor4,137-1,9042.3,4,8,9,313,20,500,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5409,CanLabor4,137-1,4227.2,3,5,1,14,0,109.5,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5410,CanLabor4,137-1,1633.2,1,2,5,148,15,205.8,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5411,CanLabor4,137-1,5206,3,5,8,254,20,254,1,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5412,CanLabor4,137-1,8730.2,4,8,7,239,0,164,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5413,CanLabor4,137-1,5205,3,5,8,254,20,207,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5414,CanLabor4,137-1,9042,4,8,9,313,20,500,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5415,CanLabor4,137-1,5024.2,3,5,6,206,10,109.5,1,8,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5416,CanLabor4,137-1,4229,3,5,1,14,0,522,0,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5417,CanLabor4,137-1,4227.3,3,5,1,14,0,109.5,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5418,CanLabor4,137-1,4228,3,5,1,14,0,522,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5419,CanLabor4,137-1,9041,4,8,9,313,20,258,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5420,CanLabor4,137-1,1740.1,1,2,5,179,10,542.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5421,CanLabor4,137-1,3271,2,4,1,6,10,114.67,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5422,CanLabor4,137-1,3271.1,2,4,1,6,10,114.67,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5423,CanLabor4,137-1,4228.2,3,5,1,14,0,522,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5424,CanLabor4,137-1,1740.5,1,2,5,179,10,542.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5425,CanLabor4,137-1,1740.3,1,2,5,179,10,542.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5426,CanLabor4,137-1,9043.3,4,8,9,313,20,500,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5427,CanLabor4,137-1,9043.4,4,8,9,313,20,500,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5428,CanLabor4,137-1,5204.2,3,5,8,254,20,156.75,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5429,CanLabor4,137-1,2085,1,2,8,269,20,302.4166667,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5430,CanLabor4,137-1,7972,4,8,1,25,10,257,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5431,CanLabor4,137-1,7971,4,8,1,25,10,65.75,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5432,CanLabor4,137-1,7973.2,4,8,1,25,10,500,0,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5433,CanLabor4,137-1,3915.2,2,4,7,225,0,497.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5434,CanLabor4,137-1,1740,1,2,5,179,10,542.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5435,CanLabor4,137-1,3400.2,2,4,2,51,15,114.45,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5436,CanLabor4,137-1,1740.4,1,2,5,179,10,542.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5437,CanLabor4,137-1,8730.1,4,8,7,239,0,164,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5438,CanLabor4,137-1,3365.2,2,4,2,40,20,208.25,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5439,CanLabor4,137-1,1633,1,2,5,148,15,205.8,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5440,CanLabor4,137-1,3367,2,4,2,40,20,497.5,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5441,CanLabor4,137-1,8562,4,8,6,190,15,356.75,0,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5442,CanLabor4,137-1,3914,2,4,7,225,0,67.18,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5443,CanLabor4,137-1,3272.5,2,4,1,6,10,497.5,0,7,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5444,CanLabor4,137-1,1632.2,1,2,5,148,15,155.5833333,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5445,CanLabor4,137-1,1632.1,1,2,5,148,15,155.5833333,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5446,CanLabor4,137-1,7974.1,4,8,1,25,10,500,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5447,CanLabor4,137-1,8734.1,4,8,7,239,0,500,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5448,CanLabor4,137-1,8562.1,4,8,6,190,15,356.75,0,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5449,CanLabor4,137-1,1810.3,1,2,6,199,0,155.5,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5450,CanLabor4,137-1,3272.3,2,4,1,6,10,497.5,0,7,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5451,CanLabor4,137-1,1811,1,2,6,199,0,205.7,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5452,CanLabor4,137-1,4227,3,5,1,14,0,109.5,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5453,CanLabor4,137-1,8561,4,8,6,190,15,308.5,0,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5454,CanLabor4,137-1,2083,1,2,8,269,20,205.5166667,1,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5455,CanLabor4,137-1,9043,4,8,9,313,20,500,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5456,CanLabor4,137-1,1812,1,2,6,199,0,542.5,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5457,CanLabor4,137-1,3272.1,2,4,1,6,10,497.5,0,7,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5458,CanLabor4,137-1,3402.4,2,4,2,51,15,497.5,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5459,CanLabor4,137-1,3915.5,2,4,7,225,0,497.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5460,CanLabor4,137-1,8734.2,4,8,7,239,0,500,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5461,CanLabor4,137-1,5024.3,3,5,6,206,10,109.5,1,8,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5462,CanLabor4,137-1,1739,1,2,5,179,10,349.2833333,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5463,CanLabor4,137-1,3272.4,2,4,1,6,10,497.5,0,7,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5464,CanLabor4,137-1,3272,2,4,1,6,10,497.5,0,7,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5465,CanLabor4,137-1,4558.3,3,5,3,94,15,109.5,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5466,CanLabor4,137-1,3272.2,2,4,1,6,10,497.5,0,7,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5467,CanLabor4,137-1,8734,4,8,7,239,0,500,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5468,CanLabor4,137-1,8734.3,4,8,7,239,0,500,0,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5469,CanLabor4,137-1,7974.4,4,8,1,25,10,500,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5470,CanLabor4,137-1,3402.3,2,4,2,51,15,497.5,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5471,CanLabor4,137-2,8717.5,4,8,7,235,10,114.25,1,6,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5472,CanLabor4,137-2,6301.2,3,6,5,165,15,120.03,1,4,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5473,CanLabor4,137-1,3272.6,2,4,1,6,10,497.5,0,7,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5474,CanLabor4,137-1,8730,4,8,7,239,0,164,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5475,CanLabor4,137-1,8562.2,4,8,6,190,15,356.75,0,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5476,CanLabor4,137-1,4560.1,3,5,3,94,15,522,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5477,CanLabor4,137-1,3365.1,2,4,2,40,20,208.25,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5478,CanLabor4,137-1,2087.1,1,2,8,269,20,542.5,0,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5479,CanLabor4,137-1,2082,1,2,8,269,20,155.2833333,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5480,CanLabor4,137-1,4229.1,3,5,1,14,0,522,0,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5481,CanLabor4,137-1,3915.1,2,4,7,225,0,497.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5482,CanLabor4,137-1,3915.4,2,4,7,225,0,497.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5483,CanLabor4,137-2,8717.3,4,8,7,235,10,114.25,1,6,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5484,CanLabor4,137-2,3329.4,2,4,1,28,20,497.5,0,9,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5485,CanLabor4,137-2,8717.4,4,8,7,235,10,114.25,1,6,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5486,CanLabor4,137-2,867,1,1,8,258,15,198.55,1,1,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5487,CanLabor4,137-2,6123,3,6,4,128,0,528,0,2,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5488,CanLabor4,137-2,6305.1,3,6,5,165,15,528,0,2,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5489,CanLabor4,137-2,6303,3,6,5,165,15,528,0,1,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5490,CanLabor4,137-2,217,1,1,2,65,20,198.1666667,1,4,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5491,CanLabor4,137-2,3976.5,2,4,7,252,15,497.5,0,6,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5492,CanLabor4,137-1,8561.1,4,8,6,190,15,308.5,0,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5493,CanLabor4,137-1,3912,2,4,7,225,0,160.78,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5494,CanLabor4,137-1,8561.2,4,8,6,190,15,308.5,0,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5495,CanLabor4,137-1,7973,4,8,1,25,10,500,0,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5496,CanLabor4,137-1,2084,1,2,8,269,20,253.7166667,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5497,CanLabor4,137-1,4560.3,3,5,3,94,15,522,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5498,CanLabor4,137-1,1810,1,2,6,199,0,155.5,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5499,CanLabor4,137-1,8731,4,8,7,239,0,453,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5500,CanLabor4,137-1,4560.4,3,5,3,94,15,522,0,5,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5501,CanLabor4,137-1,3271.2,2,4,1,6,10,114.67,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5502,CanLabor4,137-1,3915.3,2,4,7,225,0,497.5,0,6,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5503,CanLabor4,137-1,1634.1,1,2,5,148,15,542.5,0,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5504,CanLabor4,137-1,3401,2,4,2,51,15,66.85,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5505,CanLabor4,137-1,3400.1,2,4,2,51,15,114.45,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5506,CanLabor4,137-1,1633.1,1,2,5,148,15,205.8,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5507,CanLabor4,137-1,3366,2,4,2,40,20,160.32,1,1,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5508,CanLabor4,137-1,3913.1,2,4,7,225,0,114.85,1,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5509,CanLabor4,137-1,3913,2,4,7,225,0,114.85,1,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5510,CanLabor4,137-1,2083.1,1,2,8,269,20,205.5166667,1,2,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5511,CanLabor4,137-1,2082.2,1,2,8,269,20,155.2833333,1,3,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5512,CanLabor4,137-1,1810.1,1,2,6,199,0,155.5,1,4,14CAg137-1,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5513,CanLabor4,137-2,3329.5,2,4,1,28,20,497.5,0,9,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5514,CanLabor4,137-2,3975.2,2,4,7,252,15,114.85,1,4,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5515,CanLabor4,137-2,3329.6,2,4,1,28,20,497.5,0,9,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
5516,CanLabor4,137-2,3975.3,2,4,7,252,15,114.85,1,4,14CAg137-2,11/10/14,CAg,central valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
