"","X","sampleid","line","rep","run","shelf","plate","trt","read.time","start","end","start.count","end.count","germinated","notes","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use"
"2671",82,"CanAbasolo2","216-1",1,1,9,291,15,"1/20/16 8:38",0,54.13,0,0,0,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2672",80,"CanAbasolo2","216-1",1,1,9,291,15,"1/22/16 8:49",54.13,102.32,0,1,1,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2673",94,"CanAbasolo2","216-1",1,1,9,291,15,"1/24/16 9:14",102.32,150.73,1,4,3,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2674",71,"CanAbasolo2","216-1",1,1,9,291,15,"1/26/16 9:07",150.73,198.62,4,5,1,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2675",88,"CanAbasolo2","216-1",1,1,9,291,15,"1/28/16 8:50",198.62,246.33,5,5,0,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2676",110,"CanAbasolo2","216-1",1,1,9,291,15,"1/30/16 9:56",246.33,295.43,5,5,0,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2677",81,"CanAbasolo2","216-1",1,1,9,291,15,"2/1/16 8:59",295.43,342.48,5,6,1,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2678",100,"CanAbasolo2","216-1",1,1,9,291,15,"2/3/16 8:58",342.48,390.47,6,6,0,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2679",97,"CanAbasolo2","216-1",1,1,9,291,15,"2/5/16 11:07",390.47,440.62,6,6,0,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2680",87,"CanAbasolo2","216-1",1,1,9,291,15,"",440.62,Inf,6,10,4,"","14CAg216-1","11/10/14","CAg",1,"Central Valleys","CAg_52","landrace","Chile de Agua","Milpa",""
"2681",1620,"CanRanchoLlano3B","218-1",1,1,9,292,15,"1/20/16 8:38",0,54.13,0,0,0,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2682",1602,"CanRanchoLlano3B","218-1",1,1,9,292,15,"1/22/16 8:49",54.13,102.32,0,0,0,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2683",1616,"CanRanchoLlano3B","218-1",1,1,9,292,15,"1/24/16 9:14",102.32,150.73,0,3,3,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2684",1599,"CanRanchoLlano3B","218-1",1,1,9,292,15,"1/26/16 9:07",150.73,198.62,3,10,7,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2685",1617,"CanRanchoLlano3B","218-1",1,1,9,292,15,"1/28/16 8:50",198.62,246.33,10,10,0,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2686",1604,"CanRanchoLlano3B","218-1",1,1,9,292,15,"1/30/16 9:56",246.33,295.43,10,10,0,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2687",1614,"CanRanchoLlano3B","218-1",1,1,9,292,15,"2/1/16 8:59",295.43,342.48,10,10,0,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2688",1611,"CanRanchoLlano3B","218-1",1,1,9,292,15,"2/3/16 8:58",342.48,390.47,10,10,0,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2689",1605,"CanRanchoLlano3B","218-1",1,1,9,292,15,"2/5/16 11:07",390.47,440.62,10,10,0,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2690",1585,"CanRanchoLlano3B","218-1",1,1,9,292,15,"",440.62,Inf,10,10,0,"","14GDa218-1","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2691",2312,"CanStaCruz15","174-1",1,1,9,293,15,"1/20/16 8:38",0,54.13,0,0,0,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2692",2311,"CanStaCruz15","174-1",1,1,9,293,15,"1/22/16 8:49",54.13,102.32,0,0,0,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2693",2295,"CanStaCruz15","174-1",1,1,9,293,15,"1/24/16 9:14",102.32,150.73,0,8,8,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2694",2320,"CanStaCruz15","174-1",1,1,9,293,15,"1/26/16 9:07",150.73,198.62,8,8,0,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2695",2281,"CanStaCruz15","174-1",1,1,9,293,15,"1/28/16 8:50",198.62,246.33,8,8,0,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2696",2317,"CanStaCruz15","174-1",1,1,9,293,15,"1/30/16 9:56",246.33,295.43,8,8,0,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2697",2308,"CanStaCruz15","174-1",1,1,9,293,15,"2/1/16 8:59",295.43,342.48,8,8,0,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2698",2292,"CanStaCruz15","174-1",1,1,9,293,15,"2/3/16 8:58",342.48,390.47,8,9,1,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2699",2315,"CanStaCruz15","174-1",1,1,9,293,15,"2/5/16 11:07",390.47,440.62,9,9,0,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2700",2304,"CanStaCruz15","174-1",1,1,9,293,15,"",440.62,Inf,9,10,1,"","14CAg174-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2701",1421,"CanParaje5","149-1",1,1,9,294,0,"1/20/16 8:38",0,54.13,0,0,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2702",1470,"CanParaje5","149-1",1,1,9,294,0,"1/22/16 8:49",54.13,102.32,0,2,2,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2703",1438,"CanParaje5","149-1",1,1,9,294,0,"1/24/16 9:14",102.32,150.73,2,8,6,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2704",1436,"CanParaje5","149-1",1,1,9,294,0,"1/26/16 9:07",150.73,198.62,8,8,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2705",1464,"CanParaje5","149-1",1,1,9,294,0,"1/28/16 8:50",198.62,246.33,8,9,1,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2706",1441,"CanParaje5","149-1",1,1,9,294,0,"1/30/16 9:56",246.33,295.43,9,9,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2707",1440,"CanParaje5","149-1",1,1,9,294,0,"2/1/16 8:59",295.43,342.48,9,9,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2708",1471,"CanParaje5","149-1",1,1,9,294,0,"2/3/16 8:58",342.48,390.47,9,9,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2709",1462,"CanParaje5","149-1",1,1,9,294,0,"2/5/16 11:07",390.47,440.62,9,9,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2710",1439,"CanParaje5","149-1",1,1,9,294,0,"",440.62,Inf,9,10,1,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2711",313,"CanCoat4","129-1",1,1,9,295,10,"1/20/16 8:38",0,54.13,0,0,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2712",342,"CanCoat4","129-1",1,1,9,295,10,"1/22/16 8:49",54.13,102.32,0,1,1,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2713",328,"CanCoat4","129-1",1,1,9,295,10,"1/24/16 9:14",102.32,150.73,1,2,1,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2714",312,"CanCoat4","129-1",1,1,9,295,10,"1/26/16 9:07",150.73,198.62,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2715",333,"CanCoat4","129-1",1,1,9,295,10,"1/28/16 8:50",198.62,246.33,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2716",324,"CanCoat4","129-1",1,1,9,295,10,"1/30/16 9:56",246.33,295.43,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2717",316,"CanCoat4","129-1",1,1,9,295,10,"2/1/16 8:59",295.43,342.48,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2718",326,"CanCoat4","129-1",1,1,9,295,10,"2/3/16 8:58",342.48,390.47,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2719",341,"CanCoat4","129-1",1,1,9,295,10,"2/5/16 11:07",390.47,440.62,2,2,0,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2720",319,"CanCoat4","129-1",1,1,9,295,10,"",440.62,Inf,2,10,8,"","14CAg129-1","11/10/14","CAg",5,"Central Valleys","CAg_24","landrace","Chile de Agua","Plantation","Fresh"
"2721",1393,"CanParaje10","153-2",1,1,9,296,15,"1/20/16 8:38",0,54.13,0,0,0,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2722",1399,"CanParaje10","153-2",1,1,9,296,15,"1/22/16 8:49",54.13,102.32,0,0,0,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2723",1390,"CanParaje10","153-2",1,1,9,296,15,"1/24/16 9:14",102.32,150.73,0,3,3,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2724",1394,"CanParaje10","153-2",1,1,9,296,15,"1/26/16 9:07",150.73,198.62,3,3,0,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2725",1397,"CanParaje10","153-2",1,1,9,296,15,"1/28/16 8:50",198.62,246.33,3,6,3,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2726",1388,"CanParaje10","153-2",1,1,9,296,15,"1/30/16 9:56",246.33,295.43,6,6,0,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2727",1382,"CanParaje10","153-2",1,1,9,296,15,"2/1/16 8:59",295.43,342.48,6,6,0,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2728",1412,"CanParaje10","153-2",1,1,9,296,15,"2/3/16 8:58",342.48,390.47,6,6,0,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2729",1404,"CanParaje10","153-2",1,1,9,296,15,"2/5/16 11:07",390.47,440.62,6,6,0,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2730",1410,"CanParaje10","153-2",1,1,9,296,15,"",440.62,Inf,6,10,4,"","14CAg153-2","11/10/14","CAg",22,"Central Valleys","CAg_29","landrace","Chile de Agua","Plantation","Fresh"
"2731",1175,"CanLobera5","144-1",1,1,9,298,10,"1/20/16 8:38",0,54.13,0,0,0,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2732",1144,"CanLobera5","144-1",1,1,9,298,10,"1/22/16 8:49",54.13,102.32,0,4,4,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2733",1173,"CanLobera5","144-1",1,1,9,298,10,"1/24/16 9:14",102.32,150.73,4,5,1,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2734",1145,"CanLobera5","144-1",1,1,9,298,10,"1/26/16 9:07",150.73,198.62,5,6,1,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2735",1177,"CanLobera5","144-1",1,1,9,298,10,"1/28/16 8:50",198.62,246.33,6,6,0,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2736",1157,"CanLobera5","144-1",1,1,9,298,10,"1/30/16 9:56",246.33,295.43,6,6,0,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2737",1154,"CanLobera5","144-1",1,1,9,298,10,"2/1/16 8:59",295.43,342.48,6,6,0,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2738",1165,"CanLobera5","144-1",1,1,9,298,10,"2/3/16 8:58",342.48,390.47,6,6,0,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2739",1163,"CanLobera5","144-1",1,1,9,298,10,"2/5/16 11:07",390.47,440.62,6,6,0,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2740",1155,"CanLobera5","144-1",1,1,9,298,10,"",440.62,Inf,6,10,4,"","14CAg144-1","11/10/14","CAg",14,"Central Valleys","CAg_26","landrace","Chile de Agua","Milpa","Fresh"
"2741",2014,"CanSPablo3","186-1",1,1,9,300,15,"1/20/16 8:41",0,54.18,0,1,1,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2742",2018,"CanSPablo3","186-1",1,1,9,300,15,"1/22/16 8:49",54.18,102.32,1,2,1,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2743",2030,"CanSPablo3","186-1",1,1,9,300,15,"1/24/16 9:14",102.32,150.73,2,2,0,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2744",2025,"CanSPablo3","186-1",1,1,9,300,15,"1/26/16 9:07",150.73,198.62,2,4,2,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2745",2037,"CanSPablo3","186-1",1,1,9,300,15,"1/28/16 8:50",198.62,246.33,4,4,0,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2746",2026,"CanSPablo3","186-1",1,1,9,300,15,"1/30/16 9:56",246.33,295.43,4,4,0,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2747",2024,"CanSPablo3","186-1",1,1,9,300,15,"2/1/16 8:59",295.43,342.48,4,4,0,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2748",2020,"CanSPablo3","186-1",1,1,9,300,15,"2/3/16 8:58",342.48,390.47,4,4,0,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2749",2019,"CanSPablo3","186-1",1,1,9,300,15,"2/5/16 11:07",390.47,440.62,4,4,0,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2750",2023,"CanSPablo3","186-1",1,1,9,300,15,"",440.62,Inf,4,10,6,"","14Tav186-1","11/10/14","Tav",39,"Central Valleys","Tav_36","landrace","Taviche","Milpa","Dry"
"2751",2160,"CanSPablo7","184-1",1,1,9,301,0,"1/20/16 8:41",0,54.18,0,0,0,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2752",2146,"CanSPablo7","184-1",1,1,9,301,0,"1/22/16 8:49",54.18,102.32,0,0,0,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2753",2153,"CanSPablo7","184-1",1,1,9,301,0,"1/24/16 9:14",102.32,150.73,0,3,3,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2754",2141,"CanSPablo7","184-1",1,1,9,301,0,"1/26/16 9:07",150.73,198.62,3,6,3,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2755",2131,"CanSPablo7","184-1",1,1,9,301,0,"1/28/16 8:50",198.62,246.33,6,8,2,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2756",2157,"CanSPablo7","184-1",1,1,9,301,0,"1/30/16 9:56",246.33,295.43,8,8,0,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2757",2154,"CanSPablo7","184-1",1,1,9,301,0,"2/1/16 8:59",295.43,342.48,8,8,0,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2758",2122,"CanSPablo7","184-1",1,1,9,301,0,"2/3/16 8:58",342.48,390.47,8,8,0,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2759",2158,"CanSPablo7","184-1",1,1,9,301,0,"2/5/16 11:07",390.47,440.62,8,8,0,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2760",2136,"CanSPablo7","184-1",1,1,9,301,0,"",440.62,Inf,8,10,2,"","14Tav184-1","11/10/14","Tav",39,"Central Valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"2761",1457,"CanParaje5","149-1",1,1,9,302,15,"1/20/16 8:41",0,54.18,0,0,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2762",1459,"CanParaje5","149-1",1,1,9,302,15,"1/22/16 8:49",54.18,102.32,0,0,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2763",1448,"CanParaje5","149-1",1,1,9,302,15,"1/24/16 9:14",102.32,150.73,0,0,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2764",1442,"CanParaje5","149-1",1,1,9,302,15,"1/26/16 9:07",150.73,198.62,0,7,7,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2765",1456,"CanParaje5","149-1",1,1,9,302,15,"1/28/16 8:50",198.62,246.33,7,7,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2766",1467,"CanParaje5","149-1",1,1,9,302,15,"1/30/16 9:56",246.33,295.43,7,7,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2767",1447,"CanParaje5","149-1",1,1,9,302,15,"2/1/16 8:59",295.43,342.48,7,7,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2768",1468,"CanParaje5","149-1",1,1,9,302,15,"2/3/16 8:58",342.48,390.47,7,7,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2769",1445,"CanParaje5","149-1",1,1,9,302,15,"2/5/16 11:07",390.47,440.62,7,7,0,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2770",1452,"CanParaje5","149-1",1,1,9,302,15,"",440.62,Inf,7,10,3,"","14CAg149-1","11/10/14","CAg",22,"Central Valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"2771",1651,"CanRanchoLlano3B","218-2",1,1,9,304,20,"1/20/16 8:41",0,54.18,0,0,0,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2772",1640,"CanRanchoLlano3B","218-2",1,1,9,304,20,"1/22/16 8:49",54.18,102.32,0,0,0,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2773",1642,"CanRanchoLlano3B","218-2",1,1,9,304,20,"1/24/16 9:14",102.32,150.73,0,0,0,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2774",1658,"CanRanchoLlano3B","218-2",1,1,9,304,20,"1/26/16 9:07",150.73,198.62,0,0,0,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2775",1648,"CanRanchoLlano3B","218-2",1,1,9,304,20,"1/28/16 8:50",198.62,246.33,0,0,0,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2776",1660,"CanRanchoLlano3B","218-2",1,1,9,304,20,"1/30/16 9:56",246.33,295.43,0,0,0,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2777",1659,"CanRanchoLlano3B","218-2",1,1,9,304,20,"2/1/16 8:59",295.43,342.48,0,0,0,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2778",1628,"CanRanchoLlano3B","218-2",1,1,9,304,20,"2/3/16 8:58",342.48,390.47,0,1,1,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2779",1650,"CanRanchoLlano3B","218-2",1,1,9,304,20,"2/5/16 11:07",390.47,440.62,1,1,0,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2780",1647,"CanRanchoLlano3B","218-2",1,1,9,304,20,"",440.62,Inf,1,10,9,"","14GDa218-2","11/10/14","GDa",29,"E Coast","GDa_15","landrace","Guina Dahni","Plantation","Dry"
"2781",2187,"CanStaCruz11","170-1",1,1,9,305,15,"1/20/16 8:41",0,54.18,0,0,0,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2782",2177,"CanStaCruz11","170-1",1,1,9,305,15,"1/22/16 8:49",54.18,102.32,0,2,2,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2783",2172,"CanStaCruz11","170-1",1,1,9,305,15,"1/24/16 9:14",102.32,150.73,2,7,5,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2784",2165,"CanStaCruz11","170-1",1,1,9,305,15,"1/26/16 9:07",150.73,198.62,7,9,2,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2785",2184,"CanStaCruz11","170-1",1,1,9,305,15,"1/28/16 8:50",198.62,246.33,9,9,0,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2786",2192,"CanStaCruz11","170-1",1,1,9,305,15,"1/30/16 9:56",246.33,295.43,9,9,0,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2787",2200,"CanStaCruz11","170-1",1,1,9,305,15,"2/1/16 8:59",295.43,342.48,9,9,0,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2788",2188,"CanStaCruz11","170-1",1,1,9,305,15,"2/3/16 8:58",342.48,390.47,9,9,0,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2789",2194,"CanStaCruz11","170-1",1,1,9,305,15,"2/5/16 11:07",390.47,440.62,9,9,0,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2790",2186,"CanStaCruz11","170-1",1,1,9,305,15,"",440.62,Inf,9,10,1,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2791",2171,"CanStaCruz11","170-1",1,1,9,306,0,"1/20/16 8:41",0,54.18,0,0,0,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
"2792",2174,"CanStaCruz11","170-1",1,1,9,306,0,"1/22/16 8:49",54.18,102.32,0,4,4,"","14CAg170-1","11/10/14","CAg",41,"Central Valleys","CAg_33","landrace","Chile de Agua","Plantation","Fresh"
