,sampleid,line,rep,run,shelf,plate,trt,read.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
841,CanLabor4,137-2,1,1,2,65,20,1/22/16 8:27,54,101.95,0,0,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
843,CanLabor4,137-2,1,1,2,65,20,1/24/16 8:54,101.95,150.4,0,0,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
830,CanLabor4,137-2,1,1,2,65,20,1/26/16 8:40,150.4,198.17,0,4,4,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
852,CanLabor4,137-2,1,1,2,65,20,1/28/16 8:28,198.17,245.97,4,5,1,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
845,CanLabor4,137-2,1,1,2,65,20,1/30/16 9:29,245.97,294.98,5,7,2,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
842,CanLabor4,137-2,1,1,2,65,20,2/1/16 8:38,294.98,342.13,7,7,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
822,CanLabor4,137-2,1,1,2,65,20,2/3/16 8:23,342.13,389.88,7,7,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
856,CanLabor4,137-2,1,1,2,65,20,2/5/16 8:08,389.88,437.63,7,7,0,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
859,CanLabor4,137-2,1,1,2,65,20,,437.63,Inf,7,10,3,,14CAg137-2,11/10/14,CAg,13,Central Valleys,CAg_25,landrace,Chile de Agua,Plantation,Fresh
699,CanGpe1,84-1,1,1,2,66,15,1/20/16 8:30,0,54,0,0,0,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
688,CanGpe1,84-1,1,1,2,66,15,1/22/16 8:27,54,101.95,0,1,1,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
662,CanGpe1,84-1,1,1,2,66,15,1/24/16 8:54,101.95,150.4,1,9,8,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
676,CanGpe1,84-1,1,1,2,66,15,1/26/16 8:40,150.4,198.17,9,10,1,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
700,CanGpe1,84-1,1,1,2,66,15,1/28/16 8:28,198.17,245.97,10,10,0,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
691,CanGpe1,84-1,1,1,2,66,15,1/30/16 9:29,245.97,294.98,10,10,0,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
683,CanGpe1,84-1,1,1,2,66,15,2/1/16 8:38,294.98,342.13,10,10,0,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
675,CanGpe1,84-1,1,1,2,66,15,2/3/16 8:23,342.13,389.88,10,10,0,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
671,CanGpe1,84-1,1,1,2,66,15,2/5/16 8:08,389.88,437.63,10,10,0,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
672,CanGpe1,84-1,1,1,2,66,15,,437.63,Inf,10,10,0,,14CRo84-1,11/10/14,CRo,10,W Coast,CRo_2,landrace,Costeno Rojo,Plantation,Dry
2581,CfrLaguna1,100-1,1,1,2,67,15,1/20/16 8:30,0,54,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2582,CfrLaguna1,100-1,1,1,2,67,15,1/22/16 8:27,54,101.95,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2583,CfrLaguna1,100-1,1,1,2,67,15,1/24/16 8:54,101.95,150.4,0,0,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2720,CfrLaguna1,100-1,1,1,2,67,15,1/26/16 8:40,150.4,198.17,0,1,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2624,CfrLaguna1,100-1,1,1,2,67,15,1/28/16 8:28,198.17,245.97,1,1,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2574,CfrLaguna1,100-1,1,1,2,67,15,1/30/16 9:29,245.97,294.98,1,3,2,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2625,CfrLaguna1,100-1,1,1,2,67,15,2/1/16 8:38,294.98,342.13,3,3,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2626,CfrLaguna1,100-1,1,1,2,67,15,2/3/16 8:23,342.13,389.88,3,3,0,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2551,CfrLaguna1,100-1,1,1,2,67,15,2/5/16 8:08,389.88,437.63,3,4,1,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2599,CfrLaguna1,100-1,1,1,2,67,15,,437.63,Inf,4,10,6,,14FBo100-1,11/10/14,FBo,18,E Coast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
2135,CanSPablo7,184-1,1,1,2,68,15,1/20/16 8:30,0,54,0,0,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2139,CanSPablo7,184-1,1,1,2,68,15,1/22/16 8:27,54,101.95,0,0,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2155,CanSPablo7,184-1,1,1,2,68,15,1/24/16 8:54,101.95,150.4,0,7,7,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2159,CanSPablo7,184-1,1,1,2,68,15,1/26/16 8:40,150.4,198.17,7,9,2,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2144,CanSPablo7,184-1,1,1,2,68,15,1/28/16 8:28,198.17,245.97,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2125,CanSPablo7,184-1,1,1,2,68,15,1/30/16 9:29,245.97,294.98,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2130,CanSPablo7,184-1,1,1,2,68,15,2/1/16 8:38,294.98,342.13,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2148,CanSPablo7,184-1,1,1,2,68,15,2/3/16 8:23,342.13,389.88,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2156,CanSPablo7,184-1,1,1,2,68,15,2/5/16 8:08,389.88,437.63,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2126,CanSPablo7,184-1,1,1,2,68,15,,437.63,Inf,9,10,1,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2846,NA,Johnny's,1,1,2,69,20,1/20/16 8:30,0,54,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2847,NA,Johnny's,1,1,2,69,20,1/22/16 8:27,54,101.95,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2919,NA,Johnny's,1,1,2,69,20,1/24/16 8:54,101.95,150.4,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2920,NA,Johnny's,1,1,2,69,20,1/26/16 8:40,150.4,198.17,0,0,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2932,NA,Johnny's,1,1,2,69,20,1/28/16 8:28,198.17,245.97,0,1,1,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2933,NA,Johnny's,1,1,2,69,20,1/30/16 9:29,245.97,294.98,1,2,1,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2877,NA,Johnny's,1,1,2,69,20,2/1/16 8:38,294.98,342.13,2,4,2,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2934,NA,Johnny's,1,1,2,69,20,2/3/16 8:23,342.13,389.88,4,5,1,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2921,NA,Johnny's,1,1,2,69,20,2/5/16 8:08,389.88,437.63,5,5,0,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2922,NA,Johnny's,1,1,2,69,20,,437.63,Inf,5,10,5,,NA,NA,NA,NA,Johnny's ,NA,NA,NA,NA,NA
2338,CanStaCruz19,177-2,1,1,2,70,0,1/20/16 8:30,0,54,0,0,0,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2340,CanStaCruz19,177-2,1,1,2,70,0,1/22/16 8:27,54,101.95,0,0,0,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2350,CanStaCruz19,177-2,1,1,2,70,0,1/24/16 8:54,101.95,150.4,0,2,2,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2339,CanStaCruz19,177-2,1,1,2,70,0,1/26/16 8:40,150.4,198.17,2,4,2,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2329,CanStaCruz19,177-2,1,1,2,70,0,1/28/16 8:28,198.17,245.97,4,4,0,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2321,CanStaCruz19,177-2,1,1,2,70,0,1/30/16 9:29,245.97,294.98,4,4,0,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2356,CanStaCruz19,177-2,1,1,2,70,0,2/1/16 8:38,294.98,342.13,4,4,0,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2355,CanStaCruz19,177-2,1,1,2,70,0,2/3/16 8:23,342.13,389.88,4,4,0,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2332,CanStaCruz19,177-2,1,1,2,70,0,2/5/16 8:08,389.88,437.63,4,4,0,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
2343,CanStaCruz19,177-2,1,1,2,70,0,,437.63,Inf,4,10,6,,14CAg177-2,11/10/14,CAg,41,Central Valleys,CAg_36,landrace,Chile de Agua,Plantation,Fresh
1866,CanSaa3,126-2,1,1,2,71,20,1/20/16 8:30,0,54,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1880,CanSaa3,126-2,1,1,2,71,20,1/22/16 8:27,54,101.95,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1852,CanSaa3,126-2,1,1,2,71,20,1/24/16 8:54,101.95,150.4,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1854,CanSaa3,126-2,1,1,2,71,20,1/26/16 8:40,150.4,198.17,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1883,CanSaa3,126-2,1,1,2,71,20,1/28/16 8:28,198.17,245.97,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1884,CanSaa3,126-2,1,1,2,71,20,1/30/16 9:29,245.97,294.98,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1885,CanSaa3,126-2,1,1,2,71,20,2/1/16 8:38,294.98,342.13,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1877,CanSaa3,126-2,1,1,2,71,20,2/3/16 8:23,342.13,389.88,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1855,CanSaa3,126-2,1,1,2,71,20,2/5/16 8:08,389.88,437.63,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1879,CanSaa3,126-2,1,1,2,71,20,,437.63,Inf,0,10,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
2123,CanSPablo7,184-1,1,1,2,72,20,1/20/16 8:30,0,54,0,0,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2133,CanSPablo7,184-1,1,1,2,72,20,1/22/16 8:27,54,101.95,0,0,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2145,CanSPablo7,184-1,1,1,2,72,20,1/24/16 8:54,101.95,150.4,0,0,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2137,CanSPablo7,184-1,1,1,2,72,20,1/26/16 8:40,150.4,198.17,0,4,4,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2142,CanSPablo7,184-1,1,1,2,72,20,1/28/16 8:28,198.17,245.97,4,7,3,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2147,CanSPablo7,184-1,1,1,2,72,20,1/30/16 9:29,245.97,294.98,7,7,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2128,CanSPablo7,184-1,1,1,2,72,20,2/1/16 8:38,294.98,342.13,7,9,2,last one diseased,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2149,CanSPablo7,184-1,1,1,2,72,20,2/3/16 8:23,342.13,389.88,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2138,CanSPablo7,184-1,1,1,2,72,20,2/5/16 8:08,389.88,437.63,9,9,0,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2127,CanSPablo7,184-1,1,1,2,72,20,,437.63,Inf,9,10,1,,14Tav184-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2491,CanTorto3,219-1,1,1,3,73,10,1/20/16 8:30,0,54,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2490,CanTorto3,219-1,1,1,3,73,10,1/22/16 8:29,54,101.98,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2484,CanTorto3,219-1,1,1,3,73,10,1/24/16 8:56,101.98,150.43,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2502,CanTorto3,219-1,1,1,3,73,10,1/26/16 8:43,150.43,198.22,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2493,CanTorto3,219-1,1,1,3,73,10,1/28/16 8:33,198.22,246.05,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2495,CanTorto3,219-1,1,1,3,73,10,1/30/16 9:33,246.05,295.05,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2487,CanTorto3,219-1,1,1,3,73,10,2/1/16 8:41,295.05,342.18,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2486,CanTorto3,219-1,1,1,3,73,10,2/3/16 8:32,342.18,390.03,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2481,CanTorto3,219-1,1,1,3,73,10,2/5/16 8:24,390.03,437.9,0,0,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
2488,CanTorto3,219-1,1,1,3,73,10,,437.9,Inf,0,10,0,,14UNK219-1,11/10/14,UNK,NA,E Coast,,,,,
439,CanCoat7,132-2,1,1,3,74,20,1/20/16 8:30,0,54,0,0,0,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
478,CanCoat7,132-2,1,1,3,74,20,1/22/16 8:29,54,101.98,0,0,0,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
477,CanCoat7,132-2,1,1,3,74,20,1/24/16 8:56,101.98,150.43,0,0,0,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
482,CanCoat7,132-2,1,1,3,74,20,1/26/16 8:43,150.43,198.22,0,3,3,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
490,CanCoat7,132-2,1,1,3,74,20,1/28/16 8:33,198.22,246.05,3,5,2,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
470,CanCoat7,132-2,1,1,3,74,20,1/30/16 9:33,246.05,295.05,5,7,2,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
481,CanCoat7,132-2,1,1,3,74,20,2/1/16 8:41,295.05,342.18,7,7,0,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
469,CanCoat7,132-2,1,1,3,74,20,2/3/16 8:32,342.18,390.03,7,7,0,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
473,CanCoat7,132-2,1,1,3,74,20,2/5/16 8:24,390.03,437.9,7,7,0,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
499,CanCoat7,132-2,1,1,3,74,20,,437.9,Inf,7,10,3,,14CAg132-2,11/10/14,CAg,5,Central Valleys,CAg_24,landrace,Chile de Agua,Plantation,Fresh
2046,CanSPablo4,181-1,1,1,3,75,10,1/20/16 8:30,0,54,0,0,0,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2050,CanSPablo4,181-1,1,1,3,75,10,1/22/16 8:29,54,101.98,0,2,2,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2076,CanSPablo4,181-1,1,1,3,75,10,1/24/16 8:56,101.98,150.43,2,6,4,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2049,CanSPablo4,181-1,1,1,3,75,10,1/26/16 8:43,150.43,198.22,6,6,0,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2066,CanSPablo4,181-1,1,1,3,75,10,1/28/16 8:33,198.22,246.05,6,7,1,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2057,CanSPablo4,181-1,1,1,3,75,10,1/30/16 9:33,246.05,295.05,7,8,1,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2047,CanSPablo4,181-1,1,1,3,75,10,2/1/16 8:41,295.05,342.18,8,8,0,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2067,CanSPablo4,181-1,1,1,3,75,10,2/3/16 8:32,342.18,390.03,8,8,0,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2070,CanSPablo4,181-1,1,1,3,75,10,2/5/16 8:24,390.03,437.9,8,8,0,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
2053,CanSPablo4,181-1,1,1,3,75,10,,437.9,Inf,8,10,2,,14Tav181-1,11/10/14,Tav,39,Central Valleys,Tav_37,landrace,Taviche,Milpa,Dry
1678,CanRose3,122-2,1,1,3,76,15,1/20/16 8:30,0,54,0,0,0,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1677,CanRose3,122-2,1,1,3,76,15,1/22/16 8:29,54,101.98,0,0,0,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1674,CanRose3,122-2,1,1,3,76,15,1/24/16 8:56,101.98,150.43,0,0,0,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1666,CanRose3,122-2,1,1,3,76,15,1/26/16 8:43,150.43,198.22,0,0,0,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1668,CanRose3,122-2,1,1,3,76,15,1/28/16 8:33,198.22,246.05,0,0,0,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1696,CanRose3,122-2,1,1,3,76,15,1/30/16 9:33,246.05,295.05,0,2,2,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1679,CanRose3,122-2,1,1,3,76,15,2/1/16 8:41,295.05,342.18,2,2,0,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1661,CanRose3,122-2,1,1,3,76,15,2/3/16 8:32,342.18,390.03,2,2,0,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1669,CanRose3,122-2,1,1,3,76,15,2/5/16 8:24,390.03,437.9,2,3,1,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1680,CanRose3,122-2,1,1,3,76,15,,437.9,Inf,3,10,7,,14CRo122-2,11/10/14,CRo,33,E Coast,CRo_18,landrace,Costeno Rojo,Plantation,Dry
1888,CanSaa3,126-2,1,1,3,77,10,1/20/16 8:30,0,54,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1886,CanSaa3,126-2,1,1,3,77,10,1/22/16 8:29,54,101.98,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1890,CanSaa3,126-2,1,1,3,77,10,1/24/16 8:56,101.98,150.43,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1889,CanSaa3,126-2,1,1,3,77,10,1/26/16 8:43,150.43,198.22,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1887,CanSaa3,126-2,1,1,3,77,10,1/28/16 8:33,198.22,246.05,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1865,CanSaa3,126-2,1,1,3,77,10,1/30/16 9:33,246.05,295.05,0,1,1,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1878,CanSaa3,126-2,1,1,3,77,10,2/1/16 8:41,295.05,342.18,1,1,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1870,CanSaa3,126-2,1,1,3,77,10,2/3/16 8:32,342.18,390.03,1,3,2,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1857,CanSaa3,126-2,1,1,3,77,10,2/5/16 8:24,390.03,437.9,3,3,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1861,CanSaa3,126-2,1,1,3,77,10,,437.9,Inf,3,10,7,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
40,CanAbasolo1,215-1,1,1,3,78,15,1/20/16 8:30,0,54,0,0,0,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
41,CanAbasolo1,215-1,1,1,3,78,15,1/22/16 8:29,54,101.98,0,0,0,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
19,CanAbasolo1,215-1,1,1,3,78,15,1/24/16 8:56,101.98,150.43,0,1,1,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
20,CanAbasolo1,215-1,1,1,3,78,15,1/26/16 8:43,150.43,198.22,1,3,2,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
36,CanAbasolo1,215-1,1,1,3,78,15,1/28/16 8:33,198.22,246.05,3,3,0,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
29,CanAbasolo1,215-1,1,1,3,78,15,1/30/16 9:33,246.05,295.05,3,3,0,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
22,CanAbasolo1,215-1,1,1,3,78,15,2/1/16 8:41,295.05,342.18,3,3,0,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
24,CanAbasolo1,215-1,1,1,3,78,15,2/3/16 8:32,342.18,390.03,3,3,0,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
21,CanAbasolo1,215-1,1,1,3,78,15,2/5/16 8:24,390.03,437.9,3,3,0,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
11,CanAbasolo1,215-1,1,1,3,78,15,,437.9,Inf,3,10,7,,14CAg215-1,11/10/14,CAg,1,Central Valleys,CAg_52,landrace,Chile de Agua,Milpa,
1863,CanSaa3,126-2,1,1,3,79,15,1/20/16 8:30,0,54,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1876,CanSaa3,126-2,1,1,3,79,15,1/22/16 8:29,54,101.98,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
1858,CanSaa3,126-2,1,1,3,79,15,1/24/16 8:56,101.98,150.43,0,0,0,,14CdM126-2,11/10/14,CdM,35,E Coast,CdM_21,wild,Chile de Monte,Forest,Fresh
