,sampleid,line,rep,run,shelf,plate,trt,read.time,start,end,start.count,end.count,germinated,notes,pedigree,planting.date,landrace.abb,loc_id,region,pop,population.type,landrace.name,cultivation,main.use
1533,CanRanchoLlano1B,217-2,1,2,9,319,15,,493.7833333,Inf,10,10,0,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1455,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,0,60.15,0,0,0,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1464,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,60.15,108.0166667,0,0,0,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1474,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,108.0166667,155.9833333,0,0,0,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1473,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,155.9833333,206.1,0,1,1,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1476,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,206.1,253.8333333,1,6,5,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1475,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,253.8333333,302.9,6,8,2,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1465,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,302.9,349.6,8,8,0,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1480,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,349.6,395.9,8,8,0,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1477,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,395.9,445.55,8,8,0,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1481,CanRanchoLlano1B,217-2,1,2,3,102,20,2/8/16 20:30,445.55,494.7166667,8,8,0,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1469,CanRanchoLlano1B,217-2,1,2,3,102,20,,494.7166667,Inf,8,10,2,,14Pay217-2,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
3258,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,0,59.93333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3259,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,59.93333333,107.8,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3260,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,107.8,155.7833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3261,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,155.7833333,205.85,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3302,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,205.85,253.9666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3234,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,253.9666667,302.8333333,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3235,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,302.8333333,349.45,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3236,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,349.45,395.7333333,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3237,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,395.7333333,445.4333333,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3238,NA,Johnny's,1,2,4,117,20,2/8/16 20:45,445.4333333,494.5166667,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3239,NA,Johnny's,1,2,4,117,20,,494.5166667,Inf,2,10,8,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3192,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,0,59.71666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3253,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,59.71666667,107.6,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3254,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,107.6,155.5833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3255,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,155.5833333,205.8,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3268,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,205.8,253.85,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3269,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,253.85,302.6666667,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3270,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,302.6666667,349.2833333,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3271,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,349.2833333,395.5666667,1,1,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3272,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,395.5666667,445.2333333,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3273,NA,Johnny's,1,2,5,174,20,2/8/16 21:00,445.2333333,494.3333333,2,2,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3274,NA,Johnny's,1,2,5,174,20,,494.3333333,Inf,2,10,8,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3291,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,0,59.45,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3292,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,59.45,107.3666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3293,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,107.3666667,155.4,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3334,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,155.4,205.6166667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3335,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,205.6166667,253.7666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3337,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,253.7666667,302.4166667,0,2,2,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3338,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,302.4166667,349,2,2,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3339,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,349,395.35,2,3,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3340,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,395.35,445.1333333,3,3,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3341,NA,Johnny's,1,2,7,219,20,2/8/16 21:20,445.1333333,494.1,3,3,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3342,NA,Johnny's,1,2,7,219,20,,494.1,Inf,3,10,7,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
1527,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,0,59.45,0,0,0,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1500,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,59.45,107.3666667,0,0,0,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1509,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,107.3666667,155.4,0,0,0,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1520,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,155.4,205.6166667,0,1,1,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1492,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,205.6166667,253.7666667,1,2,1,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1519,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,253.7666667,302.4166667,2,5,3,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1491,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,302.4166667,349,5,5,0,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1532,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,349,395.35,5,5,0,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1529,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,395.35,445.1333333,5,6,1,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1508,CanRanchoLlano1B,217-1,1,2,7,250,20,2/8/16 21:20,445.1333333,494.1,6,6,0,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
1515,CanRanchoLlano1B,217-1,1,2,7,250,20,,494.1,Inf,6,10,4,,14Pay217-1,11/10/14,Pay,28,E Coast,NA,NA,NA,NA,NA
3266,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,0,59.31666667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3294,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,59.31666667,107.2333333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3295,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,107.2333333,155.2833333,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3283,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,155.2833333,205.5166667,0,0,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3257,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,205.5166667,253.7166667,0,1,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3201,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,253.7166667,302.25,1,2,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3187,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,302.25,348.95,2,3,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3211,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,348.95,395.25,3,3,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3231,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,395.25,445.0166667,3,4,1,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3228,NA,Johnny's,1,2,8,257,20,2/8/16 21:30,445.0166667,493.9666667,4,4,0,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
3219,NA,Johnny's,1,2,8,257,20,,493.9666667,Inf,4,10,6,,NA,NA,NA,NA,Johnny's,NA,NA,NA,NA,NA
2360,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,0,60.58333333,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2359,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,60.58333333,108.4333333,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2354,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,108.4333333,156.35,0,1,1,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2363,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,156.35,206.3333333,1,4,3,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2343,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,206.3333333,254.0666667,4,8,4,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2367,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,254.0666667,303.3333333,8,10,2,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2365,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,303.3333333,349.95,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2345,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,349.95,396.2833333,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2355,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,396.2833333,446,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2333,CanSLucia1,188-2,1,2,1,14,0,2/8/16 20:00,446,495.1166667,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2350,CanSLucia1,188-2,1,2,1,14,0,,495.1166667,Inf,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2323,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,0,59.31666667,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2313,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,59.31666667,107.2333333,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2329,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,107.2333333,155.2833333,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2308,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,155.2833333,205.5166667,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2289,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,205.5166667,253.7166667,0,6,6,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2317,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,253.7166667,302.4166667,6,9,3,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2314,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,302.4166667,348.95,9,9,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2332,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,348.95,395.25,9,10,1,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2324,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,395.25,445.0166667,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2297,CanSBalta1,187-1,1,2,8,272,0,2/8/16 21:30,445.0166667,493.9666667,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2319,CanSBalta1,187-1,1,2,8,272,0,,493.9666667,Inf,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2341,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,0,60.36666667,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2335,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,60.36666667,108.2333333,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2337,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,108.2333333,156.1666667,0,1,1,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2370,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,156.1666667,206.1833333,1,7,6,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2353,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,206.1833333,253.9833333,7,9,2,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2356,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,253.9833333,303.15,9,9,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2368,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,303.15,349.8,9,9,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2373,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,349.8,396.1,9,9,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2351,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,396.1,445.8,9,9,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2347,CanSLucia1,188-2,1,2,2,49,10,2/8/16 20:15,445.8,494.9166667,9,9,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2346,CanSLucia1,188-2,1,2,2,49,10,,494.9166667,Inf,9,10,1,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2369,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,0,60.58333333,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2344,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,60.58333333,108.4333333,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2372,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,108.4333333,156.35,0,2,2,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2364,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,156.35,206.3333333,2,6,4,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2334,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,206.3333333,254.0666667,6,9,3,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2366,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,254.0666667,303.3333333,9,10,1,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2342,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,303.3333333,349.95,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2352,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,349.95,396.2833333,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2371,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,396.2833333,446,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2376,CanSLucia1,188-2,1,2,1,27,15,2/8/16 20:00,446,495.1166667,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2357,CanSLucia1,188-2,1,2,1,27,15,,495.1166667,Inf,10,10,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2326,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,0,59.71666667,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2315,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,59.71666667,107.6,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2294,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,107.6,155.5833333,0,2,2,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2303,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,155.5833333,205.8,2,4,2,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2310,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,205.8,253.85,4,9,5,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2305,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,253.85,302.6666667,9,10,1,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2307,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,302.6666667,349.2833333,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2318,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,349.2833333,395.5666667,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2320,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,395.5666667,445.2333333,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2311,CanSBalta1,187-1,1,2,5,154,15,2/8/16 21:00,445.2333333,494.3333333,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2321,CanSBalta1,187-1,1,2,5,154,15,,494.3333333,Inf,10,10,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2339,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,0,60.15,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2358,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,60.15,108.0166667,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2361,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,108.0166667,155.9833333,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2362,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,155.9833333,206.1,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2336,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,206.1,253.8333333,0,0,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2348,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,253.8333333,302.9,0,1,1,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2349,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,302.9,349.6,1,7,6,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2375,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,349.6,395.9,7,7,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2340,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,395.9,445.55,7,7,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2338,CanSLucia1,188-2,1,2,3,100,20,2/8/16 20:30,445.55,494.7166667,7,7,0,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2374,CanSLucia1,188-2,1,2,3,100,20,,494.7166667,Inf,7,10,3,,14Tus188-2,11/10/14,Tus,42,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2312,CanSBalta1,187-1,1,2,8,259,20,2/8/16 21:30,0,59.31666667,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2298,CanSBalta1,187-1,1,2,8,259,20,2/8/16 21:30,59.31666667,107.2333333,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2328,CanSBalta1,187-1,1,2,8,259,20,2/8/16 21:30,107.2333333,155.2833333,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2295,CanSBalta1,187-1,1,2,8,259,20,2/8/16 21:30,155.2833333,205.5166667,0,0,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2300,CanSBalta1,187-1,1,2,8,259,20,2/8/16 21:30,205.5166667,253.7166667,0,2,2,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2293,CanSBalta1,187-1,1,2,8,259,20,2/8/16 21:30,253.7166667,302.25,2,4,2,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2330,CanSBalta1,187-1,1,2,8,259,20,2/8/16 21:30,302.25,348.95,4,8,4,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
2306,CanSBalta1,187-1,1,2,8,259,20,2/8/16 21:30,348.95,395.25,8,8,0,,14Tus187-1,11/10/14,Tus,37,Sierra Madre de la Sur,Tus_39,landrace,Tusta,,Fresh-Dry
